Time,Value_1,Value_2,Value_3,Value_4,Value_5,Value_6,Value_7,Value_8,Value_9
2.6,0.536085,0.603306,0.119329,0,0,0,58.3511,-6.17763,82.0421
2.625,0.561649,-0.0758853,0.350259,0,0,0,58.927,-7.53435,81.5167
2.65,0.578245,-0.75277,0.558515,0,0,0,59.7213,-7.83357,80.9083
2.675,0.575708,-1.38807,0.734228,0,0,0,60.7222,-7.08741,80.2282
2.7,0.549121,-1.94426,0.873062,0,0,0,61.8607,-5.36031,79.4871
2.725,0.49914,-2.38791,0.976206,0,0,0,63.0291,-2.7739,78.6955
2.75,0.430684,-2.69195,1.04854,0,0,0,64.1105,0.490723,77.8631
2.775,0.351076,-2.83749,1.09607,0,0,0,65.0114,4.19792,76.9986
2.8,0.268578,-2.81514,1.12365,0,0,0,65.6895,8.07226,76.1093
2.825,0.191609,-2.62556,1.13366,0,0,0,66.1693,11.8212,75.1995
2.85,0.128346,-2.27935,1.12575,0,0,0,66.5399,15.1605,74.2697
2.875,0.0860661,-1.79642,1.09787,0,0,0,66.9364,17.8359,73.3152
2.9,0.0698451,-1.2046,1.04836,0,0,0,67.508,19.6359,72.3262
2.925,0.0808395,-0.537943,0.978429,0,0,0,68.3823,20.3966,71.2875
2.95,0.115228,0.165427,0.893956,0,0,0,69.6324,20.0008,70.1796
2.975,0.164994,0.865522,0.805125,0,0,0,71.2554,18.3785,68.9807
3,0.220658,1.52271,0.72394,0,0,0,73.1646,15.5121,67.6688
3.025,0.274605,2.09979,0.660936,0,0,0,75.2011,11.4481,66.2243
3.05,0.323184,2.56395,0.622924,0,0,0,77.1609,6.31066,64.6333
3.075,0.366809,2.88852,0.612541,0,0,0,78.8373,0.309952,62.8888
3.1,0.408523,3.05447,0.62906,0,0,0,80.0671,-6.26237,60.9925
3.125,0.45203,3.05158,0.669405,0,0,0,80.7718,-13.0537,58.9537
3.15,0.499855,2.87901,0.728673,0,0,0,80.9813,-19.6847,56.7883
3.175,0.55197,2.54547,0.800085,0,0,0,80.8335,-25.7886,54.5156
3.2,0.605082,2.0688,0.874801,0,0,0,80.5478,-31.0447,52.1553
3.225,0.652873,1.47521,0.942255,0,0,0,80.3817,-35.1981,49.7251
3.25,0.687499,0.797854,0.991592,0,0,0,80.579,-38.0632,47.2393
3.275,0.702124,0.075106,1.01414,0,0,0,81.3211,-39.5172,44.7086
3.3,0.693539,-0.651783,1.00599,0,0,0,82.6922,-39.4904,42.1418
3.325,0.663472,-1.34127,0.969266,0,0,0,84.6615,-37.9641,39.5476
3.35,0.617823,-1.95416,0.911403,0,0,0,87.0872,-34.9779,36.9371
3.375,0.564303,-2.45603,0.842753,0,0,0,89.742,-30.6457,34.3257
3.4,0.509782,-2.81912,0.773986,0,0,0,92.3556,-25.1721,31.7334
3.425,0.458507,-3.02382,0.714328,0,0,0,94.6696,-18.8587,29.1838
3.45,0.411562,-3.05955,0.670927,0,0,0,96.4904,-12.0923,26.7018
3.475,0.367368,-2.9253,0.648926,0,0,0,97.7282,-5.31496,24.31
3.5,0.322898,-2.62951,0.651566,0,0,0,98.4108,1.01984,22.0252
3.525,0.275351,-2.1896,0.679862,0,0,0,98.6684,6.49133,19.856
3.55,0.224001,-1.63093,0.731802,0,0,0,98.6938,10.7469,17.8018
3.575,0.171635,-0.985348,0.801607,0,0,0,98.6889,13.522,15.8525
3.6,0.12472,-0.289488,0.879987,0,0,0,98.8116,14.6459,13.9912
3.625,0.0917424,0.41719,0.956007,0,0,0,99.1359,14.0401,12.197
3.65,0.08026,1.09449,1.02003,0,0,0,99.6329,11.7164,10.4484
3.675,0.0942551,1.70368,1.06617,0,0,0,100.177,7.77968,8.72613
3.70001,0.133155,2.20977,1.0929,0,0,0,100.578,2.43239,7.01623
3.72501,0.192623,2.5836,1.10157,0,0,0,100.626,-4.02448,5.31113
3.75001,0.266094,2.80371,1.09411,0,0,0,100.154,-11.2027,3.61007
3.77501,0.346025,2.85766,1.07099,0,0,0,99.0835,-18.6548,1.91828
3.80001,0.42451,2.74287,1.03008,0,0,0,97.4573,-25.9154,0.245429
3.82501,0.493599,2.46684,0.966687,0,0,0,95.4414,-32.549,-1.39629
3.85001,0.545926,2.04667,0.874686,0,0,0,93.2964,-38.1885,-2.99383
3.87501,0.57603,1.50798,0.748578,0,0,0,91.3288,-42.5578,-4.53428
3.90001,0.582206,0.883147,0.586038,0,0,0,89.8315,-45.4734,-6.00505
3.92501,0.568045,0.20914,0.38997,0,0,0,89.0296,-46.8311,-7.39329
3.95001,0.542561,-0.474842,0.168963,0,0,0,89.04,-46.5885,-8.68489
3.97501,0.518306,-1.12958,-0.0643409,0,0,0,89.8517,-44.7532,-9.86356
4.00001,0.508071,-1.71779,-0.296239,0,0,0,91.3282,-41.3841,-10.9105
4.02501,0.52152,-2.20589,-0.514762,0,0,0,93.2321,-36.6036,-11.8048
4.05001,0.562961,-2.56568,-0.710883,0,0,0,95.2689,-30.6152,-12.5253
4.07501,0.630512,-2.77598,-0.877802,0,0,0,97.1436,-23.714,-13.0526
4.10001,0.716205,-2.82423,-1.00891,0,0,0,98.6176,-16.2817,-13.3721
4.12501,0.806553,-2.70767,-1.09558,0,0,0,99.5554,-8.7604,-13.4757
4.15001,0.8837,-2.43394,-1.12611,0,0,0,99.9458,-1.61272,-13.3635
4.17501,0.927943,-2.02085,-1.08696,0,0,0,99.8947,4.72446,-13.0438
4.20001,0.922363,-1.4949,-0.966902,0,0,0,99.5889,9.87821,-12.5312
4.22501,0.859036,-0.888734,-0.763321,0,0,0,99.2434,13.5629,-11.8456
4.25001,0.744229,-0.237942,-0.487731,0,0,0,99.045,15.5877,-11.009
4.27501,0.598928,0.421874,-0.166609,0,0,0,99.1056,15.854,-10.0443
4.30001,0.453018,1.05686,0.164143,0,0,0,99.4343,14.3512,-8.97441
4.32501,0.335514,1.63549,0.468669,0,0,0,99.9358,11.1563,-7.82123
4.35001,0.265857,2.12889,0.719471,0,0,0,100.432,6.43842,-6.60631
4.37501,0.250009,2.51162,0.900729,0,0,0,100.706,0.463212,-5.35073
4.40001,0.281583,2.76338,1.00646,0,0,0,100.559,-6.4124,-4.07491
4.42501,0.345718,2.87104,1.03602,0,0,0,99.8611,-13.7602,-2.79768
4.45001,0.423347,2.83034,0.989933,0,0,0,98.5966,-21.1169,-1.53479
4.47501,0.494768,2.64671,0.867696,0,0,0,96.8735,-28.0299,-0.296952
4.50001,0.542682,2.3348,0.66823,0,0,0,94.9082,-34.1005,0.912009
4.52501,0.555136,1.91702,0.392422,0,0,0,92.9834,-39.0134,2.09651
4.55001,0.528331,1.42111,0.0466428,0,0,0,91.3914,-42.5472,3.26968
4.57501,0.468359,0.877645,-0.354492,0,0,0,90.3769,-44.5665,4.45273
4.60001,0.390624,0.317929,-0.787764,0,0,0,90.0908,-45.0066,5.67327
4.62501,0.316317,-0.227146,-1.22412,0,0,0,90.5626,-43.8598,6.96267
4.65001,0.266718,-0.727571,-1.63366,0,0,0,91.6953,-41.1721,8.35267
4.67501,0.257352,-1.15468,-1.99061,0,0,0,93.2823,-37.0519,9.87178
4.70001,0.294058,-1.48236,-2.27618,0,0,0,95.0456,-31.6851,11.5417
4.72501,0.371982,-1.6891,-2.47839,0,0,0,96.6882,-25.3477,13.3746
4.75001,0.477146,-1.76063,-2.58969,0,0,0,97.952,-18.4037,15.3715
4.77501,0.589658,-1.69216,-2.60424,0,0,0,98.6676,-11.2843,17.5222
4.80001,0.687774,-1.48953,-2.51673,0,0,0,98.783,-4.45024,19.8073
4.82501,0.752438,-1.16877,-2.32355,0,0,0,98.364,1.65483,22.2009
4.85001,0.771842,-0.753963,-2.02598,0,0,0,97.5661,6.64596,24.6738
4.87501,0.74498,-0.273982,-1.63388,0,0,0,96.5856,10.2255,27.1966
4.90001,0.682738,0.240931,-1.16752,0,0,0,95.6047,12.195,29.7417
4.92501,0.605561,0.761634,-0.656198,0,0,0,94.7435,12.4549,32.2831
4.95001,0.538129,1.26108,-0.133862,0,0,0,94.0294,10.9985,34.7964
4.97501,0.502857,1.71417,0.366516,0,0,0,93.3909,7.90838,37.2572
5.00001,0.514407,2.09759,0.817304,0,0,0,92.6762,3.35596,39.6402
5.02501,0.57656,2.39036,1.19782,0,0,0,91.6927,-2.39893,41.9184
5.05001,0.68158,2.57562,1.49306,0,0,0,90.2589,-9.01533,44.0647
5.07501,0.811404,2.64313,1.69072,0,0,0,88.2572,-16.0918,46.0535
5.10001,0.939974,2.59159,1.77828,0,0,0,85.6737,-23.2015,47.8638
5.12501,1.03659,2.42981,1.74192,0,0,0,82.614,-29.9358,49.4823
5.15001,1.07062,2.17582,1.56843,0,0,0,79.2911,-35.9462,50.9055
5.17501,1.01763,1.85384,1.25017,0,0,0,75.9885,-40.972,52.1409
5.20001,0.865905,1.48932,0.791436,0,0,0,73.0099,-44.8485,53.2056
5.22501,0.621305,1.10404,0.213612,0,0,0,70.6264,-47.4963,54.1252
5.25001,0.308297,0.712997,-0.443593,0,0,0,69.0341,-48.898,54.9303
5.27501,-0.0337388,0.324912,-1.12586,0,0,0,68.3261,-49.0762,55.6532
5.30001,-0.358179,-0.0540335,-1.77218,0,0,0,68.4825,-48.0793,56.3252
5.32501,-0.620991,-0.415061,-2.32498,0,0,0,69.3778,-45.9812,56.9735
5.35001,-0.790255,-0.743149,-2.73971,0,0,0,70.8036,-42.893,57.6194
5.37501,-0.852523,-1.01695,-2.99108,0,0,0,72.5048,-38.9785,58.2768
5.40001,-0.813784,-1.21249,-3.07381,0,0,0,74.222,-34.4659,58.9518
5.42501,-0.69491,-1.30878,-2.99815,0,0,0,75.7355,-29.6461,59.6432
5.45001,-0.523871,-1.29309,-2.78288,0,0,0,76.8975,-24.8553,60.3432
5.47501,-0.3279,-1.16382,-2.44918,0,0,0,77.6466,-20.4453,61.0391
5.50001,-0.127813,-0.930906,-2.01746,0,0,0,78.0008,-16.7488,61.7146
5.52501,0.0648577,-0.61404,-1.50695,0,0,0,78.0306,-14.0491,62.3514
5.55001,0.248162,-0.239996,-0.936823,0,0,0,77.8222,-12.5582,62.9299
5.57501,0.427972,0.16022,-0.327346,0,0,0,77.4398,-12.4058,63.4301
5.60001,0.614637,0.553831,0.299846,0,0,0,76.8991,-13.635,63.832
5.62501,0.818643,0.908387,0.922082,0,0,0,76.1572,-16.2018,64.1164
5.65001,1.04599,1.19386,1.51588,0,0,0,75.1231,-19.9753,64.2658
5.67501,1.29405,1.38521,2.0563,0,0,0,73.6854,-24.7425,64.2655
5.70001,1.54861,1.46553,2.51541,0,0,0,71.7524,-30.2194,64.1052
5.72501,1.78326,1.42958,2.86097,0,0,0,69.2921,-36.0737,63.7806
5.75001,1.9622,1.28631,3.05743,0,0,0,66.3626,-41.9583,63.2939
5.77501,2.04748,1.05901,3.07121,0,0,0,63.1231,-47.5491,62.6534
5.80001,2.00959,0.781417,2.87985,0,0,0,59.822,-52.5793,61.8727
5.82501,1.83754,0.490047,2.48142,0,0,0,56.7644,-56.859,60.9682
5.85001,1.54326,0.215027,1.89894,0,0,0,54.2684,-60.2758,59.9568
5.87501,1.1582,-0.0267319,1.17728,0,0,0,52.6207,-62.7777,58.8533
5.90001,0.724913,-0.233291,0.374804,0,0,0,52.0377,-64.3461,57.6689
5.92501,0.288294,-0.414116,-0.445652,0,0,0,52.6383,-64.9701,56.4102
5.95001,-0.110278,-0.583231,-1.22352,0,0,0,54.4293,-64.6316,55.0799
5.97501,-0.436332,-0.751875,-1.9049,0,0,0,57.3026,-63.3087,53.6776
6.00001,-0.664833,-0.923061,-2.44603,0,0,0,61.0462,-60.9948,52.2016
6.02501,-0.782738,-1.08964,-2.81649,0,0,0,65.369,-57.7291,50.6501
6.05001,-0.790759,-1.23625,-3.00122,0,0,0,69.9394,-53.6268,49.0228
6.07501,-0.702799,-1.34427,-3.00017,0,0,0,74.4318,-48.8974,47.3213
6.10001,-0.542442,-1.39772,-2.82537,0,0,0,78.5726,-43.8428,45.5487
6.12501,-0.337475,-1.3881,-2.49658,0,0,0,82.1738,-38.8343,43.7087
6.15001,-0.114346,-1.31665,-2.03761,0,0,0,85.1449,-34.2733,41.804
6.17501,0.105828,-1.19391,-1.47433,0,0,0,87.4802,-30.5465,39.8353
6.20001,0.309018,-1.0373,-0.834457,0,0,0,89.2266,-27.986,37.7998
6.22501,0.487949,-0.867736,-0.148127,0,0,0,90.441,-26.8385,35.6921
6.25001,0.640257,-0.706311,0.551757,0,0,0,91.1527,-27.246,33.5048
6.27501,0.765972,-0.571435,1.22995,0,0,0,91.3408,-29.2353,31.2305
6.30001,0.865167,-0.476735,1.85024,0,0,0,90.9338,-32.7131,28.8649
6.32502,0.936561,-0.429658,2.37753,0,0,0,89.8325,-37.469,26.4085
6.35002,0.977512,-0.430848,2.78038,0,0,0,87.9503,-43.1881,23.8686
6.37502,0.985351,-0.474443,3.03368,0,0,0,85.2602,-49.4785,21.2599
6.40002,0.959445,-0.549449,3.12093,0,0,0,81.8341,-55.9126,18.6025
6.42502,0.903049,-0.642076,3.03594,0,0,0,77.8611,-62.0764,15.9198
6.45002,0.824056,-0.738511,2.78332,0,0,0,73.639,-67.6172,13.2346
6.47502,0.734292,-0.827328,2.37788,0,0,0,69.5394,-72.2745,10.5651
6.50002,0.647615,-0.900814,1.84304,0,0,0,65.956,-75.8887,7.92192
6.52502,0.577508,-0.954952,1.20895,0,0,0,63.2496,-78.3858,5.3072
6.55002,0.534861,-0.988318,0.510446,0,0,0,61.6989,-79.7463,2.71459
6.57502,0.526346,-1.00061,-0.214839,0,0,0,61.4662,-79.9724,0.131612
6.60002,0.553511,-0.991507,-0.928188,0,0,0,62.5782,-79.0645,-2.45688
6.62502,0.612545,-0.96047,-1.59147,0,0,0,64.9232,-77.0179,-5.06479
6.65002,0.694714,-0.907488,-2.16879,0,0,0,68.2634,-73.8386,-7.70109
6.67502,0.787534,-0.834536,-2.62815,0,0,0,72.2641,-69.5751,-10.367
6.70002,0.876693,-0.74702,-2.94333,0,0,0,76.5373,-64.3511,-13.055
6.72502,0.948468,-0.654435,-3.0958,0,0,0,80.6956,-58.3887,-15.7492
6.75002,0.992086,-0.569716,-3.07647,0,0,0,84.4075,-52.0094,-18.4282
6.77502,1.00124,-0.507244,-2.88685,0,0,0,87.4393,-45.6104,-21.0681
6.80002,0.974205,-0.480052,-2.53915,0,0,0,89.6753,-39.6224,-23.6472
6.82502,0.912569,-0.497061,-2.05512,0,0,0,91.1084,-34.4588,-26.1482
6.85002,0.819212,-0.561095,-1.46403,0,0,0,91.808,-30.4703,-28.5611
6.87502,0.696545,-0.668013,-0.799984,0,0,0,91.8737,-27.9116,-30.8827
6.90002,0.545802,-0.806953,-0.099282,0,0,0,91.3911,-26.9229,-33.1158
6.92502,0.367773,-0.961487,0.601897,0,0,0,90.4006,-27.5243,-35.267
6.95002,0.164714,-1.11158,1.26915,0,0,0,88.8891,-29.6169,-37.3439
6.97502,-0.0572077,-1.23628,1.87062,0,0,0,86.8049,-32.9915,-39.3528
7.00002,-0.285803,-1.31701,2.37691,0,0,0,84.0908,-37.3439,-41.2976
7.02502,-0.501974,-1.34107,2.76062,0,0,0,80.727,-42.3013,-43.1786
7.05002,-0.680779,-1.30443,2.99638,0,0,0,76.7691,-47.4592,-44.9937
7.07502,-0.79476,-1.21294,3.06237,0,0,0,72.3691,-52.4264,-46.7393
7.10002,-0.819093,-1.08079,2.94363,0,0,0,67.7736,-56.8673,-48.4119
7.12502,-0.737132,-0.92647,2.63624,0,0,0,63.2967,-60.5333,-50.0089
7.15002,-0.544414,-0.766888,2.15065,0,0,0,59.2773,-63.2723,-51.53
7.17502,-0.249799,-0.611907,1.51252,0,0,0,56.0309,-65.0183,-52.9764
7.20002,0.125957,-0.461271,0.761089,0,0,0,53.8066,-65.7633,-54.3499
7.22502,0.552661,-0.305213,-0.0538406,0,0,0,52.7566,-65.5263,-55.6518
7.25002,0.992878,-0.128739,-0.874986,0,0,0,52.9192,-64.3276,-56.8804
7.27502,1.40417,0.0815484,-1.64096,0,0,0,54.2169,-62.1795,-58.0307
7.30002,1.74315,0.3301,-2.2913,0,0,0,56.4658,-59.0947,-59.0929
7.32502,1.97269,0.607149,-2.77433,0,0,0,59.3993,-55.1094,-60.0533
7.35002,2.07106,0.888,-3.05623,0,0,0,62.7023,-50.3112,-60.8952
7.37502,2.03834,1.13782,-3.12738,0,0,0,66.0551,-44.8616,-61.6016
7.40002,1.89604,1.32029,-3.00159,0,0,0,69.1794,-39.0029,-62.1572
7.42502,1.67925,1.40644,-2.70872,0,0,0,71.8762,-33.0452,-62.5513
7.45002,1.42576,1.38053,-2.2848,0,0,0,74.047,-27.3364,-62.7792
7.47502,1.16686,1.24159,-1.76463,0,0,0,75.691,-22.2237,-62.8428
7.50002,0.922459,1.00173,-1.17883,0,0,0,76.8818,-18.0172,-62.7505
7.52502,0.700316,0.682862,-0.554209,0,0,0,77.7281,-14.9624,-62.5156
7.55002,0.498133,0.313209,0.0846847,0,0,0,78.3327,-13.2242,-62.155
7.57502,0.307337,-0.0755949,0.714424,0,0,0,78.7587,-12.8804,-61.6879
7.60002,0.117645,-0.450823,1.31252,0,0,0,79.0116,-13.9198,-61.1343
7.62502,-0.0783699,-0.780789,1.85766,0,0,0,79.0422,-16.2426,-60.5147
7.65002,-0.281466,-1.03721,2.32963,0,0,0,78.7677,-19.6631,-59.8493
7.67502,-0.483308,-1.19795,2.70847,0,0,0,78.107,-23.9181,-59.1576
7.70002,-0.666006,-1.24987,2.97337,0,0,0,77.0195,-28.6849,-58.457
7.72502,-0.804127,-1.19094,3.10259,0,0,0,75.5373,-33.6101,-57.7621
7.75002,-0.869549,-1.03065,3.07579,0,0,0,73.7802,-38.3435,-57.0831
7.77502,-0.838773,-0.787808,2.87938,0,0,0,71.9491,-42.572,-56.4237
7.80002,-0.700905,-0.485892,2.51341,0,0,0,70.2987,-46.042,-55.7809
7.82502,-0.463304,-0.147186,1.99691,0,0,0,69.0963,-48.5667,-55.1435
7.85002,-0.15227,0.2118,1.3687,0,0,0,68.5773,-50.0187,-54.4926
7.87502,0.191716,0.581536,0.682812,0,0,0,68.9054,-50.3137,-53.8029
7.90002,0.522451,0.956781,-3.08553e-05,0,0,0,70.1439,-49.3959,-53.0439
7.92502,0.797545,1.33154,-0.622192,0,0,0,72.2427,-47.2331,-52.1829
7.95002,0.986707,1.69438,-1.13775,0,0,0,75.0414,-43.8249,-51.1878
7.97502,1.07693,2.02655,-1.51785,0,0,0,78.2905,-39.2239,-50.0303
8.00002,1.07337,2.30376,-1.75148,0,0,0,81.689,-33.5596,-48.6893
8.02502,0.996073,2.50074,-1.84188,0,0,0,84.9348,-27.0556,-47.1531
8.05002,0.873978,2.59642,-1.80047,0,0,0,87.7773,-20.0299,-45.421
8.07502,0.738521,2.57797,-1.64119,0,0,0,90.0621,-12.8742,-43.5025
8.10002,0.618282,2.44255,-1.37725,0,0,0,91.7529,-6.0163,-41.4162
8.12502,0.535067,2.19694,-1.0211,0,0,0,92.9273,0.124637,-39.1864
8.15002,0.501134,1.85542,-0.586694,0,0,0,93.7448,5.17806,-36.8405
