Time,Value_1,Value_2,Value_3
8.23745,0.650032,0.46254,0.966816
8.24995,0.688643,0.206482,1.2233
8.26245,0.723025,-0.047608,1.46748
8.27495,0.750374,-0.296203,1.69538
8.28745,0.768386,-0.535648,1.90355
8.29994,0.775404,-0.762207,2.08913
8.31244,0.770518,-0.972132,2.24995
8.32494,0.753599,-1.16176,2.38451
8.33744,0.72528,-1.32761,2.49197
8.34994,0.686884,-1.46654,2.57202
8.36244,0.640313,-1.57581,2.62478
8.37494,0.587911,-1.65321,2.65065
8.38744,0.532318,-1.69714,2.65024
8.39994,0.476313,-1.70666,2.62423
8.41244,0.422667,-1.6815,2.57334
8.42494,0.374003,-1.62206,2.49833
8.43744,0.332653,-1.52939,2.4
8.44994,0.300545,-1.40512,2.2793
8.46244,0.279086,-1.25141,2.13736
8.47494,0.269072,-1.07082,1.97566
8.48744,0.270626,-0.866287,1.79604
8.49994,0.283174,-0.640982,1.6008
8.51244,0.30546,-0.39828,1.39274
8.52494,0.335619,-0.141686,1.17509
8.53744,0.37129,0.125197,0.951451
8.54994,0.409779,0.398694,0.725651
8.56244,0.448247,0.675066,0.501603
8.57494,0.483916,0.950516,0.283113
8.58744,0.514259,1.22119,0.0737112
8.59994,0.537172,1.48321,-0.123493
8.61244,0.551101,1.73268,-0.305919
8.62494,0.555116,1.96574,-0.471557
8.63744,0.548945,2.17866,-0.618975
8.64994,0.532953,2.36786,-0.747259
8.66244,0.508087,2.53006,-0.855927
8.67494,0.475803,2.66232,-0.944813
8.68744,0.437975,2.76212,-1.01395
8.69994,0.3968,2.82748,-1.06344
8.71244,0.35471,2.85695,-1.0934
8.72494,0.314276,2.84971,-1.10383
8.73744,0.278123,2.80553,-1.09466
8.74994,0.248829,2.72483,-1.06571
8.76244,0.228811,2.60858,-1.01678
8.77494,0.220204,2.45834,-0.947776
8.78744,0.224715,2.27613,-0.858784
8.79994,0.243466,2.06443,-0.750302
8.81244,0.276846,1.82605,-0.623385
8.82494,0.324381,1.56409,-0.479793
8.83744,0.38466,1.28187,-0.322103
8.84994,0.455331,0.982896,-0.153725
8.86244,0.533195,0.670818,0.021169
8.87494,0.614406,0.349426,0.19783
8.88744,0.694757,0.0226547,0.371207
8.89994,0.77003,-0.305408,0.536286
8.91244,0.836366,-0.630524,0.688449
8.92494,0.890589,-0.948323,0.823797
8.93744,0.930451,-1.25434,0.939383
8.94993,0.954765,-1.5441,1.03333
8.96243,0.963411,-1.8132,1.10485
8.97493,0.957237,-2.05742,1.15408
8.98743,0.937875,-2.27282,1.18196
8.99993,0.907522,-2.45589,1.18996
9.01243,0.868712,-2.60361,1.17982
9.02493,0.824113,-2.71351,1.15343
9.03743,0.776354,-2.78376,1.11258
9.04993,0.727901,-2.8132,1.0589
9.06243,0.68097,-2.80131,0.993793
9.07493,0.637465,-2.74825,0.918455
9.08743,0.598949,-2.65483,0.833872
9.09993,0.566611,-2.52247,0.7409
9.11243,0.541255,-2.35315,0.640338
9.12493,0.52328,-2.14941,0.533006
9.13743,0.512673,-1.91425,0.419829
9.14993,0.509012,-1.6511,0.301898
9.16243,0.511477,-1.36378,0.180504
9.17493,0.518898,-1.0564,0.0571496
9.18743,0.529809,-0.733368,-0.0664803
9.19993,0.542545,-0.399291,-0.188583
9.21243,0.555352,-0.0589478,-0.307328
9.22493,0.566506,0.282774,-0.420965
9.23743,0.574439,0.620934,-0.527934
9.24993,0.577836,0.950601,-0.62696
9.26243,0.575716,1.26692,-0.717119
9.27493,0.567474,1.5652,-0.797877
9.28743,0.552884,1.84094,-0.869078
9.29993,0.532075,2.08998,-0.930906
9.31243,0.505479,2.3085,-0.983821
9.32493,0.473773,2.49315,-1.02847
9.33743,0.437811,2.64104,-1.0656
9.34993,0.39857,2.74986,-1.09597
9.36243,0.357102,2.81788,-1.1203
9.37493,0.314499,2.84397,-1.13917
9.38743,0.271875,2.82766,-1.153
9.39993,0.230347,2.76909,-1.16205
9.41243,0.191031,2.66907,-1.16635
9.42493,0.155025,2.529,-1.16579
9.43743,0.123385,2.35089,-1.16012
9.44993,0.0970928,2.13732,-1.14899
9.46243,0.0770049,1.89138,-1.13208
9.47493,0.063789,1.61664,-1.10914
9.48743,0.0578588,1.31709,-1.0801
9.49993,0.0593132,0.997035,-1.04516
9.51243,0.0678939,0.661097,-1.00487
9.52493,0.0829797,0.314088,-0.960107
9.53743,0.103618,-0.0390359,-0.912095
9.54993,0.128605,-0.393251,-0.862328
9.56243,0.15659,-0.743533,-0.812465
9.57493,0.186212,-1.08492,-0.764207
9.58743,0.216217,-1.41259,-0.719168
9.59993,0.245572,-1.72189,-0.678774
9.61242,0.273527,-2.00844,-0.644184
9.62492,0.299651,-2.26815,-0.616253
9.63742,0.323818,-2.49729,-0.595534
9.64992,0.346171,-2.69257,-0.582298
9.66242,0.367065,-2.85115,-0.576579
9.67492,0.386992,-2.97068,-0.578217
9.68742,0.406516,-3.04937,-0.586898
9.69992,0.426203,-3.086,-0.602188
9.71242,0.446558,-3.07991,-0.623545
9.72492,0.467978,-3.03107,-0.650333
9.73742,0.490702,-2.94004,-0.681812
9.74992,0.514777,-2.80795,-0.717121
9.76242,0.540037,-2.63656,-0.755275
9.77492,0.566086,-2.42815,-0.795153
9.78742,0.592306,-2.18556,-0.835504
9.79992,0.617884,-1.91213,-0.874964
9.81242,0.641855,-1.61164,-0.912107
9.82492,0.663176,-1.28831,-0.945505
9.83742,0.680811,-0.946698,-0.973814
9.84992,0.693824,-0.591647,-0.995868
9.86242,0.701477,-0.228226,-1.01077
9.87492,0.703305,0.138356,-1.01795
9.88742,0.699164,0.502837,-1.01726
9.89992,0.689246,0.859984,-1.00894
9.91242,0.674051,1.20468,-0.993599
9.92492,0.654331,1.53199,-0.97218
9.93742,0.631003,1.83728,-0.945853
9.94992,0.605064,2.11622,-0.915935
9.96242,0.577494,2.36492,-0.883797
9.97492,0.549184,2.57991,-0.850787
9.98742,0.520878,2.75825,-0.81817
9.99992,0.493133,2.89751,-0.787098
10.0124,0.46631,2.99583,-0.758586
10.0249,0.440571,3.05196,-0.733507
10.0374,0.415902,3.06521,-0.7126
10.0499,0.392139,3.03552,-0.696482
10.0624,0.369008,2.96342,-0.685642
10.0749,0.34617,2.85005,-0.680451
10.0874,0.323274,2.69711,-0.681152
10.0999,0.300012,2.50685,-0.687837
10.1124,0.276175,2.28205,-0.700431
10.1249,0.251707,2.02595,-0.718659
10.1374,0.226751,1.74224,-0.742028
10.1499,0.201671,1.43497,-0.769814
10.1624,0.177062,1.10853,-0.801072
10.1749,0.153718,0.767578,-0.834673
10.1874,0.132578,0.416965,-0.869369
10.1999,0.114646,0.0616877,-0.903868
10.2124,0.100895,-0.293184,-0.93694
10.2249,0.0921715,-0.642578,-0.967501
10.2374,0.0891201,-0.981489,-0.994689
10.2499,0.0921266,-1.30505,-1.01791
10.2624,0.101302,-1.60861,-1.03683
10.2749,0.11649,-1.88778,-1.05137
10.2874,0.137305,-2.13854,-1.06163
10.2999,0.163176,-2.35726,-1.06785
10.3124,0.193399,-2.54079,-1.07028
10.3249,0.227178,-2.68649,-1.06918
10.3374,0.263661,-2.79226,-1.06469
10.3499,0.301962,-2.85661,-1.05683
10.3624,0.341168,-2.87866,-1.04545
10.3749,0.380348,-2.85814,-1.03023
10.3874,0.418556,-2.79544,-1.01068
10.3999,0.454836,-2.69158,-0.986156
10.4124,0.488243,-2.54816,-0.955883
10.4249,0.517868,-2.36741,-0.919039
10.4374,0.542883,-2.15211,-0.874798
10.4499,0.562597,-1.90553,-0.822415
10.4624,0.57652,-1.63141,-0.761315
10.4749,0.584428,-1.33387,-0.691167
10.4874,0.58642,-1.01736,-0.611961
10.4999,0.58295,-0.686558,-0.524053
10.5124,0.574841,-0.346334,-0.428181
10.5249,0.563249,-0.00163795,-0.325442
10.5374,0.549605,0.342549,-0.217237
10.5499,0.535521,0.681287,-0.105181
10.5624,0.522673,1.00973,0.00899942
10.5749,0.512687,1.32321,0.123574
10.5874,0.507025,1.61724,0.236905
10.5999,0.506896,1.88763,0.347512
10.6124,0.513183,2.13047,0.454116
10.6249,0.526404,2.34227,0.555639
10.6374,0.546694,2.51991,0.651172
10.6499,0.573797,2.66077,0.739926
10.6624,0.607075,2.76276,0.821162
10.6749,0.645527,2.82434,0.894108
10.6874,0.687798,2.84458,0.957888
10.6999,0.732207,2.82319,1.01146
10.7124,0.776774,2.76051,1.05358
10.7249,0.81927,2.65757,1.08278
10.7374,0.857287,2.51603,1.09743
10.7499,0.888345,2.33819,1.09581
10.7624,0.910042,2.12693,1.07624
10.7749,0.920228,1.88564,1.03725
10.7874,0.917221,1.61814,0.97782
10.7999,0.90001,1.3286,0.897586
10.8124,0.868439,1.0214,0.797022
10.8249,0.823326,0.701085,0.677576
10.8374,0.76648,0.372194,0.541706
10.8499,0.700614,0.0392416,0.39279
10.8624,0.629143,-0.293364,0.234939
10.8749,0.555892,-0.621346,0.0727124
10.8874,0.484764,-0.940574,-0.0892051
10.8999,0.419406,-1.24707,-0.246331
10.9124,0.362923,-1.53703,-0.394654
10.9249,0.317672,-1.80679,-0.530828
10.9374,0.285155,-2.05291,-0.652261
10.9499,0.265995,-2.2722,-0.757113
10.9624,0.259996,-2.46175,-0.844211
10.9749,0.266249,-2.61903,-0.912927
10.9874,0.28327,-2.74193,-0.963013
10.9999,0.309135,-2.82885,-0.994444
11.0124,0.34162,-2.87872,-1.00729
11.0249,0.378321,-2.89106,-1.00161
11.0374,0.416754,-2.86603,-0.977369
11.0499,0.454455,-2.80438,-0.934462
11.0624,0.48907,-2.70746,-0.872692
11.0749,0.518441,-2.57719,-0.791847
11.0874,0.540702,-2.41603,-0.69179
11.0999,0.554371,-2.22685,-0.572567
11.1124,0.558451,-2.01292,-0.434532
11.1249,0.552508,-1.7778,-0.278458
11.1374,0.536734,-1.52523,-0.105638
11.1499,0.511979,-1.25909,0.0820626
11.1624,0.479727,-0.983328,0.28219
11.1749,0.442033,-0.701892,0.49175
11.1874,0.401397,-0.418713,0.707307
11.1999,0.3606,-0.13768,0.925128
11.2124,0.322509,0.137369,1.14136
11.2249,0.28987,0.40265,1.35221
11.2374,0.265112,0.654451,1.55413
11.2499,0.250183,0.889147,1.74392
11.2624,0.246423,1.10324,1.91886
11.2749,0.254493,1.29343,2.07669
11.2874,0.274353,1.45666,2.21565
11.2999,0.305287,1.5902,2.33438
11.3124,0.345965,1.69176,2.43184
11.3249,0.394527,1.75956,2.50719
11.3374,0.448695,1.7924,2.55972
11.3499,0.505888,1.78969,2.58875
11.3624,0.563353,1.75156,2.59362
11.3749,0.618296,1.6788,2.57365
11.3874,0.668031,1.5729,2.52819
11.3999,0.710121,1.43593,2.45673
11.4124,0.74253,1.27058,2.35901
11.4249,0.763757,1.07994,2.23512
11.4374,0.772962,0.867511,2.08566
11.4499,0.770049,0.636987,1.91184
11.4624,0.755704,0.392209,1.71553
11.4749,0.731377,0.137035,1.49932
11.4874,0.699202,-0.124734,1.26641
11.4999,0.661863,-0.389408,1.02054
11.5124,0.622408,-0.653433,0.765858
11.5249,0.584042,-0.913401,0.506668
11.5374,0.549904,-1.16603,0.247299
11.5499,0.522867,-1.40817,-0.00809884
11.5624,0.505351,-1.63676,-0.255693
11.5749,0.499191,-1.84885,-0.492071
11.5874,0.50554,-2.04161,-0.714282
11.5999,0.524819,-2.21238,-0.919834
11.6124,0.556708,-2.35874,-1.10664
11.6249,0.600164,-2.47854,-1.27294
11.6374,0.653467,-2.57002,-1.41716
11.6499,0.714282,-2.63191,-1.53787
11.6624,0.77973,-2.66347,-1.63359
11.6749,0.846477,-2.66455,-1.70279
11.6874,0.910834,-2.63566,-1.74382
11.6999,0.968885,-2.57798,-1.7549
11.7124,1.01663,-2.49328,-1.73424
11.7249,1.05014,-2.38392,-1.68009
11.7374,1.06581,-2.25272,-1.59096
11.7499,1.0605,-2.1028,-1.46581
11.7624,1.03183,-1.93745,-1.30425
11.7749,0.978338,-1.75995,-1.1068
11.7874,0.899654,-1.57339,-0.875013
11.7999,0.79662,-1.38053,-0.611645
11.8124,0.671313,-1.18372,-0.320659
11.8249,0.527002,-0.984822,-0.00720066
11.8374,0.368016,-0.785257,0.322542
11.8499,0.199538,-0.586079,0.661544
11.8624,0.027348,-0.388114,1.00222
11.8749,-0.142492,-0.192123,1.33673
11.8874,-0.303965,0.00101751,1.65735
11.8999,-0.451445,0.190152,1.95678
11.9124,-0.580007,0.373733,2.22849
11.9249,-0.685707,0.549754,2.46699
11.9374,-0.765785,0.715762,2.66801
11.9499,-0.818776,0.868937,2.82863
11.9624,-0.844523,1.00622,2.94725
11.9749,-0.844085,1.1245,3.02352
11.9874,-0.819564,1.22079,3.05816
11.9999,-0.773859,1.29245,3.05273
12.0124,-0.710401,1.33733,3.00935
12.0249,-0.632874,1.3539,2.93053
12.0374,-0.544961,1.34135,2.81892
12.0499,-0.450127,1.2996,2.67717
12.0624,-0.35145,1.22935,2.50789
12.0749,-0.251494,1.13199,2.31354
12.0874,-0.152233,1.00956,2.09651
12.0999,-0.0550114,0.864674,1.85912
12.1124,0.0394547,0.700412,1.60365
12.1249,0.13105,0.520237,1.33246
12.1374,0.220196,0.327897,1.04793
12.1499,0.307761,0.127347,0.752586
12.1624,0.394958,-0.0773297,0.44902
12.1749,0.483207,-0.281987,0.139934
12.1874,0.574005,-0.482478,-0.171902
12.1999,0.668767,-0.674713,-0.483666
12.2124,0.768686,-0.854723,-0.792499
12.2249,0.874588,-1.01873,-1.0955
12.2374,0.986794,-1.1632,-1.38973
12.2499,1.10501,-1.28499,-1.67212
12.2624,1.22823,-1.38138,-1.93947
12.2749,1.35467,-1.45022,-2.18836
12.2874,1.48174,-1.49007,-2.4151
12.2999,1.60608,-1.50024,-2.61567
12.3124,1.72361,-1.48094,-2.78579
12.3249,1.82971,-1.43332,-2.92096
12.3374,1.91946,-1.35948,-3.01664
12.3499,1.9879,-1.2624,-3.0685
12.3624,2.03044,-1.14587,-3.07272
12.3749,2.0432,-1.01424,-3.02634
12.3874,2.02339,-0.872198,-2.9276
12.3999,1.96956,-0.724453,-2.77621
12.4124,1.88178,-0.575439,-2.57349
12.4249,1.76163,-0.429017,-2.32242
12.4374,1.61209,-0.28825,-2.02752
12.4499,1.43731,-0.155253,-1.69461
12.4624,1.24229,-0.0311469,-1.33052
12.4749,1.03258,0.0839017,-0.942776
12.4874,0.813964,0.190545,-0.53929
12.4999,0.592243,0.29006,-0.128096
12.5124,0.373028,0.384117,0.28286
12.5249,0.161612,0.474524,0.68589
12.5374,-0.0371324,0.562984,1.0737
12.5499,-0.218831,0.650878,1.43949
12.5624,-0.379695,0.73909,1.7771
12.5749,-0.516603,0.827888,2.08107
12.5874,-0.627188,0.916873,2.3468
12.5999,-0.709921,1.00499,2.57058
12.6124,-0.764166,1.09059,2.74973
12.6249,-0.790207,1.1716,2.88254
12.6374,-0.789216,1.24566,2.96833
12.6499,-0.763171,1.31033,3.00731
12.6624,-0.71473,1.36331,3.00051
12.6749,-0.647063,1.40259,2.94962
12.6874,-0.563657,1.42661,2.85685
12.6999,-0.468123,1.43439,2.72476
12.7124,-0.364018,1.42558,2.55617
12.7249,-0.254688,1.40048,2.35408
12.7374,-0.143141,1.35999,2.12157
12.7499,-0.0319672,1.30559,1.86185
12.7624,0.0767069,1.23922,1.57819
12.7749,0.181235,1.16319,1.27402
12.7874,0.280429,1.08008,0.952894
12.7999,0.373516,0.99258,0.618539
12.8124,0.460067,0.903458,0.274877
12.8249,0.539925,0.815402,-0.0739857
12.8374,0.613113,0.730961,-0.42377
12.8499,0.679753,0.652464,-0.770058
12.8624,0.73998,0.581961,-1.10834
12.8749,0.793883,0.521169,-1.43406
12.8874,0.841453,0.471431,-1.74272
12.8999,0.882562,0.433686,-2.0299
12.9124,0.916958,0.40845,-2.29139
12.9249,0.944295,0.395807,-2.52326
12.9374,0.964172,0.395417,-2.72192
12.9499,0.976205,0.406541,-2.88422
12.9624,0.980087,0.428086,-3.00754
12.9749,0.975669,0.458657,-3.08983
12.9874,0.963026,0.496638,-3.12967
12.9999,0.942501,0.540272,-3.12632
13.0124,0.914739,0.587756,-3.07971
13.0249,0.880686,0.637328,-2.99048
13.0374,0.841576,0.687346,-2.85992
13.0499,0.798874,0.736349,-2.68994
13.0624,0.754225,0.783106,-2.48303
13.0749,0.709378,0.826631,-2.24222
13.0874,0.666104,0.866185,-1.97095
13.0999,0.626119,0.901253,-1.67308
13.1124,0.591013,0.931504,-1.35277
13.1249,0.562187,0.956744,-1.01445
13.1374,0.5408,0.97687,-0.662733
13.1499,0.527725,0.991816,-0.302376
13.1624,0.523526,1.00152,0.0617789
13.1749,0.528428,1.0059,0.424864
13.1874,0.542319,1.00485,0.782031
13.1999,0.564742,0.998222,1.12851
13.2124,0.594907,0.985911,1.45963
13.2249,0.631717,0.96784,1.77094
13.2374,0.673802,0.944039,2.05815
13.2499,0.719564,0.91469,2.3173
13.2624,0.767239,0.880183,2.54472
13.2749,0.814972,0.841157,2.73716
13.2874,0.860892,0.798523,2.89179
13.2999,0.903202,0.753467,3.00632
13.3124,0.940253,0.707435,3.07901
13.3249,0.97062,0.662085,3.10875
13.3374,0.993154,0.61922,3.09506
13.3499,1.00702,0.580706,3.03817
13.3624,1.01168,0.548374,2.939
13.3749,1.00691,0.523926,2.79912
13.3874,0.992738,0.508839,2.62074
13.3999,0.969373,0.504283,2.40667
13.4124,0.937158,0.511055,2.1602
13.4249,0.896489,0.529535,1.88507
13.4374,0.847757,0.559653,1.58537
13.4499,0.791303,0.600888,1.26543
13.4624,0.727394,0.652269,0.929757
13.4749,0.65622,0.712411,0.582958
13.4874,0.577923,0.779545,0.229642
13.4999,0.492639,0.851575,-0.125623
13.5124,0.400561,0.926142,-0.478371
13.5249,0.302016,1.0007,-0.824273
13.5374,0.197546,1.0726,-1.15916
13.5499,0.0879849,1.1392,-1.47902
13.5624,-0.0254723,1.19796,-1.78001
13.5749,-0.141217,1.24657,-2.05843
13.5874,-0.257201,1.28304,-2.31069
13.5999,-0.370937,1.30584,-2.53334
13.6124,-0.479534,1.31398,-2.72301
13.6249,-0.57978,1.30705,-2.87649
13.6374,-0.668245,1.2853,-2.99075
13.6499,-0.741438,1.2496,-3.06302
13.6624,-0.795972,1.20142,-3.09093
13.6749,-0.828758,1.14268,-3.07265
13.6874,-0.83718,1.07566,-3.00698
13.6999,-0.819263,1.00279,-2.89353
13.7124,-0.773788,0.926466,-2.73284
13.7249,-0.700368,0.848829,-2.52637
13.7374,-0.599465,0.771617,-2.27659
13.7499,-0.47236,0.695998,-1.98689
13.7624,-0.321089,0.622479,-1.66154
13.7749,-0.148355,0.550875,-1.30558
13.7874,0.0425546,0.480335,-0.924744
13.7999,0.247847,0.409436,-0.525307
13.8124,0.46328,0.336327,-0.114046
13.8249,0.684212,0.258926,0.301872
13.8374,0.905648,0.175145,0.714968
13.8499,1.12231,0.0831377,1.11756
13.8624,1.32873,-0.0184601,1.50188
13.8749,1.51944,-0.130304,1.86033
13.8874,1.68919,-0.252163,2.18566
13.8999,1.83323,-0.382812,2.47129
13.9124,1.94761,-0.520002,2.71164
13.9249,2.02953,-0.660529,2.9024
13.9374,2.07752,-0.800406,3.04078
13.9499,2.09162,-0.9351,3.12561
13.9624,2.07332,-1.05983,3.15733
13.9749,2.02545,-1.1699,3.13783
13.9874,1.95189,-1.26096,3.07018
13.9999,1.85721,-1.32931,2.95833
14.0124,1.74632,-1.37205,2.80671
14.0249,1.62407,-1.38721,2.62001
14.0374,1.49502,-1.3738,2.40285
14.0499,1.36312,-1.33175,2.15967
14.0624,1.23164,-1.26188,1.89461
14.0749,1.10307,-1.16581,1.61155
14.0874,0.979078,-1.04581,1.31406
14.0999,0.86058,-0.904692,1.00549
14.1124,0.747808,-0.745721,0.689051
14.1249,0.640406,-0.572489,0.367811
14.1374,0.537564,-0.38883,0.0447794
14.1499,0.438152,-0.198744,-0.277094
14.1624,0.340872,-0.00631738,-0.594913
14.1749,0.244409,0.184333,-0.905841
14.1874,0.147574,0.36913,-1.20711
14.1999,0.0494461,0.544107,-1.49604
14.2124,-0.0505079,0.705473,-1.77002
14.2249,-0.152332,0.849704,-2.02649
14.2374,-0.255506,0.973629,-2.26293
14.2499,-0.358897,1.07452,-2.4768
14.2624,-0.460747,1.15019,-2.66553
14.2749,-0.558701,1.19909,-2.82646
14.2874,-0.649872,1.22033,-2.95682
14.2999,-0.730952,1.21379,-3.05383
14.3124,-0.798383,1.1801,-3.11471
14.3249,-0.848555,1.12061,-3.13685
14.3374,-0.878057,1.0373,-3.11798
14.3499,-0.883942,0.932677,-3.0564
14.3624,-0.863995,0.809627,-2.95122
14.3749,-0.816964,0.671186,-2.80255
14.3874,-0.742746,0.520366,-2.6117
14.3999,-0.642478,0.359962,-2.38128
14.4124,-0.518546,0.1924,-2.11518
14.4249,-0.374493,0.0196384,-1.81853
14.4374,-0.214846,-0.156856,-1.49752
14.4499,-0.0448758,-0.336072,-1.15913
14.4624,0.129683,-0.51735,-0.810897
14.4749,0.302936,-0.700223,-0.460565
14.4874,0.469127,-0.884242,-0.115799
14.4999,0.62293,-1.06879,0.216129
14.5124,0.759703,-1.25293,0.528605
14.5248,0.875708,-1.43526,0.815902
14.5373,0.968272,-1.61391,1.07335
14.5498,1.03588,-1.78647,1.29742
14.5623,1.0782,-1.95014,1.48577
14.5748,1.09602,-2.1018,1.63716
14.5873,1.09118,-2.23817,1.75131
14.5998,1.06634,-2.35601,1.82879
14.6123,1.02482,-2.45228,1.87072
14.6248,0.970364,-2.52432,1.87866
14.6373,0.906967,-2.56994,1.85434
14.6498,0.838649,-2.58757,1.79955
14.6623,0.769301,-2.57624,1.71603
14.6748,0.702546,-2.53566,1.60545
14.6873,0.641614,-2.46618,1.46937
14.6998,0.589243,-2.3687,1.30932
14.7123,0.547596,-2.24467,1.12689
14.7248,0.518189,-2.09592,0.923803
14.7373,0.501834,-1.92466,0.702054
14.7498,0.498607,-1.73331,0.463989
14.7623,0.50784,-1.52452,0.212381
14.7748,0.528146,-1.30103,-0.0495318
14.7873,0.557486,-1.06569,-0.318063
14.7998,0.593276,-0.821433,-0.589142
14.8123,0.632543,-0.571287,-0.858427
14.8248,0.672109,-0.318397,-1.12146
14.8373,0.708799,-0.0660374,-1.37384
14.8498,0.739656,0.182369,-1.61142
14.8623,0.762141,0.423261,-1.83047
14.8748,0.774306,0.65297,-2.02785
14.8873,0.774909,0.867779,-2.20105
14.8998,0.763481,1.06401,-2.34825
14.9123,0.740331,1.23811,-2.46831
14.9248,0.706493,1.38682,-2.56067
14.9373,0.663633,1.50722,-2.62526
14.9498,0.613922,1.59689,-2.66235
14.9623,0.559889,1.65398,-2.67248
14.9748,0.504271,1.67727,-2.6563
14.9873,0.449856,1.66621,-2.61452
14.9998,0.399338,1.62093,-2.54792
15.0123,0.355178,1.54221,-2.4573
15.0248,0.319472,1.43144,-2.34359
15.0373,0.293836,1.29056,-2.20789
15.0498,0.279307,1.12195,-2.05157
15.0623,0.276268,0.928375,-1.87638
15.0748,0.28441,0.712903,-1.68449
15.0873,0.302734,0.478802,-1.47853
15.0998,0.329597,0.229498,-1.26163
15.1123,0.362818,-0.0314739,-1.03727
15.1248,0.399817,-0.300499,-0.809247
15.1373,0.437797,-0.573894,-0.581472
15.1498,0.473945,-0.847912,-0.35783
15.1623,0.505627,-1.11875,-0.141988
15.1748,0.530567,-1.38255,0.0627542
15.1873,0.546996,-1.63544,0.253588
15.1998,0.553744,-1.87356,0.428266
15.2123,0.550291,-2.09312,0.585117
15.2248,0.536766,-2.2905,0.723012
15.2373,0.513907,-2.46229,0.841292
15.2498,0.482995,-2.60541,0.939654
15.2623,0.445769,-2.71718,1.01804
15.2748,0.404336,-2.7954,1.0765
15.2873,0.361077,-2.83843,1.11513
15.2998,0.318556,-2.84518,1.13394
15.3123,0.279433,-2.81522,1.13284
15.3248,0.246363,-2.74872,1.11165
15.3373,0.221893,-2.64645,1.07013
15.3498,0.208336,-2.50975,1.00809
15.3623,0.207632,-2.34047,0.925477
15.3748,0.221191,-2.14093,0.822597
15.3873,0.249733,-1.9138,0.700248
15.3998,0.293147,-1.66207,0.559907
15.4123,0.350384,-1.38895,0.403849
15.4248,0.41942,-1.09785,0.235212
15.4373,0.497314,-0.792314,0.0579626
15.4498,0.58036,-0.476021,-0.123249
15.4623,0.664355,-0.152793,-0.303331
15.4748,0.744927,0.173404,-0.477081
15.4873,0.817915,0.498445,-0.639548
15.4998,0.879724,0.818057,-0.786381
15.5123,0.92762,1.12784,-0.914119
15.5248,0.959911,1.42335,-1.02037
15.5373,0.976013,1.70014,-1.10383
15.5498,0.976385,1.95391,-1.16429
15.5623,0.962381,2.18059,-1.20236
15.5748,0.936031,2.37647,-1.21934
15.5873,0.89981,2.53831,-1.21694
15.5998,0.856414,2.66339,-1.19705
15.6123,0.808573,2.74962,-1.16155
15.6248,0.758894,2.79553,-1.1122
15.6373,0.709767,2.80035,-1.05054
15.6498,0.663283,2.76396,-0.977887
15.6623,0.621197,2.6869,-0.895339
15.6748,0.584892,2.57035,-0.803823
15.6873,0.555362,2.41607,-0.704171
15.6998,0.533196,2.22639,-0.597206
15.7123,0.518566,2.00413,-0.483819
15.7248,0.511223,1.75254,-0.365043
15.7373,0.510506,1.47528,-0.242103
15.7498,0.515373,1.17637,-0.116439
15.7623,0.524458,0.860068,0.0103122
15.7748,0.536146,0.530914,0.13636
15.7873,0.548682,0.193607,0.259844
15.7998,0.560289,-0.147015,0.378937
15.8123,0.569292,-0.486038,0.491956
15.8248,0.574233,-0.818533,0.597465
15.8373,0.573964,-1.13962,0.69436
15.8498,0.567697,-1.44453,0.781914
15.8623,0.555035,-1.72869,0.859788
15.8748,0.535954,-1.98781,0.928007
15.8873,0.510766,-2.21793,0.986902
15.8998,0.480058,-2.41548,1.03703
15.9123,0.444635,-2.57741,1.07908
15.9248,0.405452,-2.70116,1.11381
15.9373,0.36357,-2.78477,1.14191
15.9498,0.320108,-2.82688,1.16401
15.9623,0.276227,-2.82674,1.18057
15.9748,0.233104,-2.78427,1.19186
15.9873,0.191921,-2.70001,1.19796
15.9998,0.153855,-2.57514,1.19879
16.0123,0.120048,-2.41144,1.19408
16.0248,0.0915797,-2.21128,1.18348
16.0373,0.0694126,-1.97755,1.16662
16.0498,0.054328,-1.71366,1.1432
16.0623,0.0468527,-1.42344,1.11308
16.0748,0.0471918,-1.11109,1.07641
16.0873,0.0551739,-0.781108,1.03364
16.0998,0.0702317,-0.438238,0.985649
16.1123,0.0914235,-0.0873742,0.93365
16.1248,0.117503,0.266492,0.879194
16.1373,0.14703,0.618348,0.824039
16.1498,0.178505,0.96322,0.770031
16.1623,0.210512,1.29624,0.718957
16.1748,0.241838,1.6127,0.67243
16.1873,0.271569,1.90813,0.631787
16.1998,0.299126,2.17832,0.598047
16.2123,0.324279,2.41942,0.571892
16.2248,0.347106,2.62795,0.553691
16.2373,0.367938,2.8009,0.543543
16.2498,0.387286,2.93573,0.541327
16.2623,0.405764,3.03042,0.546751
16.2748,0.42402,3.08352,0.559394
16.2873,0.442663,3.09416,0.578729
16.2998,0.462209,3.06204,0.60414
16.3123,0.483032,2.9875,0.634916
16.3248,0.50532,2.87145,0.670239
16.3373,0.529047,2.71538,0.709177
16.3498,0.553956,2.52137,0.750664
16.3623,0.579549,2.29203,0.793498
16.3748,0.605112,2.03051,0.836351
16.3874,0.62974,1.7404,0.877804
16.3999,0.652406,1.42574,0.916394
16.4124,0.672032,1.09095,0.950693
16.4249,0.687592,0.740765,0.9794
16.4374,0.698201,0.380158,1.00143
16.4499,0.703212,0.0142873,1.01601
16.4624,0.702274,-0.351599,1.02273
16.4749,0.695374,-0.712244,1.02158
