time,VN_m_per_sec,VE_m_per_sec,VD_m_per_sec,V_m_per_sec
15.5375,27.467405,-5.581352,12.926625,30.86596
15.55,27.650097,-6.016636,12.327474,30.865748
15.5625,27.844602,-6.484413,11.632359,30.865535
15.575,28.041289,-6.975674,10.848726,30.865333
15.5875,28.230762,-7.480988,9.98582,30.865153
15.6,28.404378,-7.990759,9.054707,30.865007
15.6125,28.554734,-8.495509,8.068186,30.864901
15.625,28.676072,-8.986168,7.040611,30.864843
15.6375,28.764598,-9.454341,5.987601,30.864835
15.65,28.818668,-9.892562,4.925682,30.864879
15.6625,28.838841,-10.294478,3.871871,30.86497
15.675,28.827798,-10.654992,2.843224,30.865105
15.6875,28.790123,-10.970317,1.856406,30.865276
15.7,28.731962,-11.237966,0.92728,30.865472
15.7125,28.660604,-11.456667,0.07057,30.865684
15.725,28.583982,-11.62622,-0.70042,30.865897
15.7375,28.510158,-11.747309,-1.373991,30.866101
15.75,28.446803,-11.821279,-1.940173,30.866284
15.7625,28.400713,-11.849916,-2.390773,30.866435
15.775,28.377386,-11.835225,-2.719388,30.866546
15.7875,28.380671,-11.779246,-2.921386,30.86661
15.8,28.412525,-11.6839,-2.993876,30.866623
15.8125,28.472874,-11.550895,-2.935698,30.866584
15.825,28.559583,-11.381673,-2.747424,30.866497
15.8375,28.668555,-11.177421,-2.431382,30.866364
15.85,28.793932,-10.93913,-1.991701,30.866194
15.8625,28.92841,-10.667684,-1.434356,30.865997
15.875,29.063646,-10.363993,-0.767207,30.865782
15.8875,29.190745,-10.029126,-0.000005,30.865563
15.9,29.300786,-9.664451,0.855662,30.86535
15.9125,29.385386,-9.271759,1.78648,30.865157
15.925,29.437235,-8.853358,2.777611,30.864994
15.9375,29.450597,-8.412121,3.812972,30.86487
15.95,29.42172,-7.951499,4.87559,30.864791
15.9625,29.34914,-7.475472,5.948015,30.864763
15.975,29.233841,-6.988463,7.012766,30.864785
15.9875,29.07928,-6.495201,8.052782,30.864858
16,28.891245,-6.000565,9.051846,30.864975
16.0125,28.677587,-5.509406,9.994941,30.865132
16.025,28.44782,-5.026359,10.868535,30.865317
16.0375,28.212634,-4.555682,11.660767,30.865522
16.05,27.983337,-4.101102,12.361523,30.865732
16.0625,27.771284,-3.665701,12.962429,30.865938
16.075,27.587298,-3.251833,13.456757,30.866126
16.0875,27.441138,-2.861086,13.83928,30.866285
16.1,27.341026,-2.494276,14.106098,30.866407
16.1125,27.293246,-2.151475,14.254463,30.866484
16.125,27.301854,-1.832071,14.282641,30.866512
16.1375,27.368474,-1.534842,14.18982,30.866488
16.15,27.492219,-1.25805,13.976077,30.866414
16.1625,27.669716,-0.999542,13.642429,30.866294
16.175,27.895244,-0.756849,13.190936,30.866135
16.1875,28.160989,-0.527293,12.624864,30.865944
16.2,28.45739,-0.308074,11.948873,30.865733
16.2125,28.773588,-0.096364,11.169213,30.865514
16.225,29.097943,0.110621,10.293887,30.865299
16.2375,29.418604,0.315554,9.332765,30.865099
16.25,29.724098,0.520948,8.297604,30.864926
16.2625,30.003917,0.729112,7.201985,30.864789
16.275,30.249044,0.942128,6.061125,30.864697
16.2875,30.452409,1.161837,4.891602,30.864653
16.3,30.60922,1.38983,3.710977,30.864661
16.3125,30.717164,1.62746,2.537357,30.86472
16.325,30.776446,1.875848,1.388927,30.864827
16.3375,30.789677,2.135897,0.283475,30.864974
16.35,30.761617,2.408308,-0.762045,30.865154
16.3625,30.698785,2.693586,-1.731893,30.865357
16.375,30.608976,2.992047,-2.611838,30.86557
16.3875,30.500714,3.303808,-3.389369,30.865782
16.4,30.382682,3.628772,-4.053816,30.865981
16.4125,30.263157,3.966601,-4.596395,30.866154
16.425,30.149499,4.316684,-5.010189,30.866293
16.4375,30.0477,4.678092,-5.290101,30.866389
16.45,29.962041,5.049539,-5.432788,30.866437
16.4625,29.894853,5.429349,-5.436609,30.866435
16.475,29.846398,5.815427,-5.30159,30.866381
16.4875,29.814878,6.205253,-5.029428,30.86628
16.5,29.796568,6.595906,-4.623526,30.866137
16.5125,29.786062,6.984106,-4.089047,30.865961
16.525,29.776625,7.366303,-3.432981,30.86576
16.5375,29.760632,7.738792,-2.664194,30.865548
16.55,29.730071,8.09786,-1.793443,30.865335
16.5625,29.677079,8.439967,-0.833326,30.865134
16.575,29.594482,8.761932,0.20184,30.864957
16.5875,29.476302,9.061132,1.29623,30.864814
16.6,29.318199,9.335688,2.432819,30.864712
16.6125,29.117812,9.584626,3.593757,30.864658
16.625,28.874985,9.808001,4.760808,30.864656
16.6375,28.591843,10.00697,5.915828,30.864704
16.65,28.272729,10.183808,7.041223,30.864801
16.6625,27.924001,10.34186,8.120392,30.864942
16.675,27.553701,10.48544,9.138088,30.865119
16.6875,27.171127,10.61967,10.080698,30.865321
16.7,26.786336,10.750274,10.936418,30.865537
16.7125,26.409605,10.883342,11.695321,30.865756
16.725,26.050905,11.025071,12.349331,30.865965
16.7375,25.719386,11.181502,12.892114,30.866153
16.75,25.422932,11.358258,13.318917,30.866309
16.7625,25.167782,11.560299,13.626386,30.866425
16.775,24.958246,11.791704,13.812388,30.866493
16.7875,24.79652,12.055484,13.875857,30.866511
16.8,24.682599,12.353436,13.816708,30.866479
16.8125,24.614299,12.686042,13.6358,30.866396
16.825,24.587381,13.052419,13.33498,30.86627
16.8375,24.595768,13.450327,12.917177,30.866107
16.85,24.631853,13.876234,12.386555,30.865917
16.8625,24.686886,14.325442,11.74868,30.86571
16.875,24.751418,14.79227,11.010684,30.8655
16.8875,24.815794,15.270296,10.181404,30.865297
16.9,24.87066,15.752641,9.271453,30.865114
16.9125,24.907463,16.232277,8.293209,30.864961
16.925,24.918911,16.70236,7.260708,30.864848
16.9375,24.899369,17.156543,6.189438,30.864781
16.95,24.845158,17.589264,5.096031,30.864763
16.9625,24.75474,17.995984,3.997886,30.864797
16.975,24.628784,18.373347,2.912728,30.864881
16.9875,24.470086,18.719267,1.858155,30.86501
17,24.283382,19.032918,0.851188,30.865176
17.0125,24.07504,19.314636,-0.092131,30.865372
17.025,23.852674,19.565743,-0.957087,30.865585
17.0375,23.624692,19.788305,-1.730549,30.865805
17.05,23.399826,19.984836,-2.401155,30.866018
17.0625,23.18665,20.157986,-2.959398,30.866214
17.075,22.993136,20.310219,-3.397666,30.86638
17.0875,22.826256,20.443525,-3.71021,30.866508
17.1,22.691649,20.559164,-3.893103,30.866591
17.1125,22.593371,20.657481,-3.944178,30.866624
17.125,22.533728,20.737786,-3.862984,30.866605
17.1375,22.513203,20.798335,-3.650761,30.866536
17.15,22.530472,20.836381,-3.310442,30.866421
17.1625,22.58251,20.848335,-2.846683,30.866266
17.175,22.664779,20.829989,-2.265891,30.866081
17.1875,22.771497,20.776828,-1.576262,30.865875
17.2,22.895962,20.684374,-0.787785,30.865661
17.2125,23.030936,20.548585,0.087804,30.865451
17.225,23.169054,20.366231,1.037124,30.865257
17.2375,23.303244,20.135271,2.045338,30.865089
17.25,23.427131,19.855161,3.096418,30.864959
17.2625,23.535398,19.527092,4.173489,30.864872
17.275,23.624089,19.154134,5.259231,30.864834
17.2875,23.690816,18.741265,6.336325,30.864847
17.3,23.734869,18.295291,7.387896,30.86491
17.3125,23.757223,17.824657,8.397944,30.86502
17.325,23.76042,17.339165,9.351713,30.865171
17.3375,23.748369,16.84962,10.235981,30.865353
17.35,23.726042,16.367418,11.039256,30.865557
17.3625,23.699117,15.904128,11.751867,30.865771
17.375,23.673579,15.471057,12.365957,30.865982
17.3875,23.655301,15.078858,12.875393,30.866179
17.4,23.649648,14.737161,13.275609,30.86635
17.4125,23.661101,14.454272,13.563415,30.866485
17.425,23.69295,14.236922,13.736805,30.866578
17.4375,23.747049,14.090073,13.794776,30.866621
17.45,23.823659,14.016792,13.737199,30.866613
17.4625,23.921384,14.018177,13.564745,30.866555
17.475,24.037194,14.093341,13.278881,30.866448
17.4875,24.166559,14.239443,12.88193,30.866299
17.5,24.30367,14.451785,12.377184,30.866117
17.5125,24.441743,14.723955,11.769062,30.865911
17.525,24.573401,15.048024,11.063269,30.865693
17.5375,24.691114,15.414804,10.266951,30.865475
17.55,24.78766,15.814145,9.3888,30.865269
17.5625,24.856605,16.235283,8.439099,30.865087
17.575,24.892745,16.667202,7.429673,30.864939
17.5875,24.892503,17.099019,6.373754,30.864832
17.6,24.85423,17.520342,5.285746,30.864774
17.6125,24.778413,17.921608,4.180907,30.864766
17.625,24.667744,18.294354,3.074966,30.864809
17.6375,24.527073,18.631417,1.983704,30.8649
17.65,24.36322,18.92704,0.922529,30.865035
17.6625,24.184682,19.176891,-0.093926,30.865204
17.675,24.001242,19.377982,-1.052155,30.865399
17.6875,23.823503,19.528507,-1.940058,30.865607
17.7,23.662391,19.627613,-2.74713,30.865817
17.7125,23.528641,19.675129,-3.464582,30.866017
17.725,23.4323,19.671275,-4.085363,30.866195
17.7375,23.382269,19.61638,-4.604133,30.86634
17.75,23.385901,19.510635,-5.017185,30.866444
17.7625,23.44867,19.353899,-5.322346,30.866502
17.775,23.573928,19.145582,-5.518875,30.866509
17.7875,23.762737,18.884605,-5.607376,30.866464
17.8,24.013809,18.569456,-5.589736,30.866371
17.8125,24.323536,18.198324,-5.469099,30.866234
17.825,24.686112,17.769315,-5.24986,30.866061
17.8375,25.093766,17.280727,-4.937689,30.865861
17.85,25.537076,16.731356,-4.539553,30.865645
17.8625,26.005375,16.120826,-4.063736,30.865426
17.875,26.487222,15.449901,-3.519819,30.865215
17.8875,26.97093,14.720744,-2.918627,30.865025
17.9,27.445109,13.937125,-2.272112,30.864866
17.9125,27.899207,13.104526,-1.593177,30.864746
17.925,28.324011,12.230153,-0.895443,30.864673
17.9375,28.712065,11.322842,-0.192961,30.864651
17.95,29.05799,10.39286,0.500109,30.86468
17.9625,29.358671,9.451626,1.169828,30.864758
17.975,29.613298,8.511368,1.802812,30.864882
17.9875,29.823266,7.58474,2.386519,30.865044
18,29.99193,6.684433,2.909505,30.865235
18.0125,30.124246,5.822796,3.361607,30.865443
18.025,30.226319,5.011508,3.734067,30.865657
18.0375,30.304882,4.261294,4.019592,30.865865
18.05,30.36677,3.58171,4.212358,30.866055
18.0625,30.418388,2.980983,4.307979,30.866215
18.075,30.465233,2.465918,4.303441,30.866338
18.0875,30.511494,2.041841,4.197047,30.866415
18.1,30.559735,1.712578,3.988356,30.866443
18.1125,30.610705,1.480455,3.678153,30.866419
18.125,30.66327,1.346298,3.268434,30.866346
18.1375,30.714464,1.309441,2.762431,30.866227
18.15,30.75968,1.367727,2.164635,30.86607
18.1625,30.792969,1.517512,1.480841,30.865882
18.175,30.807447,1.753671,0.718168,30.865675
18.1875,30.795781,2.069629,-0.114944,30.865461
18.2,30.750727,2.457416,-1.008787,30.865252
18.2125,30.665691,2.907756,-1.9525,30.865059
18.225,30.535264,3.410214,-2.93425,30.864895
18.2375,30.355713,3.953384,-3.941484,30.864767
18.25,30.125373,4.525124,-4.961241,30.864684
18.2625,29.84492,5.112831,-5.980501,30.864651
18.275,29.517504,5.70374,-6.986568,30.864669
18.2875,29.148723,6.285225,-7.967431,30.864738
18.3,28.74645,6.845084,-8.912105,30.864854
18.3125,28.320518,7.371797,-9.810898,30.86501
18.325,27.882283,7.854728,-10.655609,30.865198
18.3375,27.444108,8.28427,-11.439632,30.865407
18.35,27.018793,8.651926,-12.157956,30.865627
18.3625,26.618987,8.950331,-12.807082,30.865843
18.375,26.256619,9.173224,-13.384866,30.866045
18.3875,25.942375,9.315385,-13.890297,30.866221
18.4,25.685246,9.372556,-14.323254,30.866361
18.4125,25.492156,9.341363,-14.684249,30.866458
18.425,25.36769,9.219267,-14.9742,30.866507
18.4375,25.313923,9.004536,-15.194234,30.866504
18.45,25.330348,8.696275,-15.345556,30.866451
18.4625,25.413914,8.294494,-15.429385,30.86635
18.475,25.559164,7.800216,-15.44696,30.866208
18.4875,25.758468,7.215624,-15.399614,30.866033
18.5,26.002354,6.544208,-15.288908,30.865835
18.5125,26.279923,5.790912,-15.116805,30.865625
18.525,26.579333,4.962242,-14.885869,30.865416
18.5375,26.888335,4.066329,-14.599459,30.86522
18.55,27.194835,3.11291,-14.261904,30.865048
18.5625,27.487463,2.113229,-13.878628,30.86491
18.575,27.756095,1.079854,-13.456221,30.864815
18.5875,27.992323,0.026407,-13.002425,30.864767
18.6,28.189811,-1.032769,-12.526054,30.864771
18.6125,28.344546,-2.082992,-12.036831,30.864825
18.625,28.454933,-3.109632,-11.545161,30.864928
18.6375,28.521753,-4.098499,-11.061855,30.865073
18.65,28.547975,-5.036184,-10.597821,30.865253
18.6625,28.53844,-5.910342,-10.163746,30.865457
18.675,28.499448,-6.709897,-9.769779,30.865675
18.6875,28.438266,-7.425162,-9.425251,30.865893
18.7,28.362602,-8.047882,-9.138411,30.8661
18.7125,28.280078,-8.571213,-8.916225,30.866285
18.725,28.19773,-8.989646,-8.764203,30.866437
18.7375,28.121567,-9.298912,-8.686281,30.866548
18.75,28.056213,-9.495888,-8.684736,30.86661
18.7625,28.004649,-9.57851,-8.760146,30.866623
18.775,27.968058,-9.545743,-8.911369,30.866583
18.7875,27.945793,-9.39758,-9.135573,30.866495
18.8,27.935458,-9.135102,-9.428279,30.866363
18.8125,27.933102,-8.760581,-9.783456,30.866194
18.825,27.933504,-8.27761,-10.193647,30.865999
18.8375,27.93056,-7.691244,-10.650142,30.865789
18.85,27.917715,-7.008134,-11.143202,30.865575
18.8625,27.888454,-6.236619,-11.662324,30.86537
18.875,27.836784,-5.386754,-12.196556,30.865185
18.8875,27.757714,-4.470266,-12.734843,30.865032
18.9,27.647664,-3.500419,-13.266383,30.864918
18.9125,27.504805,-2.491783,-13.78099,30.86485
18.925,27.329287,-1.45993,-14.269429,30.864833
18.9375,27.123336,-0.421062,-14.723701,30.864867
18.95,26.89123,0.6084,-15.137263,30.86495
18.9625,26.639137,1.612236,-15.505162,30.865077
18.975,26.374835,2.574825,-15.82408,30.865242
18.9875,26.107332,3.481492,-16.092279,30.865434
19,25.846421,4.318798,-16.309459,30.865643
19.0125,25.602178,5.07474,-16.476549,30.865857
19.025,25.384464,5.738871,-16.595429,30.866064
19.0375,25.202428,6.302353,-16.668637,30.866252
19.05,25.064062,6.757936,-16.699052,30.86641
19.0625,24.975807,7.099913,-16.689604,30.866528
19.075,24.942242,7.324043,-16.643018,30.866601
19.0875,24.965855,7.42749,-16.561611,30.866624
19.1,25.046912,7.408781,-16.447154,30.866596
19.1125,25.183419,7.267796,-16.30081,30.866517
19.125,25.371188,7.005803,-16.123143,30.866393
19.1375,25.603998,6.62553,-15.914199,30.866229
19.15,25.873863,6.131254,-15.673643,30.866036
19.1625,26.171375,5.528911,-15.400953,30.865824
19.175,26.486137,4.826179,-15.095631,30.865604
19.1875,26.807255,4.03253,-14.75744,30.86539
19.2,27.123873,3.159218,-14.386624,30.865192
19.2125,27.425714,2.219194,-13.984097,30.865023
19.225,27.703613,1.226926,-13.551602,30.86489
19.2375,27.949988,0.198142,-13.09179,30.864803
19.25,28.159233,-0.850514,-12.608248,30.864764
19.2625,28.327998,-1.90188,-12.105447,30.864777
19.275,28.455336,-2.93871,-11.588625,30.864841
19.2875,28.542699,-3.944103,-11.063613,30.86495
19.3,28.593798,-4.901917,-10.536617,30.8651
19.3125,28.614323,-5.797116,-10.013966,30.865281
19.325,28.611546,-6.616045,-9.501862,30.865482
19.3375,28.593842,-7.346619,-9.006131,30.865693
19.35,28.570152,-7.978424,-8.531997,30.8659
19.3625,28.549426,-8.502736,-8.083899,30.866092
19.375,28.54008,-8.912475,-7.665344,30.866258
19.3875,28.549495,-9.202126,-7.278812,30.866388
19.4,28.583583,-9.367632,-6.925711,30.866474
19.4125,28.646444,-9.406312,-6.606363,30.866511
19.425,28.740128,-9.316794,-6.320051,30.866497
19.4375,28.864506,-9.098997,-6.065081,30.866432
19.45,29.017267,-8.754167,-5.838883,30.866321
19.4625,29.194029,-8.284954,-5.638134,30.866168
19.475,29.388574,-7.695522,-5.458892,30.865983
19.4875,29.593187,-6.991686,-5.296758,30.865775
19.5,29.799088,-6.181024,-5.147026,30.865556
19.5125,29.996938,-5.27297,-5.004861,30.865339
19.525,30.177401,-4.278836,-4.865451,30.865135
19.5375,30.331704,-3.211758,-4.724177,30.864956
19.55,30.452197,-2.086543,-4.57675,30.864812
19.5625,30.532843,-0.91942,-4.419337,30.864711
19.575,30.569622,0.272302,-4.248668,30.864658
19.5875,30.560817,1.470642,-4.0621,30.864656
19.6,30.507158,2.657414,-3.85766,30.864706
19.6125,30.411805,3.814696,-3.634051,30.864804
19.625,30.280192,4.925283,-3.390625,30.864944
19.6375,30.119721,5.973087,-3.127329,30.865119
19.65,29.939343,6.94346,-2.844638,30.865318
19.6625,29.749046,7.823426,-2.543465,30.86553
19.675,29.559299,8.601802,-2.225073,30.865743
19.6875,29.380467,9.269243,-1.890992,30.865945
19.7,29.222253,9.818192,-1.542937,30.866124
19.7125,29.093179,10.242786,-1.182754,30.86627
19.725,29.000143,10.53873,-0.812374,30.866375
19.7375,28.948069,10.703168,-0.43379,30.866432
19.75,28.939653,10.734579,-0.049046,30.86644
19.7625,28.975234,10.632721,0.339762,30.866396
19.775,29.052778,10.398614,0.730473,30.866303
19.7875,29.167976,10.034597,1.120865,30.866168
19.8,29.314465,9.544415,1.508647,30.865997
19.8125,29.484152,8.933346,1.891481,30.8658
19.825,29.667635,8.208329,2.267016,30.865589
19.8375,29.854697,7.378083,2.632937,30.865375
19.85,30.034863,6.453165,2.987046,30.865171
19.8625,30.197975,5.445968,3.327349,30.864989
19.875,30.334759,4.370623,3.652158,30.864838
19.8875,30.437353,3.242805,3.960203,30.864728
19.9,30.49975,2.079441,4.250732,30.864665
19.9125,30.518139,0.898334,4.523598,30.864652
19.925,30.491106,-0.282275,4.779325,30.864691
19.9375,30.419684,-1.444178,5.019147,30.86478
19.95,30.307253,-2.569665,5.245005,30.864913
19.9625,30.159297,-3.641959,5.459514,30.865083
19.975,29.983026,-4.645583,5.665888,30.865281
19.9875,29.786907,-5.566643,5.867836,30.865496
20,29.580126,-6.393016,6.069423,30.865715
20.0125,29.37202,-7.114442,6.274921,30.865927
20.025,29.171519,-7.722533,6.488633,30.86612
20.0375,28.986622,-8.210707,6.714717,30.866283
20.05,28.823948,-8.574089,6.957014,30.866406
20.0625,28.688365,-8.809395,7.218873,30.866484
20.075,28.582732,-8.914817,7.503001,30.866512
20.0875,28.507756,-8.889945,7.811328,30.866489
20.1,28.461963,-8.735728,8.144896,30.866416
20.1125,28.441794,-8.454485,8.503785,30.866297
20.125,28.441814,-8.049956,8.887075,30.866141
20.1375,28.455029,-7.52739,9.292842,30.865955
20.15,28.473297,-6.893638,9.718214,30.865751
20.1625,28.48781,-6.157239,10.159461,30.86554
20.175,28.489627,-5.328469,10.612137,30.865334
20.1875,28.470229,-4.419326,11.071264,30.865147
20.2,28.422063,-3.443441,11.531545,30.864988
20.2125,28.339033,-2.415897,11.987602,30.864866
20.225,28.216927,-1.352958,12.434218,30.86479
20.2375,28.053719,-0.271726,12.866568,30.864763
20.25,27.849755,0.810277,13.280424,30.864787
20.2625,27.607788,1.875541,13.672311,30.864862
20.275,27.332866,2.907019,14.039615,30.864982
20.2875,27.032097,3.888537,14.380614,30.865142
20.3,26.714273,4.805157,14.694452,30.865333
20.3125,26.389425,5.64345,14.981039,30.865544
20.325,26.068306,6.391689,15.240902,30.865764
20.3375,25.761847,7.039949,15.474981,30.865979
20.35,25.48062,7.580117,15.684413,30.866179
20.3625,25.23434,8.005845,15.870292,30.866351
20.375,25.031414,8.312454,16.033448,30.866487
20.3875,24.878571,8.496819,16.174254,30.866579
20.4,24.780579,8.557258,16.29247,30.866622
20.4125,24.740055,8.493451,16.387152,30.866613
20.425,24.757372,8.30639,16.456626,30.866553
20.4375,24.830667,7.998379,16.498528,30.866446
20.45,24.955949,7.57308,16.50992,30.866299
20.4625,25.127296,7.035578,16.487476,30.866118
20.475,25.337145,6.392477,16.427723,30.865915
20.4875,25.576655,5.651972,16.327323,30.865702
20.5,25.836146,4.823902,16.183387,30.86549
20.5125,26.105568,3.919738,15.993787,30.865292
20.525,26.37501,2.952506,15.757446,30.865119
20.5375,26.635192,1.93662,15.474594,30.86498
20.55,26.87793,0.887631,15.146951,30.864885
20.5625,27.096535,-0.178097,14.777829,30.864837
20.575,27.286125,-1.243779,14.372153,30.864841
20.5875,27.443816,-2.292632,13.936374,30.864895
20.6,27.568794,-3.3083,13.478307,30.864996
20.6125,27.662248,-4.275259,13.006886,30.86514
20.625,27.727181,-5.179163,12.531859,30.865317
20.6375,27.768109,-6.007121,12.063447,30.865518
20.65,27.790664,-6.747882,11.611994,30.86573
20.6625,27.801138,-7.391929,11.187606,30.865943
20.675,27.806005,-7.931488,10.799832,30.866143
20.6875,27.81143,-8.360474,10.457369,30.86632
20.7,27.822819,-8.67438,10.167812,30.866463
20.7125,27.844427,-8.870153,9.937456,30.866564
20.725,27.879039,-8.946063,9.77114,30.866617
20.7375,27.927751,-8.901604,9.672143,30.866619
20.75,27.989861,-8.737421,9.642109,30.86657
20.7625,28.062872,-8.455299,9.681023,30.866472
20.775,28.142609,-8.058185,9.787215,30.866331
20.7875,28.223451,-7.550255,9.957404,30.866154
20.8,28.298663,-6.93701,10.186782,30.865952
20.8125,28.360815,-6.225356,10.469132,30.865735
20.825,28.402264,-5.423684,10.796997,30.865516
20.8375,28.415677,-4.541892,11.161886,30.865307
20.85,28.394558,-3.591341,11.554519,30.86512
20.8625,28.333748,-2.584744,11.965108,30.864964
20.875,28.229857,-1.535958,12.383655,30.864849
20.8875,28.081611,-0.4597,12.800255,30.864781
20.9,27.890066,0.628796,13.205395,30.864763
20.9125,27.658696,1.714179,13.590211,30.864797
20.925,27.393323,2.781392,13.946703,30.86488
20.9375,27.101913,3.816066,14.267886,30.865007
20.95,26.794243,4.804877,14.547867,30.86517
20.9625,26.481457,5.735836,14.781851,30.865361
20.975,26.175557,6.598494,14.966073,30.865567
20.9875,25.888846,7.384056,15.097669,30.865778
21,25.633364,8.085406,15.174506,30.865981
21.0125,25.42034,8.697056,15.194986,30.866163
21.025,25.259698,9.215031,15.157846,30.866315
21.0375,25.159623,9.636723,15.061982,30.866428
21.05,25.126209,9.960725,14.906309,30.866495
21.0625,25.163198,10.186683,14.689673,30.866512
21.075,25.271813,10.315168,14.410835,30.866477
21.0875,25.450699,10.347605,14.068518,30.866393
21.1,25.695957,10.286238,13.661527,30.866263
21.1125,26.001289,10.134153,13.188927,30.866096
21.125,26.358241,9.895342,12.650263,30.8659
21.1375,26.756541,9.574789,12.045811,30.865687
21.15,27.184531,9.178567,11.376828,30.865467
21.1625,27.629671,8.713927,10.645781,30.865254
21.175,28.079092,8.189345,9.856525,30.865059
21.1875,28.520183,7.614522,9.014425,30.864893
21.2,28.941166,7.000329,8.126381,30.864766
21.2125,29.331637,6.358666,7.200771,30.864683
21.225,29.683027,5.702268,6.247299,30.864651
21.2375,29.988951,5.044444,5.276766,30.86467
21.25,30.245435,4.398777,4.300767,30.86474
21.2625,30.450978,3.778799,3.331356,30.864856
21.275,30.606472,3.197669,2.380689,30.865011
21.2875,30.714969,2.66786,1.460678,30.865197
21.3,30.78132,2.200896,0.58268,30.865403
21.3125,30.811713,1.807125,-0.242764,30.865617
21.325,30.813152,1.495556,-1.006122,30.865827
21.3375,30.792892,1.27374,-1.699007,30.866021
21.35,30.757903,1.147703,-2.314245,30.866188
21.3625,30.714358,1.121909,-2.845896,30.866318
21.375,30.667207,1.19925,-3.289241,30.866404
21.3875,30.619845,1.381041,-3.640747,30.866442
21.4,30.573889,1.667026,-3.898041,30.866428
21.4125,30.529089,2.05537,-4.05988,30.866364
21.425,30.483361,2.542658,-4.12616,30.866253
21.4375,30.432951,3.12389,-4.097938,30.866102
21.45,30.372712,3.792494,-3.97748,30.86592
21.4625,30.296489,4.540365,-3.768322,30.865716
21.475,30.197578,5.357947,-3.475331,30.865502
21.4875,30.069243,6.234365,-3.104752,30.865291
21.5,29.905255,7.15763,-2.664221,30.865094
21.5125,29.700412,8.1149,-2.162735,30.864923
21.525,29.45101,9.092813,-1.610562,30.864788
21.5375,29.155236,10.077856,-1.01909,30.864697
21.55,28.813436,11.056775,-0.400624,30.864654
21.5625,28.428258,12.016977,0.231882,30.864662
21.575,28.004645,12.94691,0.865112,30.864722
21.5875,27.549679,13.836385,1.485702,30.864829
21.6,27.072297,14.676816,2.08055,30.864978
21.6125,26.582888,15.461369,2.637094,30.865161
21.625,26.092814,16.184992,3.143558,30.865367
21.6375,25.613871,16.844347,3.589142,30.865585
21.65,25.157741,17.437641,3.964159,30.865803
21.6625,24.735456,17.964384,4.260118,30.866009
21.675,24.356914,18.425083,4.46976,30.86619
21.6875,24.030445,18.820928,4.587071,30.866338
21.7,23.762476,19.153463,4.60727,30.866444
21.7125,23.557278,19.424304,4.526807,30.866502
21.725,23.416809,19.634908,4.343367,30.866509
21.7375,23.340656,19.786411,4.055907,30.866465
21.75,23.32608,19.87956,3.664708,30.866373
21.7625,23.368143,19.914728,3.171459,30.866238
21.775,23.459937,19.892021,2.579355,30.866068
21.7875,23.592887,19.811454,1.893184,30.865874
21.8,23.757136,19.673198,1.119406,30.865665
21.8125,23.941989,19.47785,0.266185,30.865455
21.825,24.136398,19.22673,-0.656639,30.865256
21.8375,24.329478,18.922147,-1.63765,30.865078
21.85,24.511017,18.567635,-2.664038,30.864934
21.8625,24.671948,18.168116,-3.721859,30.86483
21.875,24.804775,17.729979,-4.796373,30.864773
21.8875,24.903896,17.261065,-5.872428,30.864767
21.9,24.965829,16.770556,-6.934869,30.864812
21.9125,24.989301,16.268773,-7.968956,30.864905
21.925,24.975215,15.766888,-8.960736,30.865043
21.9375,24.926485,15.27659,-9.89736,30.865217
21.95,24.847761,14.809708,-10.767325,30.865417
21.9625,24.745056,14.377822,-11.560611,30.865633
21.975,24.625314,13.991887,-12.268734,30.865852
21.9875,24.49594,13.661883,-12.884708,30.866063
22,24.364324,13.39651,-13.402939,30.866253
22.0125,24.237398,13.202929,-13.819065,30.866411
22.025,24.121229,13.086559,-14.12979,30.86653
22.0375,24.020693,13.050928,-14.332715,30.866603
22.05,23.939224,13.097579,-14.426208,30.866625
22.0625,23.878662,13.226019,-14.409323,30.866595
22.075,23.839194,13.433728,-14.281792,30.866516
22.0875,23.819397,13.716207,-14.044078,30.866391
22.1,23.816371,14.06709,-13.697501,30.866229
22.1125,23.825964,14.478303,-13.244414,30.866038
22.125,23.843066,14.940282,-12.688404,30.86583
22.1375,23.861971,15.442254,-12.034506,30.865615
22.15,23.876769,15.972573,-11.289385,30.865408
22.1625,23.881765,16.519097,-10.461473,30.865218
22.175,23.871887,17.069614,-9.561022,30.865058
22.1875,23.843055,17.612266,-8.600063,30.864936
22.2,23.792501,18.135983,-7.592271,30.86486
22.2125,23.718996,18.630863,-6.552714,30.864833
22.225,23.622986,19.088507,-5.497527,30.864857
22.2375,23.506616,19.50226,-4.443512,30.864931
22.25,23.373642,19.867353,-3.407702,30.86505
22.2625,23.229243,20.180933,-2.406919,30.865208
22.275,23.079739,20.441978,-1.457351,30.865396
22.2875,22.932236,20.65111,-0.574181,30.865603
22.3,22.79423,20.81032,0.228711,30.865817
22.3125,22.673188,20.92263,0.938982,30.866026
22.325,22.576126,20.991712,1.545968,30.866219
22.3375,22.509223,21.021507,2.040768,30.866383
22.35,22.47747,21.015861,2.416267,30.86651
22.3625,22.484394,20.978201,2.667133,30.866592
22.375,22.53184,20.911283,2.78979,30.866624
22.3875,22.619847,20.817015,2.782403,30.866605
22.4,22.746603,20.696371,2.644869,30.866536
22.4125,22.908498,20.549396,2.378839,30.86642
22.425,23.100263,20.375301,1.987752,30.866263
22.4375,23.315195,20.172632,1.476881,30.866075
