Time,Value_1,Value_2,Value_3,Value_4,Value_5,Value_6,Value_7,Value_8,Value_9
3.8,1.73751,-0.130944,0.629534,101.269,0,0,302.719,87.0302,95.2979
3.9,1.78845,0.0882226,0.720122,101.269,0,0,312.161,83.5506,95.0806
4,1.84374,0.0754244,0.74719,101.269,0,0,321.112,78.9581,94.2812
4.1,1.89934,-0.156261,0.687125,101.269,0,0,330.54,75.6504,93.0727
4.2,1.98271,-0.405985,0.579091,101.269,0,0,340.493,75.1,91.7402
4.3,2.06093,-0.460992,0.519348,101.269,0,0,350.424,76.4694,90.6034
4.4,2.09341,-0.277652,0.575805,101.269,0,0,360.443,77.2767,89.884
4.5,2.13198,0.000187427,0.67342,101.269,0,0,370.343,75.5429,89.6658
4.6,2.18437,0.164009,0.692309,101.269,0,0,379.591,71.5372,89.9335
4.7,2.21517,0.119237,0.551324,101.269,0,0,388.739,67.359,90.7048
4.8,2.25851,-0.0463955,0.302531,101.269,0,0,398.451,65.1908,92.1503
4.9,2.33244,-0.138549,0.0898913,101.269,0,0,408.239,65.5396,94.4977
5,2.39065,-0.0390732,0.0500714,101.269,0,0,417.691,66.6263,97.8509
5.1,2.45523,0.20362,0.180152,101.269,0,0,426.767,66.0203,102.145
5.2,2.55687,0.429919,0.338746,101.269,0,0,434.86,62.7695,107.157
5.3,2.60102,0.52073,0.324715,101.269,0,0,441.892,58.0094,112.607
5.4,2.53539,0.465033,0.0788869,101.269,0,0,448.927,53.6094,118.34
5.5,2.47629,0.340581,-0.203832,101.269,0,0,456.542,50.8719,124.342
5.6,2.49157,0.299957,-0.323651,101.269,0,0,464.331,49.4742,130.605
5.7,2.58596,0.401003,-0.203766,101.269,0,0,471.883,47.6066,137.021
5.8,2.7695,0.532019,0.0839194,101.269,0,0,478.648,43.7095,143.37
5.9,2.93335,0.568481,0.295028,101.269,0,0,484.24,37.8947,149.414
6,2.94501,0.518933,0.215065,101.269,0,0,489.657,31.4584,154.987
6.1,2.87137,0.404171,-0.0666704,101.269,0,0,496.432,25.9252,159.969
6.2,2.8491,0.271778,-0.287637,101.269,0,0,504.77,22.2338,164.243
6.3,2.90421,0.192192,-0.26772,101.269,0,0,513.831,19.4456,167.7
6.4,2.99837,0.146898,-0.016642,101.269,0,0,522.686,15.3692,170.21
6.5,3.08389,0.0779247,0.266407,101.269,0,0,530.262,8.92021,171.668
6.6,3.14104,-0.0182566,0.350159,101.269,0,0,536.579,1.06504,172.069
6.7,3.20722,-0.110604,0.167214,101.269,0,0,543.287,-6.42718,171.427
6.8,3.30269,-0.172493,-0.132952,101.269,0,0,551.517,-11.9391,169.716
6.9,3.3878,-0.227602,-0.304514,101.269,0,0,560.634,-15.2566,166.982
7,3.41337,-0.330522,-0.213499,101.269,0,0,569.579,-18.1884,163.351
7.1,3.3568,-0.459983,0.0664199,101.269,0,0,577.431,-22.6794,158.941
7.2,3.29796,-0.54472,0.297602,101.269,0,0,583.596,-28.8235,153.862
7.3,3.37483,-0.565091,0.252447,101.269,0,0,588.945,-35.2732,148.233
7.4,3.57056,-0.49099,-0.028897,101.269,0,0,595.064,-40.5097,142.186
7.5,3.72479,-0.357157,-0.272942,101.269,0,0,602.336,-43.5528,135.922
7.6,3.78553,-0.309034,-0.296336,101.269,0,0,610.135,-45.0334,129.688
7.7,3.76735,-0.395764,-0.0911113,101.269,0,0,618.014,-46.8801,123.665
7.79999,3.6879,-0.502393,0.209687,101.269,0,0,625.475,-50.461,117.916
7.89999,3.65971,-0.49847,0.373883,101.269,0,0,632.405,-55.3363,112.43
7.99999,3.74441,-0.348267,0.291932,101.269,0,0,639.806,-59.8296,107.263
8.09999,3.83649,-0.0987085,0.116037,101.269,0,0,648.423,-62.1671,102.639
8.2,3.8908,0.0997223,0.0391036,101.269,0,0,657.75,-61.9652,98.8385
8.3,3.9586,0.120799,0.158416,101.269,0,0,667.392,-60.988,96.0247
8.4,4.02515,-0.0182433,0.408483,101.269,0,0,677.261,-61.6896,94.1929
8.5,4.05792,-0.151063,0.630753,101.269,0,0,686.714,-65.0032,93.1698
8.6,4.09893,-0.110341,0.703728,101.269,0,0,695.719,-69.5471,92.7227
8.7,4.14998,0.119462,0.634119,101.269,0,0,705.193,-72.9686,92.7453
8.8,4.17732,0.382639,0.532956,101.269,0,0,715.212,-73.7198,93.2559
8.9,4.22468,0.477356,0.51933,101.269,0,0,725.187,-72.5323,94.2411
9,4.31625,0.328217,0.616988,101.269,0,0,735.161,-71.8629,95.562
9.1,4.38933,0.0576574,0.719661,101.269,0,0,744.942,-73.7454,96.9457
9.2,4.44181,-0.100992,0.748831,101.269,0,0,754.014,-78.0043,98.07
9.3,4.49822,-0.00923956,0.688337,101.269,0,0,762.983,-82.5901,98.6961
9.4,4.53746,0.255167,0.580459,101.269,0,0,772.687,-85.2351,98.6911
9.5,4.54885,0.460348,0.467188,101.269,0,0,782.736,-85.1764,98.0013
9.6,4.56248,0.421891,0.380871,101.269,0,0,792.666,-84.0074,96.5966
9.7,4.59677,0.162177,0.320564,101.269,0,0,802.484,-84.2164,94.3687
9.8,4.64851,-0.108199,0.247959,101.269,0,0,811.63,-86.9292,91.1625
9.9,4.71654,-0.164904,0.150049,101.269,0,0,819.849,-90.9635,86.9163
10,4.77653,0.0390148,0.0590918,101.269,0,0,827.857,-94.1177,81.6709
10.1,4.8159,0.33146,-0.0117661,101.269,0,0,835.807,-94.8638,75.5457
10.2,4.83624,0.46976,-0.0896381,101.269,0,0,843.139,-93.5307,68.7487
10.3,4.84695,0.344327,-0.19053,101.269,0,0,849.929,-91.8293,61.4729
10.4,4.87737,0.0697474,-0.29535,101.269,0,0,856.46,-91.254,53.8083
10.5,4.9321,-0.113378,-0.375382,101.269,0,0,862.57,-91.9258,45.8026
10.6,4.98597,-0.0476942,-0.385262,101.269,0,0,868.333,-92.6143,37.5417
10.7,5.04498,0.208272,-0.313102,101.269,0,0,873.91,-91.8663,29.1778
10.8,5.13143,0.433157,-0.208137,101.269,0,0,879.028,-89.1932,20.9111
10.9,5.20009,0.436872,-0.171193,101.269,0,0,883.878,-85.3793,12.919
11,5.22992,0.21732,-0.242528,101.269,0,0,889.45,-81.7612,5.32756
11.1,5.27454,-0.0538002,-0.331031,101.269,0,0,896.236,-79.4528,-1.7604
11.2,5.32387,-0.17696,-0.319498,101.269,0,0,903.87,-78.2296,-8.25126
11.3,5.35177,-0.0933228,-0.148702,101.269,0,0,911.928,-76.3632,-14.0211
11.4,5.40248,0.0763066,0.103841,101.269,0,0,919.705,-72.2511,-18.9074
11.5,5.47659,0.135953,0.289139,101.269,0,0,926.66,-66.0758,-22.8041
11.6,5.53125,-0.00152899,0.290072,101.269,0,0,933.722,-59.4627,-25.6721
11.7,5.60388,-0.256798,0.142711,101.269,0,0,942.186,-54.3321,-27.4677
11.8,5.70391,-0.462817,0.00565886,101.269,0,0,951.855,-51.6126,-28.2049
11.9,5.72285,-0.521567,0.0725014,101.269,0,0,961.818,-49.9757,-27.9967
12,5.64785,-0.438839,0.344716,101.269,0,0,971.377,-46.9848,-26.95
12.1,5.60396,-0.316429,0.605034,101.269,0,0,979.677,-41.5852,-25.1418
12.2,5.63475,-0.305001,0.677881,101.269,0,0,986.832,-34.9017,-22.6726
12.3,5.74664,-0.426952,0.514355,101.269,0,0,994.359,-28.8981,-19.6778
12.4,5.93874,-0.547963,0.219911,101.269,0,0,1003.11,-25.2033,-16.3713
12.5,6.07708,-0.565482,0.0588848,101.269,0,0,1012.53,-23.7618,-13.0475
12.6,6.0604,-0.500363,0.195868,101.269,0,0,1022.06,-22.5213,-9.95545
12.7,5.98988,-0.372424,0.484709,101.269,0,0,1031.21,-19.3346,-7.20397
12.8,5.98619,-0.245079,0.664342,101.269,0,0,1039.41,-13.9846,-4.77533
12.9,6.05257,-0.177825,0.589113,101.269,0,0,1047.34,-8.10781,-2.65575
13,6.14809,-0.1344,0.310758,101.269,0,0,1056.29,-3.80215,-0.997032
13.1,6.22742,-0.0611833,0.051654,101.269,0,0,1066.18,-2.19399,-0.0863393
13.2,6.28247,0.0366721,0.0228433,101.269,0,0,1076.28,-2.10136,-0.135716
13.3,0.0717708,0.126729,0.246554,101.269,0,0,1086.23,-0.930368,-1.16333
13.4,0.170103,0.186281,0.53924,101.269,0,0,1095.35,2.90658,-2.98593
13.5,0.247205,0.24901,0.661278,101.269,0,0,1103.32,8.65517,-5.31142
13.6,0.254938,0.360998,0.51801,101.269,0,0,1111.26,14.296,-7.95034
13.7,0.185642,0.482778,0.223357,101.269,0,0,1120.14,18.0211,-10.8938
13.8,0.144838,0.552796,0.0343538,101.269,0,0,1129.55,19.6164,-14.1717
13.9,0.254611,0.55855,0.141752,101.269,0,0,1138.92,20.9551,-17.7038
14,0.455489,0.467446,0.44064,101.269,0,0,1147.73,24.2669,-21.2652
14.1,0.5916,0.341485,0.650387,101.269,0,0,1155.32,30.0197,-24.562
14.2,0.635851,0.322454,0.623311,101.269,0,0,1162.25,36.8121,-27.3651
14.3,0.600314,0.423538,0.382059,101.269,0,0,1170.13,42.7047,-29.5307
14.4,0.518626,0.511928,0.0879303,101.269,0,0,1179.43,46.302,-30.9503
14.5,0.515538,0.477536,-0.0250272,101.269,0,0,1189.33,48.2017,-31.5421
14.6,0.612795,0.301064,0.0957255,101.269,0,0,1199.08,50.7421,-31.2049
14.7,0.696262,0.04978,0.267884,101.269,0,0,1207.77,55.6187,-29.8195
14.8,0.74931,-0.118739,0.310359,101.269,0,0,1214.94,62.2751,-27.3548
14.9,0.821183,-0.102119,0.153625,101.269,0,0,1221.73,68.8728,-23.8525
15,0.881354,0.0492916,-0.105489,101.269,0,0,1229.35,73.6606,-19.3438
15.1,0.91219,0.154773,-0.305475,101.269,0,0,1237.49,76.0814,-13.9106
15.2,0.958534,0.0704598,-0.343011,101.269,0,0,1245.34,77.4835,-7.70805
15.3,1.00521,-0.182089,-0.25426,101.269,0,0,1252.4,79.7521,-0.870143
15.4,1.02942,-0.42436,-0.159087,101.269,0,0,1258.21,83.4414,6.50494
15.5,1.08781,-0.469692,-0.171395,101.269,0,0,1263.09,87.5899,14.3146
15.6,1.18178,-0.281009,-0.282088,101.269,0,0,1268.12,90.8376,22.4397
15.7,1.24911,-0.0152861,-0.376955,101.269,0,0,1273.72,92.2177,30.7135
15.8,1.30174,0.0973504,-0.388075,101.269,0,0,1279.58,91.9496,38.9315
15.9,1.35689,-0.042145,-0.312259,101.269,0,0,1285.73,91.4067,46.9264
16,1.38875,-0.313877,-0.197497,101.269,0,0,1292.26,91.9811,54.6012
16.1,1.3962,-0.477994,-0.0850215,101.269,0,0,1298.98,93.8387,61.9102
16.2,1.41424,-0.384331,-0.00719411,101.269,0,0,1306.14,95.6741,68.7828
16.3,1.45278,-0.101144,0.0491042,101.269,0,0,1314.03,95.6949,75.0414
16.4,1.50833,0.14141,0.124738,101.269,0,0,1322.15,93.1965,80.4629
16.5,1.57716,0.142287,0.224477,101.269,0,0,1330.4,89.4175,84.9031
16.6,1.63313,-0.0978788,0.313422,101.269,0,0,1339.45,86.5787,88.3066
16.7,1.66799,-0.376236,0.386263,101.269,0,0,1349.22,86.1984,90.7194
16.8,1.6845,-0.461862,0.469949,101.269,0,0,1359.1,87.5717,92.2949
16.9,1.69817,-0.289104,0.571346,101.269,0,0,1369.13,88.3062,93.1604
17,1.73549,-0.0121292,0.670946,101.269,0,0,1379.02,86.4624,93.3499
17.1,1.79248,0.12774,0.73915,101.269,0,0,1388.22,82.3413,92.9021
17.2,1.84508,0.0113911,0.73227,101.269,0,0,1397.32,78.0779,91.932
17.3,1.90847,-0.259297,0.650514,101.269,0,0,1407.07,75.9188,90.66
17.4,1.99578,-0.450833,0.552671,101.269,0,0,1417.06,76.4813,89.4033
17.5,2.05443,-0.402738,0.539179,101.269,0,0,1427,78.0439,88.4537
17.6,2.08469,-0.154226,0.620487,101.269,0,0,1437.07,78.049,87.977
17.7,2.1343,0.101074,0.695307,101.269,0,0,1446.76,75.3066,88.0085
17.8,2.17867,0.180411,0.651221,101.269,0,0,1455.89,71.0087,88.5266
17.9,2.20607,0.062534,0.454965,101.269,0,0,1465.29,67.5139,89.6063
18,2.26436,-0.102343,0.205033,101.269,0,0,1475.13,66.5264,91.464
18.1,2.33637,-0.125076,0.0517216,101.269,0,0,1484.77,67.5516,94.2898
18.2,2.38947,0.0478208,0.0870873,101.269,0,0,1494.08,68.2728,98.1168
18.3,2.47078,0.308471,0.244851,101.269,0,0,1502.84,66.6462,102.813
18.4,2.56369,0.489573,0.351864,101.269,0,0,1510.42,62.6353,108.113
18.5,2.55687,0.515344,0.232748,101.269,0,0,1517.31,57.8676,113.769
18.6,2.47949,0.409313,-0.0548502,101.269,0,0,1524.56,54.1127,119.695
18.7,2.45211,0.296572,-0.285739,101.269,0,0,1532.27,52.1115,125.895
18.8,2.49777,0.316365,-0.31033,101.269,0,0,1539.96,50.8071,132.327
18.9,2.62738,0.453875,-0.107913,101.269,0,0,1547.23,48.2582,138.833
19,2.82219,0.560269,0.181807,101.269,0,0,1553.47,43.5145,145.173
19.1,2.93048,0.559316,0.285697,101.269,0,0,1558.77,37.3098,151.134
19.2,2.89068,0.47772,0.099016,101.269,0,0,1564.57,31.0967,156.577
19.3,2.82919,0.33948,-0.185052,101.269,0,0,1572.02,26.3083,161.383
19.4,2.84331,0.22103,-0.31753,101.269,0,0,1580.73,23.2254,165.44
19.5,2.91865,0.165362,-0.18946,101.269,0,0,1589.82,20.1769,168.633
19.6,3.01369,0.121844,0.106398,101.269,0,0,1598.26,15.1443,170.828
19.7,3.08667,0.0441555,0.332366,101.269,0,0,1605.21,7.92902,171.957
19.8,3.14151,-0.0552505,0.305288,101.269,0,0,1611.46,-0.00486183,172.041
19.9,3.22087,-0.142685,0.048787,101.269,0,0,1618.79,-6.85671,171.069
20,3.32012,-0.201096,-0.225908,101.269,0,0,1627.55,-11.3798,169.03
20.1,3.38671,-0.272723,-0.294108,101.269,0,0,1636.75,-14.2581,166.01
20.2,3.37535,-0.390804,-0.103053,101.269,0,0,1645.42,-17.6823,162.141
20.3,3.29837,-0.501693,0.194824,101.269,0,0,1652.65,-22.981,157.532
20.4,3.28176,-0.558147,0.332397,101.269,0,0,1658.33,-29.4853,152.298
20.5,3.42193,-0.548619,0.167009,101.269,0,0,1663.89,-35.6666,146.558
20.6,3.62089,-0.4433,-0.137049,101.269,0,0,1670.58,-40.1024,140.469
20.7,3.7381,-0.331099,-0.306124,101.269,0,0,1678.21,-42.3581,134.261
20.8,3.76565,-0.340711,-0.228763,101.269,0,0,1686.16,-43.7679,128.172
20.9,3.71342,-0.44917,0.0422398,101.269,0,0,1694,-46.2907,122.334
21,3.63626,-0.514861,0.318261,101.269,0,0,1701.23,-50.6075,116.768
21.1,3.65962,-0.45053,0.376778,101.269,0,0,1708.22,-55.6303,111.47
21.2,3.76355,-0.251109,0.225339,101.269,0,0,1716.13,-59.4944,106.561
21.3,3.83778,-0.00506732,0.0646061,101.269,0,0,1725.17,-60.7823,102.314
21.4,3.89215,0.129902,0.0605487,101.269,0,0,1734.68,-60.0242,98.9763
21.5,3.96644,0.0784587,0.251052,101.269,0,0,1744.49,-59.5376,96.6456
21.6,4.0195,-0.077112,0.512407,101.269,0,0,1754.28,-61.4038,95.2434
21.7,4.05093,-0.149512,0.684775,101.269,0,0,1763.46,-65.5569,94.5465
21.8,4.10135,-0.0231871,0.687885,101.269,0,0,1772.53,-70.0057,94.3555
21.9,4.14184,0.243854,0.584648,101.269,0,0,1782.28,-72.5087,94.6291
22,4.16589,0.457172,0.500986,101.269,0,0,1792.34,-72.3377,95.3923
22.1,4.23623,0.45199,0.540266,101.269,0,0,1802.31,-71.1269,96.5866
22.2,4.32955,0.23084,0.659313,101.269,0,0,1812.28,-71.4438,98.0156
22.3,4.39165,-0.0200241,0.743284,101.269,0,0,1821.77,-74.5468,99.3689
22.4,4.44514,-0.0826311,0.735236,101.269,0,0,1830.62,-79.3265,100.348
22.5,4.49739,0.099032,0.645472,101.269,0,0,1839.83,-83.4499,100.759
22.6,4.52145,0.367299,0.525113,101.269,0,0,1849.76,-85.0512,100.506
22.7001,4.52705,0.48375,0.415986,101.269,0,0,1859.8,-84.3478,99.5523
22.8001,4.55042,0.338076,0.347443,101.269,0,0,1869.72,-83.5692,97.8453
22.9001,4.59275,0.0416246,0.293541,101.269,0,0,1879.36,-84.9002,95.2423
23.0001,4.65193,-0.164298,0.213877,101.269,0,0,1888.07,-88.4942,91.6163
23.1001,4.72042,-0.109401,0.112802,101.269,0,0,1896.07,-92.5326,86.9558
23.2001,4.77194,0.15808,0.0253218,101.269,0,0,1904.09,-94.9082,81.3305
23.3001,4.80218,0.412117,-0.0504858,101.269,0,0,1911.86,-94.763,74.8968
23.4001,4.81606,0.442063,-0.138855,101.269,0,0,1918.94,-93.1522,67.8724
23.5001,4.83422,0.228816,-0.238908,101.269,0,0,1925.64,-91.8892,60.4103
23.6001,4.87793,-0.0397287,-0.33247,101.269,0,0,1932.01,-91.9991,52.5726
23.7001,4.9357,-0.13084,-0.387668,101.269,0,0,1937.91,-92.962,44.4177
23.8001,4.98767,0.0319852,-0.365015,101.269,0,0,1943.57,-93.3039,36.0573
23.9001,5.05597,0.307213,-0.276368,101.269,0,0,1948.99,-91.8485,27.668
24.0001,5.14157,0.45818,-0.189647,101.269,0,0,1953.93,-88.6622,19.4495
24.1001,5.19101,0.359575,-0.198676,101.269,0,0,1958.96,-84.8501,11.5572
24.2001,5.22421,0.0904983,-0.285032,101.269,0,0,1965.04,-81.7687,4.10489
24.3001,5.27695,-0.140582,-0.341791,101.269,0,0,1972.21,-80.1171,-2.81124
24.4001,5.31532,-0.174552,-0.264312,101.269,0,0,1980.04,-78.9633,-9.09255
24.5001,5.34491,-0.0285019,-0.0477656,101.269,0,0,1988.09,-76.3759,-14.5929
24.6001,5.41001,0.123038,0.193288,101.269,0,0,1995.55,-71.3651,-19.1581
24.7001,5.47816,0.105884,0.311197,101.269,0,0,2002.41,-64.8415,-22.7152
24.8001,5.53221,-0.098493,0.243391,101.269,0,0,2009.99,-58.6765,-25.2252
24.9001,5.62155,-0.35713,0.0825736,101.269,0,0,2019.09,-54.5987,-26.6545
25.0001,5.70155,-0.509613,0.0134121,101.269,0,0,2028.99,-52.6676,-27.0651
25.1001,5.67085,-0.502094,0.181175,101.269,0,0,2038.91,-50.8157,-26.5811
25.2001,5.59758,-0.378003,0.473185,101.269,0,0,2048.1,-46.8906,-25.2905
25.3001,5.58684,-0.282129,0.668965,101.269,0,0,2055.88,-40.7872,-23.2746
25.4001,5.64713,-0.333464,0.645207,101.269,0,0,2063.06,-34.1657,-20.6463
25.5001,5.79401,-0.480347,0.409979,101.269,0,0,2071.15,-28.9972,-17.5666
25.6001,5.98465,-0.568687,0.137006,101.269,0,0,2080.33,-26.4054,-14.2925
25.7001,6.06029,-0.549675,0.0944581,101.269,0,0,2089.88,-25.4061,-11.119
25.8001,6.0039,-0.451018,0.321313,101.269,0,0,2099.39,-23.5978,-8.24427
25.9001,5.95595,-0.306398,0.5896,101.269,0,0,2108.22,-19.4494,-5.71796
26.0001,5.98628,-0.199901,0.670699,101.269,0,0,2116.2,-13.6418,-3.50203
26.1001,6.06843,-0.154357,0.494026,101.269,0,0,2124.48,-8.16994,-1.63613
26.2001,6.16131,-0.108969,0.191108,101.269,0,0,2133.93,-4.94734,-0.345783
26.3001,6.22826,-0.0266812,0.00622483,101.269,0,0,2143.99,-4.23405,0.0878519
26.4001,0.00165337,0.0740974,0.0881163,101.269,0,0,2154.08,-4.01975,-0.472603
26.5001,0.087932,0.158593,0.368206,101.269,0,0,2163.8,-1.82662,-1.96006
26.6001,0.185861,0.217318,0.61504,101.269,0,0,2172.39,2.99403,-4.12503
26.7001,0.239409,0.29846,0.62688,101.269,0,0,2180.14,8.96532,-6.69146
26.8001,0.208697,0.418978,0.394216,101.269,0,0,2188.41,14.0082,-9.54822
26.9001,0.130268,0.516896,0.105375,101.269,0,0,2197.57,16.7915,-12.7248
27.0001,0.142676,0.561082,0.0262186,101.269,0,0,2206.98,18.0208,-16.2179
27.1001,0.308902,0.535405,0.242594,101.269,0,0,2216.18,19.9987,-19.8869
27.2001,0.499775,0.419866,0.539873,101.269,0,0,2224.5,24.4156,-23.4638
27.3001,0.597995,0.326537,0.663306,101.269,0,0,2231.6,30.8477,-26.6691
27.4001,0.608335,0.362686,0.537091,101.269,0,0,2238.7,37.5425,-29.3153
27.5001,0.541348,0.471262,0.244062,101.269,0,0,2247.17,42.6375,-31.2762
27.6001,0.475692,0.51128,-0.00260484,101.269,0,0,2256.81,45.3965,-32.4546
27.7001,0.524519,0.41794,-0.00654412,101.269,0,0,2266.73,47.3146,-32.7668
27.8001,0.629548,0.199779,0.166786,101.269,0,0,2276.18,50.7875,-32.0949
27.9001,0.695243,-0.0342353,0.308892,101.269,0,0,2284.2,56.6373,-30.3451
28.0001,0.753029,-0.133267,0.27188,101.269,0,0,2290.99,63.5775,-27.5292
28.1001,0.827528,-0.0511973,0.0525513,101.269,0,0,2298.05,69.6915,-23.6869
28.2001,0.873658,0.100175,-0.204166,101.269,0,0,2306.01,73.5503,-18.8553
28.3001,0.907895,0.135109,-0.344483,101.269,0,0,2314.15,75.389,-13.1512
28.4001,0.960299,-0.0301132,-0.315455,101.269,0,0,2321.78,77.038,-6.73114
28.5001,0.99367,-0.302737,-0.202636,101.269,0,0,2328.4,80.0114,0.290091
28.6001,1.02115,-0.480181,-0.136012,101.269,0,0,2333.73,84.1461,7.81413
28.7001,1.10294,-0.425037,-0.201511,101.269,0,0,2338.56,88.1853,15.7329
28.8001,1.19297,-0.179753,-0.324194,101.269,0,0,2343.85,90.8395,23.9122
28.9001,1.25084,0.0468395,-0.394425,101.269,0,0,2349.64,91.531,32.1624
29.0001,1.30536,0.0573012,-0.3667,101.269,0,0,2355.65,91.0378,40.2844
29.1001,1.35301,-0.159292,-0.264498,101.269,0,0,2362.01,90.9179,48.1378
29.2001,1.36941,-0.413388,-0.140057,101.269,0,0,2368.65,92.1892,55.6525
29.3001,1.37556,-0.477405,-0.0370461,101.269,0,0,2375.49,94.3574,62.7868
29.4001,1.4045,-0.28482,0.02226,101.269,0,0,2382.96,95.7545,69.4319
29.5001,1.45026,0.0142303,0.0755533,101.269,0,0,2391.06,94.8255,75.3732
29.6001,1.51277,0.176081,0.159981,101.269,0,0,2399.22,91.6594,80.4071
29.7001,1.57977,0.0675677,0.261877,101.269,0,0,2407.78,88.081,84.427
29.8001,1.62654,-0.217264,0.348606,101.269,0,0,2417.24,86.2612,87.4138
29.9001,1.65221,-0.437629,0.42799,101.269,0,0,2427.1,86.917,89.468
30.0001,1.66505,-0.410978,0.519422,101.269,0,0,2437.01,88.4519,90.7537
30.1001,1.68878,-0.16561,0.616722,101.269,0,0,2447.08,88.3735,91.3561
30.2001,1.738,0.0840439,0.703447,101.269,0,0,2456.76,85.5242,91.2949
30.3001,1.79533,0.12277,0.744693,101.269,0,0,2465.84,81.1287,90.635
30.4001,1.84767,-0.0805733,0.707707,101.269,0,0,2475.24,77.5899,89.5309
30.5001,1.92082,-0.349953,0.615056,101.269,0,0,2485.2,76.7016,88.2513
30.6001,2.00215,-0.454641,0.543085,101.269,0,0,2495.15,78.0748,87.1219
30.7001,2.04424,-0.308576,0.572314,101.269,0,0,2505.15,79.3819,86.3893
30.8001,2.08202,-0.028124,0.65896,101.269,0,0,2515.17,78.3692,86.1635
30.9001,2.13555,0.171345,0.693567,101.269,0,0,2524.63,74.8251,86.4428
31.0001,2.16794,0.160037,0.583284,101.269,0,0,2533.81,70.6407,87.2274
31.1001,2.2022,-0.00688116,0.352084,101.269,0,0,2543.47,68.1368,88.6578
31.2001,2.2725,-0.137064,0.125974,101.269,0,0,2553.3,68.2444,90.9631
31.3001,2.33588,-0.078514,0.0454403,101.269,0,0,2562.77,69.5353,94.2729
31.4001,2.39348,0.152184,0.14085,101.269,0,0,2571.91,69.532,98.5518
31.5001,2.48877,0.401589,0.296944,101.269,0,0,2580.22,66.8856,103.605
31.6001,2.55054,0.522602,0.321758,101.269,0,0,2587.39,62.4021,109.152
31.7001,2.50005,0.482297,0.111798,101.269,0,0,2594.32,57.9272,115.002
31.8001,2.43622,0.34671,-0.174413,101.269,0,0,2601.78,54.9463,121.124
31.9001,2.44141,0.274007,-0.330638,101.269,0,0,2609.49,53.4863,127.515
32.0001,2.51653,0.35552,-0.259613,101.269,0,0,2617.01,51.9293,134.089
