Time,Value_1,Value_2,Value_3,Value_4,Value_5,Value_6,Value_7,Value_8,Value_9
6.6,0.661817,-0.923475,-1.82944,0,0,0,67.0811,-74.9222,-6.41946
6.7,0.954675,-0.618889,-3.00167,0,0,0,82.2978,-55.1195,-17.1044
6.8,0.851153,-0.55109,-1.71562,0,0,0,91.1727,-33.175,-27.3426
6.9,0.255717,-1.0292,0.910154,0,0,0,89.4455,-29.3178,-36.3123
7,-0.565731,-1.29461,2.79919,0,0,0,78.5213,-44.9097,-44.1013
7.1,-0.588395,-0.847374,2.31183,0,0,0,61.6482,-61.4407,-50.7845
7.2,0.768657,-0.203706,-0.45156,0,0,0,53.4902,-64.4972,-56.2873
7.3,1.95737,0.741002,-2.81344,0,0,0,61.1963,-52.3652,-60.4739
7.4,1.54223,1.33833,-2.44045,0,0,0,72.7189,-30.4307,-62.6452
7.5,0.607419,0.481238,-0.233946,0,0,0,77.9891,-14.8059,-62.3402
7.6,-0.181749,-0.867306,2.05225,0,0,0,78.7894,-18.4673,-60.2234
7.7,-0.794578,-1.06628,3.00798,0,0,0,74.6108,-35.8093,-57.4903
7.79999,-0.28191,0.0392258,1.64196,0,0,0,69.2987,-48.7524,-54.8634
7.89999,0.847031,1.50203,-0.819508,0,0,0,74.0157,-44.9338,-51.6667
7.99999,0.92083,2.49558,-1.75894,0,0,0,86.1614,-23.3748,-46.24
8.09999,0.543105,1.98431,-0.769338,0,0,0,93.2764,2.01874,-38.0064
8.2,0.678022,0.210764,1.19313,0,0,0,96.4175,9.77236,-28.1384
8.3,0.665452,-1.39042,2.50066,0,0,0,98.694,-7.01627,-18.3177
8.4,0.327656,-1.32819,2.22271,0,0,0,94.5245,-33.1355,-10.2314
8.5,0.410128,0.407219,0.729742,0,0,0,90.0565,-45.4392,-4.47071
8.6,0.510543,2.29803,-0.696083,0,0,0,94.7314,-34.2146,0.226177
8.7,0.273368,2.63177,-1.01163,0,0,0,100.19,-7.51247,5.10589
8.8,0.473588,0.947172,-0.136262,0,0,0,99.7515,11.8745,9.85122
8.9,0.915757,-1.49139,0.976582,0,0,0,99.7411,6.69484,13.2099
9,0.730783,-2.70559,1.02673,0,0,0,97.812,-18.8256,13.8362
9.1,0.524783,-1.58649,0.291699,0,0,0,90.7156,-42.5889,11.2432
9.2,0.564086,0.917526,-0.604941,0,0,0,89.6902,-45.8575,6.26119
9.3,0.392452,2.64407,-1.07878,0,0,0,97.0491,-26.4506,-0.0500807
9.4,0.113841,2.05181,-1.13271,0,0,0,100.483,0.587614,-6.89823
9.5,0.136351,-0.384564,-0.863168,0,0,0,99.3008,11.69,-14.0464
9.6,0.342825,-2.59714,-0.603078,0,0,0,98.1776,-2.08993,-22.2793
9.7,0.517426,-2.70376,-0.726046,0,0,0,91.464,-27.1286,-32.0626
9.8,0.68027,-0.567057,-0.979105,0,0,0,82.1895,-40.3432,-42.4619
9.9,0.599946,2.03919,-0.909567,0,0,0,80.0785,-31.5413,-52.4533
10,0.393657,2.92445,-0.708579,0,0,0,79.4978,-7.4618,-61.2521
10.1,0.203401,1.383,-0.77872,0,0,0,73.3258,13.3314,-67.9704
10.2,0.107195,-1.25433,-1.00891,0,0,0,67.8962,17.0137,-72.7582
10.3,0.304103,-2.74579,-1.0482,0,0,0,65.3149,5.75305,-76.6456
10.4,0.547305,-1.83126,-0.800319,0,0,0,61.1017,-6.71812,-80.0574
10.5,0.538712,0.65684,-0.0988075,0,0,0,57.6218,-6.88421,-82.6085
10.6,0.590152,2.55966,0.721608,0,0,0,55.779,7.47966,-83.6393
10.7,0.864476,2.24885,1.04964,0,0,0,51.1741,26.7309,-82.6671
10.8,0.686591,0.0371553,0.369444,0,0,0,48.5042,38.1396,-79.921
10.9,0.298303,-2.19552,-0.713352,0,0,0,55.7197,36.1808,-75.9141
11,0.446196,-2.7112,-0.885033,0,0,0,67.8583,23.0838,-70.8796
11.1,0.49328,-1.23159,0.115336,0,0,0,76.3405,12.2318,-64.9086
11.2,0.278993,0.836368,1.70796,0,0,0,80.5749,18.664,-57.6982
11.3,0.507145,1.69629,2.52543,0,0,0,77.7699,41.1215,-48.8633
11.4,0.741132,0.596467,1.85298,0,0,0,69.5558,61.7522,-38.9673
11.5,0.54661,-1.37482,0.00933387,0,0,0,70.6196,66.1308,-28.6802
11.6,0.726244,-2.55269,-1.47361,0,0,0,84.6381,51.3065,-17.955
11.7,1.00027,-2.06019,-1.37052,0,0,0,96.6947,27.1954,-7.37241
11.8,0.189391,-0.587496,0.668425,0,0,0,99.6215,16.3691,2.08176
11.9,-0.749971,0.827284,2.72215,0,0,0,95.5914,29.9088,10.4672
12,-0.438844,1.2241,2.60317,0,0,0,82.9999,53.9957,18.082
12.1,0.307825,0.114274,0.728479,0,0,0,71.5576,66.8349,24.6915
12.2,1.11895,-1.2195,-1.63527,0,0,0,75.268,60.0357,29.9481
12.3,1.92102,-1.21011,-2.94443,0,0,0,87.5449,36.9481,33.0652
12.4,1.38339,-0.175193,-1.61027,0,0,0,94.1796,14.4152,33.2383
12.5,-0.166789,0.651195,1.36983,0,0,0,95.3056,12.4047,30.9203
12.6,-0.705205,1.27939,2.88841,0,0,0,91.4625,31.8674,27.5148
12.7,-0.0369227,1.27345,1.79633,0,0,0,81.9774,53.4995,24.2864
12.8,0.663761,0.672534,-0.752284,0,0,0,79.3554,58.7683,21.1957
12.9,0.95526,0.434249,-2.78355,0,0,0,89.4517,43.0566,16.5872
13,0.7933,0.732171,-2.59104,0,0,0,98.956,16.0816,9.10692
13.1,0.550495,0.978554,-0.288107,0,0,0,100.974,0.926282,-0.493771
13.2,0.724835,0.900565,2.23711,0,0,0,99.5398,11.7099,-10.2761
13.3,0.983318,0.595523,2.92686,0,0,0,91.1843,38.3694,-18.226
13.4,0.771019,0.627295,1.22038,0,0,0,79.6563,57.486,-23.2549
13.5,0.0773335,1.11987,-1.43268,0,0,0,79.443,56.4086,-26.3893
13.6,-0.692962,1.2178,-2.94653,0,0,0,88.8038,37.2502,-29.435
13.7,-0.408041,0.70018,-1.89003,0,0,0,94.0997,15.9532,-32.7785
13.8,1.09774,0.0575455,1.07398,0,0,0,93.653,13.3872,-35.3213
13.9,2.00878,-0.91104,2.98888,0,0,0,88.1387,33.1182,-35.6141
14,1.36111,-1.25962,2.09747,0,0,0,75.8791,57.5276,-32.9677
14.1,0.442509,-0.190309,-0.270758,0,0,0,69.3241,67.9239,-28.0313
14.2,-0.355368,1.01084,-2.41252,0,0,0,78.8064,58.9266,-21.6552
14.3,-0.816883,0.883901,-2.94129,0,0,0,92.942,35.9732,-14.1968
14.4,-0.0308793,-0.343916,-1.12958,0,0,0,99.0059,18.9963,-5.91729
14.5,0.972567,-1.76472,1.20753,0,0,0,97.5256,25.4046,3.37171
14.6,0.834673,-2.51284,1.72158,0,0,0,86.8815,48.7659,13.8537
14.7,0.530481,-1.68519,0.42475,0,0,0,71.6906,66.5636,24.6471
14.8,0.71873,0.166195,-1.56734,0,0,0,67.9015,65.9772,35.023
14.9,0.60171,1.51411,-2.59113,0,0,0,76.2353,47.878,45.0868
15,0.308361,1.05481,-1.99987,0,0,0,81.4066,24.2084,54.3325
15.1,0.463442,-0.843132,-0.375363,0,0,0,78.4784,14.0207,62.0253
15.2,0.466738,-2.52548,0.887517,0,0,0,70.5992,22.6861,68.379
15.3,0.242159,-2.42272,0.951726,0,0,0,58.1132,36.8926,73.7508
15.4,0.58384,-0.453318,-0.123075,0,0,0,48.8378,41.4848,78.0967
15.5,0.939675,1.88683,-1.10693,0,0,0,50.2756,32.4772,81.2514
15.6,0.673357,2.65723,-0.948673,0,0,0,55.9647,13.8012,82.7373
15.7,0.526319,1.12636,-0.111199,0,0,0,58.6175,-2.68102,82.1805
15.8,0.55143,-1.39495,0.758153,0,0,0,61.4983,-5.42878,79.9486
15.9,0.31866,-2.71732,1.14762,0,0,0,65.2769,5.74401,76.7479
16,0.0744476,-1.64117,1.12476,0,0,0,67.1762,18.5762,73.0903
16.1,0.180483,0.936635,0.778274,0,0,0,71.6618,18.3537,68.7256
16.2,0.385337,2.83187,0.562983,0,0,0,78.913,0.207846,62.5866
16.3,0.555516,2.42554,0.756343,0,0,0,81.1991,-24.9836,54.2144
16.4,0.688278,0.00876862,0.997382,0,0,0,82.4676,-37.79,44.4023
16.5,0.559693,-2.40166,0.889449,0,0,0,90.5099,-28.3885,34.0354
16.6,0.348678,-2.78358,0.728415,0,0,0,97.6913,-3.8028,24.1272
16.7,0.165081,-0.856253,0.836854,0,0,0,98.8256,13.7326,15.7553
16.8,0.136652,1.72757,1.01397,0,0,0,100.239,7.34566,8.65508
16.9,0.373238,2.76975,0.995999,0,0,0,98.9105,-18.4384,1.89542
17,0.569837,1.39869,0.682038,0,0,0,92.031,-41.2107,-4.47885
17.1,0.526017,-1.16349,-0.0688005,0,0,0,91.0398,-42.6345,-9.70037
17.2,0.633965,-2.70688,-0.817553,0,0,0,97.4971,-21.5912,-12.7198
17.3,0.873038,-1.91536,-0.978437,0,0,0,99.8864,5.62567,-12.5677
17.4,0.586501,0.480949,-0.134921,0,0,0,99.3898,15.6259,-9.49583
17.5,0.302641,2.48512,0.813086,0,0,0,100.639,0.0511573,-4.76653
17.6,0.496075,2.55301,0.7482,0,0,0,96.9233,-27.4248,0.31506
17.7,0.443655,0.793364,-0.440866,0,0,0,91.3098,-42.9789,5.1806
17.8,0.274068,-1.17877,-1.96256,0,0,0,94.0022,-34.9477,10.7971
17.9,0.582857,-1.64877,-2.49932,0,0,0,98.4582,-9.87501,18.5771
18,0.720089,-0.22733,-1.53311,0,0,0,96.3925,10.2522,28.2577
18.1,0.531016,1.72896,0.353657,0,0,0,93.1071,7.21222,38.2697
18.2,0.813128,2.6065,1.57764,0,0,0,87.5191,-16.2662,46.9632
18.3,0.929081,1.81102,1.07013,0,0,0,75.8618,-40.1095,52.9973
18.4,-0.0682047,0.257713,-1.19117,0,0,0,68.8615,-47.6762,56.5664
18.5,-0.773817,-1.06031,-2.87598,0,0,0,72.5439,-37.5495,59.2527
18.6,-0.273721,-1.12741,-2.30889,0,0,0,77.1044,-20.0124,62.0031
18.7,0.456573,0.197929,-0.24591,0,0,0,76.8571,-13.0433,64.3199
18.8,1.29613,1.37511,2.02417,0,0,0,72.7381,-25.4891,65.0598
18.9,1.94806,1.06394,2.89719,0,0,0,62.3651,-47.4367,63.4011
19,1.08293,-0.00953287,1.0389,0,0,0,52.9553,-62.0475,59.6111
19.1,-0.39803,-0.81596,-1.86681,0,0,0,58.0518,-62.1311,54.4271
19.2,-0.614953,-1.3824,-2.84068,0,0,0,74.4823,-47.8842,48.0609
19.3,0.141222,-1.1845,-1.32478,0,0,0,87.1564,-30.8289,40.5699
19.4,0.753437,-0.556676,1.2807,0,0,0,90.8349,-30.485,31.9251
19.5,0.950331,-0.435187,2.95859,0,0,0,84.385,-50.3255,21.95
19.6,0.729801,-0.776882,2.25967,0,0,0,69.4977,-72.1531,11.2991
19.7,0.548436,-0.99406,-0.270781,0,0,0,62.5687,-79.3388,0.834851
19.8,0.793596,-0.874349,-2.56501,0,0,0,73.221,-68.5184,-9.71685
19.9,0.992502,-0.584109,-2.74695,0,0,0,87.647,-45.2313,-20.3941
20,0.66592,-0.716267,-0.682005,0,0,0,92.0264,-28.7829,-30.1956
20.1,-0.113587,-1.18081,1.91055,0,0,0,86.68,-34.2418,-38.6939
20.2,-0.769864,-1.10889,2.97878,0,0,0,72.2518,-52.9873,-46.0909
20.3,-0.166013,-0.564535,1.37572,0,0,0,56.8737,-65.0423,-52.34
20.4,1.40165,0.0952775,-1.65388,0,0,0,55.5718,-61.8132,-57.3931
20.5,1.98964,1.05319,-3.04058,0,0,0,66.9309,-44.3582,-60.8984
20.6,1.17207,1.12201,-1.69075,0,0,0,76.3172,-22.5571,-62.0713
20.7,0.275482,-0.0961179,0.773615,0,0,0,79.4492,-14.0975,-60.8941
20.8,-0.522283,-1.0846,2.71003,0,0,0,78.3702,-25.2281,-58.3759
20.9,-0.771636,-0.656908,2.76021,0,0,0,72.3237,-43.1679,-55.6603
21,0.233686,0.643315,0.585176,0,0,0,69.92,-50.2286,-52.9845
21.1,1.03924,1.99421,-1.51439,0,0,0,79.1295,-38.6407,-49.0873
21.2,0.742314,2.46042,-1.60733,0,0,0,90.3794,-12.8793,-42.476
21.3,0.543744,1.34969,-0.0405741,0,0,0,95.0321,7.58099,-33.3736
21.4,0.742898,-0.514431,1.90504,0,0,0,98.1022,4.8662,-23.3076
21.5,0.530563,-1.55571,2.61355,0,0,0,97.9567,-18.6616,-14.0217
21.6,0.314297,-0.724002,1.72368,0,0,0,91.7682,-41.5316,-6.96895
21.7,0.504185,1.26325,0.0311051,0,0,0,90.7199,-44.4875,-1.90979
21.8,0.404877,2.67041,-1.03238,0,0,0,97.5322,-25.0306,2.73604
21.9,0.240553,2.13318,-0.836619,0,0,0,100.561,1.71043,7.63159
22,0.703388,-0.0518201,0.392808,0,0,0,99.6673,12.1084,11.9433
22.1,0.933189,-2.21149,1.19047,0,0,0,99.7437,-3.16959,14.2896
22.2,0.621016,-2.50864,0.839713,0,0,0,94.9006,-31.0301,13.5329
22.3,0.534898,-0.626069,-0.0804844,0,0,0,88.5371,-47.7972,9.78642
22.4,0.522474,1.81663,-0.897635,0,0,0,92.0232,-41.2337,4.11878
22.5,0.240594,2.68267,-1.20359,0,0,0,99.3804,-16.013,-2.53621
22.6,0.0560225,1.16452,-1.09127,0,0,0,100.309,7.03458,-9.53498
22.7001,0.233663,-1.45674,-0.685424,0,0,0,99.273,7.78532,-17.0701
22.8001,0.423347,-2.96452,-0.539022,0,0,0,96.3955,-13.31,-26.0295
22.9001,0.591745,-2.05922,-0.796645,0,0,0,87.0347,-35.9396,-36.2599
23.0001,0.684922,0.548966,-1.01075,0,0,0,80.0621,-40.3845,-46.6053
23.1001,0.515216,2.67481,-0.874802,0,0,0,80.2177,-23.7564,-56.2526
23.2001,0.302401,2.54038,-0.758076,0,0,0,77.6318,1.45236,-64.3374
23.3001,0.138815,0.299459,-0.883689,0,0,0,70.8774,16.1081,-70.2442
23.4001,0.181602,-2.13247,-1.00053,0,0,0,66.9578,12.6306,-74.6205
23.5001,0.437072,-2.68545,-0.935616,0,0,0,63.7001,-1.09969,-78.3768
23.6001,0.577713,-0.91111,-0.551982,0,0,0,58.9801,-9.62828,-81.549
23.7001,0.519732,1.62825,0.226525,0,0,0,56.6238,-3.41996,-83.6045
23.8001,0.683008,2.75228,0.886471,0,0,0,54.1747,14.554,-83.8932
23.9001,0.855982,1.50967,0.867215,0,0,0,49.3739,31.8636,-82.1848
24.0001,0.494394,-0.98605,-0.090296,0,0,0,50.3799,38.1204,-78.9226
24.1001,0.331955,-2.69077,-0.863553,0,0,0,60.7327,30.8148,-74.5233
24.2001,0.527453,-2.3108,-0.567595,0,0,0,71.7169,16.5154,-69.1613
24.3001,0.383669,-0.339704,0.774795,0,0,0,78.3592,11.5387,-62.8131
24.4001,0.295895,1.4605,2.16546,0,0,0,80.4875,25.8733,-55.0032
24.5001,0.651016,1.5154,2.41054,0,0,0,74.6127,50.1084,-45.6522
24.6001,0.681539,-0.171541,1.17908,0,0,0,68.5164,65.2354,-35.5716
24.7001,0.540445,-2.04377,-0.678053,0,0,0,75.8504,61.6503,-25.0998
24.8001,0.893371,-2.58637,-1.60818,0,0,0,90.9519,40.7777,-14.2925
24.9001,0.800071,-1.52483,-0.691615,0,0,0,99.058,19.3112,-4.10615
25.0001,-0.307055,0.0751915,1.67763,0,0,0,99.2164,18.5191,4.83956
25.1001,-0.732653,1.24091,2.92009,0,0,0,91.8732,39.2515,12.906
25.2001,-0.107464,0.958735,1.95781,0,0,0,77.8153,61.0336,20.1595
25.3001,0.602914,-0.513348,-0.23758,0,0,0,71.7674,66.215,26.2829
25.4001,1.46883,-1.46883,-2.35228,0,0,0,80.8974,51.6848,30.7971
25.5001,1.90636,-0.883397,-2.72973,0,0,0,91.7714,25.9183,32.7409
25.6001,0.756467,0.19012,-0.425482,0,0,0,95.5066,9.99289,31.7347
25.7001,-0.563928,0.98657,2.26855,0,0,0,95.0859,18.0834,28.7475
25.8001,-0.479547,1.4462,2.68287,0,0,0,88.352,41.4836,25.2631
25.9001,0.3033,1.06496,0.81099,0,0,0,79.7456,58.0757,22.1593
26.0001,0.821568,0.455442,-1.76673,0,0,0,82.8342,54.719,18.659
26.1001,0.928751,0.453879,-3.02918,0,0,0,94.5319,32.226,12.9035
26.2001,0.669517,0.822882,-1.84883,0,0,0,100.61,7.13284,4.33635
26.3001,0.565786,1.00779,0.818915,0,0,0,100.905,2.14303,-5.60455
26.4001,0.862786,0.844961,2.8009,0,0,0,97.1984,21.9313,-14.8746
26.5001,0.979293,0.58725,2.46834,0,0,0,85.8936,48.2065,-21.6497
26.6001,0.535472,0.811411,0.118395,0,0,0,77.5131,59.7129,-25.6642
26.7001,-0.307115,1.20518,-2.32664,0,0,0,82.6539,50.4292,-28.5677
26.8001,-0.784294,0.97918,-2.88841,0,0,0,91.6052,27.8331,-31.7658
26.9001,0.124079,0.441865,-0.791566,0,0,0,94.1212,12.2923,-34.931
27.0001,1.66226,-0.256776,2.16375,0,0,0,91.9879,19.7794,-36.6904
27.1001,1.90873,-1.15539,2.97279,0,0,0,83.205,44.1686,-35.7685
27.2001,0.982201,-0.933287,1.23434,0,0,0,71.0338,64.3214,-32.0531
27.3001,0.103404,0.361482,-1.26215,0,0,0,70.9786,66.9479,-26.4618
27.4001,-0.669876,1.08576,-2.93029,0,0,0,84.7077,50.9503,-19.6093
27.5001,-0.656557,0.400185,-2.46667,0,0,0,96.3704,27.5897,-11.784
27.6001,0.488268,-0.933401,-0.0393928,0,0,0,99.248,19.1808,-3.12151
27.7001,1.05029,-2.18161,1.7333,0,0,0,94.4047,34.729,6.71831
27.8001,0.656954,-2.34014,1.42106,0,0,0,80.2015,58.4987,17.4986
27.9001,0.577862,-0.990319,-0.370125,0,0,0,67.9336,69.4018,28.1588
28.0001,0.744986,0.820699,-2.19328,0,0,0,70.5605,61.1395,38.4228
28.1001,0.461302,1.51373,-2.56717,0,0,0,79.6203,38.5883,48.3165
28.2001,0.342367,0.349335,-1.40317,0,0,0,81.3855,18.3873,57.04
28.3001,0.524039,-1.65222,0.290271,0,0,0,76.3409,16.4894,64.2011
28.4001,0.333711,-2.72623,1.1282,0,0,0,66.1782,29.7344,70.2123
28.5001,0.274843,-1.77444,0.666237,0,0,0,53.3627,41.3472,75.2403
28.6001,0.817852,0.551439,-0.654986,0,0,0,48.2373,40.3912,79.1879
28.7001,0.900308,2.45284,-1.22683,0,0,0,52.9495,26.5419,81.7925
28.8001,0.578686,2.26592,-0.702316,0,0,0,57.8694,6.91537,82.5027
28.9001,0.545181,0.104617,0.277253,0,0,0,60.096,-4.93219,81.2194
29.0001,0.476489,-2.16593,1.02202,0,0,0,63.6553,-1.19914,78.5345
29.1001,0.164025,-2.54097,1.24441,0,0,0,66.3669,12.7131,75.1468
29.2001,0.0615339,-0.640168,1.03011,0,0,0,68.3589,21.6827,71.3434
29.3001,0.289401,1.92586,0.59306,0,0,0,74.7731,13.9707,66.4504
29.4001,0.457569,2.9905,0.532933,0,0,0,80.915,-9.28989,59.4129
29.5001,0.625093,1.61851,0.844273,0,0,0,81.6753,-31.6612,50.339
29.6001,0.670052,-1.08514,1.01897,0,0,0,85.5704,-35.7845,40.1992
29.7001,0.467664,-2.84832,0.867285,0,0,0,94.5482,-18.1974,29.8686
29.8001,0.256676,-2.20365,0.793848,0,0,0,98.6288,6.55729,20.5414
29.9001,0.128449,0.266518,0.914315,0,0,0,99.165,15.3494,12.8572
30.0001,0.237251,2.45367,0.972997,0,0,0,100.677,-0.783817,6.0236
30.1001,0.492183,2.49654,0.867256,0,0,0,96.7312,-28.4936,-0.611395
30.2001,0.573349,0.387263,0.412455,0,0,0,90.8883,-43.9544,-6.59975
30.3001,0.523371,-2.03344,-0.36986,0,0,0,93.9367,-35.388,-11.0408
30.4001,0.731534,-2.6938,-0.926504,0,0,0,99.577,-8.8831,-12.7961
30.5001,0.813326,-1.04688,-0.719719,0,0,0,99.5396,13.7324,-11.2931
30.6001,0.42086,1.46066,0.292296,0,0,0,99.9866,13.071,-7.32613
30.7001,0.377761,2.80452,0.866454,0,0,0,100.254,-10.1275,-2.25832
30.8001,0.535324,1.99469,0.346073,0,0,0,94.5478,-35.4409,2.79341
30.9001,0.323894,-0.113082,-1.10283,0,0,0,91.7854,-41.8436,7.84512
31.0001,0.342617,-1.66918,-2.312,0,0,0,96.6526,-25.0397,14.3046
31.1001,0.703049,-1.30183,-2.2611,0,0,0,98.2357,1.07624,23.0527
31.2001,0.633726,0.585503,-0.805334,0,0,0,94.7145,12.9094,33.0984
31.3001,0.576051,2.30698,0.954093,0,0,0,91.3956,-0.0333484,42.7889
31.4001,0.952902,2.49405,1.56094,0,0,0,83.1154,-26.4645,50.534
31.5001,0.617679,1.21013,0.248149,0,0,0,71.6933,-44.8342,55.4641
31.6001,-0.504845,-0.403052,-2.0996,0,0,0,69.334,-44.7498,58.507
31.7001,-0.638309,-1.35587,-2.86211,0,0,0,74.6244,-29.8087,61.2135
31.8001,0.0518434,-0.72703,-1.56225,0,0,0,77.0348,-14.6002,63.9135
31.9001,0.751253,0.815134,0.710253,0,0,0,75.2781,-15.5692,65.7354
32.0001,1.62709,1.49654,2.60616,0,0,0,68.8264,-33.8984,65.5604
32.1001,1.79151,0.68082,2.44343,0,0,0,57.2166,-54.4642,62.9691
32.2001,0.425861,-0.369715,-0.19878,0,0,0,52.6883,-63.5035,58.5771
32.3001,-0.657371,-1.15554,-2.55964,0,0,0,63.971,-57.4541,52.9439
32.4001,-0.315407,-1.46407,-2.42741,0,0,0,80.4043,-39.9118,46.1383
32.5001,0.444158,-0.924755,-0.271329,0,0,0,89.4596,-27.7691,38.2327
32.6001,0.870123,-0.37405,2.19351,0,0,0,89.4774,-36.7245,29.0651
32.7001,0.893183,-0.487671,2.99276,0,0,0,78.6675,-60.1697,18.6913
32.8001,0.617273,-0.869637,1.37422,0,0,0,64.7317,-77.2347,8.07127
32.9001,0.601721,-1.01853,-1.33618,0,0,0,65.3108,-77.1327,-2.36957
