Time,Value_1,Value_2,Value_3,Value_4,Value_5,Value_6,Value_7,Value_8,Value_9
32.4001,0.0627236,-1.19677,-1.35717,0,0,0,98.6358,-37.2181,47.627
32.6001,0.886853,-0.421994,2.60424,0,0,0,97.7914,-54.0916,26.5537
32.8001,0.606941,-0.951079,0.0190823,0,0,0,77.3763,-87.4336,2.22007
33.0001,0.936158,-0.707378,-2.53161,0,0,0,99.14,-53.411,-22.3323
33.2001,-0.0525905,-1.04791,1.5639,0,0,0,100.993,-38.6416,-43.59
33.4001,-0.145201,-0.591588,1.42511,0,0,0,71.1849,-70.5208,-59.6089
33.6001,1.83913,0.81792,-2.71006,0,0,0,77.2825,-50.6715,-69.6509
33.8001,0.35912,0.0583117,0.494649,0,0,0,92.601,-17.597,-69.9467
34.0001,-0.628809,-0.592039,2.56836,0,0,0,86.3426,-44.9828,-63.8327
34.2001,0.883508,1.76749,-1.18014,0,0,0,92.9112,-42.9487,-55.6875
34.4001,0.607298,1.39932,-0.177521,0,0,0,110.547,5.31477,-37.7689
34.6001,0.559464,-1.2638,2.4376,0,0,0,113.278,-17.6823,-15.2913
34.8001,0.457718,1.02485,0.242927,0,0,0,107.824,-47.9263,-0.395577
35.0001,0.319559,2.04357,-0.786257,0,0,0,115.887,-2.32199,10.8353
35.2001,0.887096,-1.83336,1.05466,0,0,0,115.483,-3.1922,18.7052
35.4001,0.551179,-0.76624,0.0213706,0,0,0,105.546,-50.8337,14.2728
35.6001,0.265325,2.39228,-1.16461,0,0,0,114.139,-21.5274,0.316787
35.8001,0.215098,-1.1127,-0.750373,0,0,0,117.144,6.09348,-16.688
36.0001,0.567473,-2.01539,-0.751564,0,0,0,103.879,-37.7914,-38.896
36.2001,0.523179,2.271,-0.921902,0,0,0,94.8982,-29.3987,-62.5268
36.4001,0.172242,0.495574,-0.883433,0,0,0,86.5244,14.5759,-79.6685
36.6001,0.404346,-2.44938,-0.888254,0,0,0,76.5037,-0.248849,-89.8938
36.8001,0.550534,1.26333,0.125376,0,0,0,68.8269,-4.96985,-96.4344
37.0001,0.7693,1.53931,0.762133,0,0,0,61.5842,33.2267,-95.3424
37.2001,0.379128,-2.35942,-0.675995,0,0,0,72.538,34.7851,-86.5878
37.4001,0.406241,-0.541007,0.660583,0,0,0,92.7963,14.5702,-72.9418
37.6001,0.570628,1.39891,2.24299,0,0,0,89.9576,53.4068,-53.0288
37.8001,0.602654,-1.7586,-0.392639,0,0,0,91.7505,69.5999,-28.7417
38.0001,0.69461,-1.60749,-0.614862,0,0,0,115.576,25.7403,-4.0837
38.2001,-0.598182,1.04756,2.60461,0,0,0,108.8,41.867,16.1116
38.4001,0.554861,-0.32422,-0.0128786,0,0,0,89.1356,73.4263,31.9697
38.6001,1.68537,-0.962,-2.42362,0,0,0,106.276,32.0934,39.7202
38.8001,-0.299725,0.926948,1.78238,0,0,0,112.342,19.8522,35.4524
39.0001,0.211926,1.10447,0.912717,0,0,0,98.6395,61.9745,27.3322
39.2001,0.875862,0.421075,-2.70978,0,0,0,110.778,37.2906,15.8911
