Time,Value_1,Value_2,Value_3
16.9249,0.523599,0.615148,-2.9561
16.9499,0.523599,0.576818,-2.99318
16.9749,0.523599,0.537173,-2.86048
16.9999,0.523599,0.496304,-2.56552
17.0249,0.523599,0.454304,-2.12505
17.0499,0.523599,0.411268,-1.56404
17.0749,0.523599,0.367295,-0.914321
17.0999,0.523599,0.322485,-0.212737
17.1249,0.523599,0.27694,0.500913
17.1499,0.523599,0.230763,1.18615
17.1749,0.523599,0.184061,1.80411
17.1999,0.523599,0.136939,2.31974
17.2249,0.523599,0.0895049,2.70378
17.2499,0.523599,0.0418669,2.93447
17.2749,0.523599,-0.00586658,2.99871
17.2999,0.523599,-0.0535867,2.89286
17.3249,0.523599,-0.101185,2.62292
17.3499,0.523599,-0.148552,2.20421
17.3749,0.523599,-0.195581,1.66047
17.3999,0.523599,-0.242164,1.02255
17.4249,0.523599,-0.288195,0.326623
17.4499,0.523599,-0.333569,-0.387826
17.4749,0.523599,-0.378183,-1.08028
17.4999,0.523599,-0.421935,-1.71145
17.5249,0.523599,-0.464725,-2.24555
17.5499,0.523599,-0.506456,-2.65228
17.5749,0.523599,-0.547033,-2.90857
17.5999,0.523599,-0.586363,-2.99988
17.6249,0.523599,-0.624356,-2.92104
17.6499,0.523599,-0.660927,-2.67651
17.6749,0.523599,-0.695991,-2.28016
17.6999,0.523599,-0.729468,-1.75448
17.7249,0.523599,-0.761283,-1.12928
17.7499,0.523599,-0.791363,-0.440034
17.7749,0.523599,-0.81964,0.274176
17.7999,0.523599,-0.846048,0.972834
17.8249,0.523599,-0.870528,1.61631
17.8499,0.523599,-0.893023,2.16811
17.8749,0.523599,-0.913483,2.59693
17.8999,0.523599,-0.931862,2.87845
17.9249,0.523599,-0.948116,2.9967
17.9499,0.523599,-0.962209,2.94497
17.9749,0.523599,-0.974109,2.7262
17.9999,0.523599,-0.983789,2.3528
18.0249,0.523599,-0.991227,1.84594
18.0499,0.523599,-0.996406,1.23438
18.0749,0.523599,-0.999313,0.552806
18.0999,0.523599,-0.999943,-0.160127
18.1249,0.523599,-0.998294,-0.863977
18.1499,0.523599,-0.994369,-1.51882
18.1749,0.523599,-0.988178,-2.08752
18.1999,0.523599,-0.979735,-2.53781
18.2249,0.523599,-0.969058,-2.84415
18.2499,0.523599,-0.956173,-2.98916
18.2749,0.523599,-0.941109,-2.96463
18.2999,0.523599,-0.9239,-2.77194
18.3249,0.523599,-0.904585,-2.42202
18.3499,0.523599,-0.883208,-1.93473
18.3749,0.523599,-0.859818,-1.33769
18.3999,0.523599,-0.834468,-0.664775
18.4249,0.523599,-0.807217,0.0458451
18.4499,0.523599,-0.778125,0.753865
18.4749,0.523599,-0.74726,1.41912
18.4999,0.523599,-0.714692,2.00389
18.5249,0.523599,-0.680495,2.47499
18.5499,0.523599,-0.644747,2.80571
18.5749,0.523599,-0.60753,2.97728
18.5999,0.523599,-0.568927,2.97998
18.6249,0.523599,-0.529028,2.81365
18.6499,0.523599,-0.487924,2.48773
18.6749,0.523599,-0.445707,2.0207
18.6999,0.523599,-0.402474,1.43905
18.7249,0.523599,-0.358324,0.775778
18.7499,0.523599,-0.313357,0.068503
18.7749,0.523599,-0.267677,-0.642658
18.7999,0.523599,-0.221386,-1.31737
18.8249,0.523599,-0.17459,-1.91735
18.8499,0.523599,-0.127396,-2.40858
18.8749,0.523599,-0.0799125,-2.7632
18.8999,0.523599,-0.0322464,-2.96108
18.9249,0.523599,0.0154931,-2.991
18.9499,0.523599,0.0631974,-2.85127
18.9749,0.523599,0.110758,-2.54982
18.9999,0.523599,0.158065,-2.10373
19.0249,0.523599,0.205013,-1.53832
19.0499,0.523599,0.251493,-0.885654
19.0749,0.523599,0.2974,-0.182752
19.0999,0.523599,0.342629,0.530517
19.1249,0.523599,0.387077,1.21369
19.1499,0.523599,0.430643,1.82803
19.1749,0.523599,0.473228,2.33867
19.1999,0.523599,0.514734,2.71667
19.2248,0.523599,0.555066,2.94057
19.2498,0.523599,0.594134,2.99768
19.2748,0.523599,0.631847,2.88475
19.2998,0.523599,0.668121,2.6082
19.3248,0.523599,0.702871,2.18371
19.3498,0.523599,0.73602,1.63536
19.3748,0.523599,0.767491,0.994243
19.3998,0.523599,0.797212,0.296735
19.4248,0.523599,0.825117,-0.417605
19.4498,0.523599,0.851141,-1.10826
19.4748,0.523599,0.875225,-1.73605
19.4998,0.523599,0.897314,-2.26537
19.5248,0.523599,0.917358,-2.66619
19.5498,0.523599,0.935311,-2.91579
19.5748,0.523599,0.951133,-3
19.5998,0.523599,0.964786,-2.91404
19.6248,0.523599,0.976241,-2.6628
19.6498,0.523599,0.98547,-2.26052
19.6748,0.523599,0.992454,-1.73002
19.6998,0.523599,0.997175,-1.10139
19.7248,0.523599,0.999624,-0.410287
19.7498,0.523599,0.999794,0.304087
19.7748,0.523599,0.997685,1.00121
19.7998,0.523599,0.993303,1.64155
19.8248,0.523599,0.986656,2.18877
19.8498,0.523599,0.977761,2.61185
19.8748,0.523599,0.966637,2.88677
19.8998,0.523599,0.95331,2.99796
19.9248,0.523599,0.937811,2.9391
19.9498,0.523599,0.920173,2.71353
19.9748,0.523599,0.900439,2.33404
19.9998,0.523599,0.878652,1.82216
20.0248,0.523599,0.854862,1.20693
20.0498,0.523599,0.829125,0.523243
20.0748,0.523599,0.801497,-0.190126
20.0998,0.523599,0.772042,-0.892711
20.1248,0.523599,0.740828,-1.54466
20.1498,0.523599,0.707926,-2.10899
20.1748,0.523599,0.67341,-2.5537
20.1998,0.523599,0.637359,-2.85356
20.2248,0.523599,0.599855,-2.99157
20.2498,0.523599,0.560984,-2.95988
20.2748,0.523599,0.520834,-2.76031
20.2998,0.523599,0.479498,-2.40417
20.3248,0.523599,0.437068,-1.91166
20.3498,0.523599,0.393643,-1.31072
20.3748,0.523599,0.34932,-0.635438
20.3998,0.523599,0.304201,0.07589
20.4248,0.523599,0.258388,0.782914
20.4498,0.523599,0.211987,1.44553
20.4748,0.523599,0.165103,2.02615
20.4998,0.523599,0.117842,2.49185
20.5248,0.523599,0.0703126,2.81621
20.5498,0.523599,0.0226229,2.98082
20.5748,0.523599,-0.0251182,2.97637
20.5998,0.523599,-0.0728022,2.80308
20.6248,0.523599,-0.12032,2.47081
20.6498,0.523599,-0.167564,1.99838
20.6748,0.523599,-0.214426,1.41261
20.6998,0.523599,-0.260799,0.746711
20.7248,0.523599,-0.306578,0.0384567
20.7498,0.523599,-0.351658,-0.671979
20.7748,0.523599,-0.395936,-1.3443
20.7998,0.523599,-0.439312,-1.94037
20.8248,0.523599,-0.481687,-2.42638
20.8498,0.523599,-0.522964,-2.77476
20.8748,0.523599,-0.563048,-2.96575
20.8998,0.523599,-0.60185,-2.98853
20.9248,0.523599,-0.63928,-2.84179
20.9498,0.523599,-0.675253,-2.53386
20.9748,0.523599,-0.709686,-2.0822
20.9998,0.523599,-0.742503,-1.51244
21.0248,0.523599,-0.773626,-0.856898
21.0498,0.523599,-0.802987,-0.152748
21.0748,0.523599,-0.830517,0.560067
21.0998,0.523599,-0.856155,1.24111
21.1248,0.523599,-0.879841,1.85176
21.1498,0.523599,-0.901522,2.35738
21.1748,0.523599,-0.921148,2.72928
21.1998,0.523599,-0.938674,2.94637
21.2248,0.523599,-0.954061,2.99635
21.2498,0.523599,-0.967274,2.87636
21.2748,0.523599,-0.978282,2.59322
21.2998,0.523599,-0.98706,2.163
21.3248,0.523599,-0.993588,1.61008
21.3498,0.523599,-0.997852,0.965841
21.3748,0.523599,-0.999841,0.266816
21.3998,0.523599,-0.999552,-0.447342
21.4248,0.523599,-0.996984,-1.13613
21.4498,0.523599,-0.992144,-1.76047
21.4748,0.523599,-0.985043,-2.28496
21.4998,0.523599,-0.975697,-2.67984
21.5248,0.523599,-0.964127,-2.92271
21.5498,0.523599,-0.950359,-2.99981
21.5748,0.523599,-0.934425,-2.90675
21.5998,0.523599,-0.916362,-2.64882
21.6248,0.523599,-0.896209,-2.24065
21.6498,0.523599,-0.874015,-1.70538
21.6748,0.523599,-0.849828,-1.07338
21.6998,0.523599,-0.823704,-0.380498
21.7248,0.523599,-0.795703,0.333967
21.7498,0.523599,-0.765888,1.02949
21.7748,0.523599,-0.734328,1.66662
21.7998,0.523599,-0.701093,2.20921
21.8248,0.523599,-0.666261,2.6265
21.8498,0.523599,-0.629911,2.89481
21.8748,0.523599,-0.592124,2.99892
21.8998,0.523599,-0.552988,2.93293
21.9248,0.523599,-0.512592,2.70057
21.9498,0.523599,-0.471028,2.31504
21.9748,0.523599,-0.428389,1.7982
21.9998,0.523599,-0.384775,1.17936
22.0248,0.523599,-0.340283,0.493626
22.0498,0.523599,-0.295016,-0.220107
22.0748,0.523599,-0.249076,-0.921356
22.0998,0.523599,-0.202569,-1.57034
22.1248,0.523599,-0.1556,-2.13026
22.1498,0.523599,-0.108277,-2.56935
22.1748,0.523599,-0.0607061,-2.86269
22.1998,0.523599,-0.0129974,-2.99367
22.2248,0.523599,0.034741,-2.95484
22.2498,0.523599,0.0824002,-2.7484
22.2748,0.523599,0.129872,-2.38608
22.2998,0.523599,0.177047,-1.88841
22.3248,0.523599,0.223819,-1.28363
22.3498,0.523599,0.270081,-0.606037
22.3748,0.523599,0.315727,0.105927
22.3998,0.523599,0.360653,0.811884
22.4248,0.523599,0.404758,1.47179
22.4498,0.523599,0.44794,2.04821
22.4748,0.523599,0.490101,2.50846
22.4998,0.523599,0.531145,2.82642
22.5248,0.523599,0.570978,2.98407
22.5498,0.523599,0.60951,2.97245
22.5748,0.523599,0.646653,2.79224
22.5998,0.523599,0.682322,2.45364
22.6248,0.523599,0.716436,1.97587
22.6498,0.523599,0.748917,1.38603
22.6748,0.523599,0.779691,0.717568
22.6998,0.523599,0.808687,0.00840659
22.7248,0.523599,0.835841,-0.701232
22.7498,0.523599,0.86109,-1.3711
22.7748,0.523599,0.884376,-1.96319
22.7998,0.523599,0.905646,-2.44393
22.8248,0.523599,0.924852,-2.78604
22.8498,0.523599,0.94195,-2.97013
22.8748,0.523599,0.956901,-2.98575
22.8998,0.523599,0.969672,-2.83201
22.9248,0.523599,0.980232,-2.51764
22.9498,0.523599,0.988558,-2.06047
22.9748,0.523599,0.994631,-1.48642
22.9998,0.523599,0.998436,-0.828057
23.0248,0.523599,0.999967,-0.122728
23.0498,0.523599,0.999218,0.589562
23.0748,0.523599,0.996191,1.26841
23.0998,0.523599,0.990894,1.87531
23.1248,0.523599,0.983339,2.37585
23.1498,0.523599,0.973542,2.74162
23.1748,0.523599,0.961527,2.95188
23.1998,0.523599,0.947319,2.99471
23.2248,0.523599,0.930953,2.86768
23.2498,0.523599,0.912465,2.57798
23.2748,0.523599,0.891897,2.14207
23.2998,0.523599,0.869296,1.58465
23.3248,0.523599,0.844714,0.937342
23.3498,0.523599,0.818207,0.236872
23.3748,0.523599,0.789835,-0.477035
23.3998,0.523599,0.759663,-1.16388
23.4248,0.523599,0.727759,-1.78471
23.4498,0.523599,0.694196,-2.30431
23.4748,0.523599,0.659051,-2.69321
23.4998,0.523599,0.622405,-2.92934
23.5248,0.523599,0.584339,-2.99932
23.5498,0.523599,0.544942,-2.89917
23.5748,0.523599,0.504302,-2.63458
23.5998,0.523599,0.462514,-2.22055
23.6248,0.523599,0.419671,-1.68057
23.6498,0.523599,0.375871,-1.04527
23.6748,0.523599,0.331215,-0.350671
23.6998,0.523599,0.285804,0.363814
23.7248,0.523599,0.239741,1.05766
23.7498,0.523599,0.193132,1.69152
23.7748,0.523599,0.146083,2.22943
23.7998,0.523599,0.0987011,2.64089
23.8248,0.523599,0.0510941,2.90255
23.8498,0.523599,0.00337059,2.99957
23.8748,0.523599,-0.0443606,2.92646
23.8998,0.523599,-0.0919907,2.68735
23.9248,0.523599,-0.139411,2.29581
23.9498,0.523599,-0.186514,1.77406
23.9748,0.523599,-0.233191,1.15167
23.9998,0.523599,-0.279337,0.46396
24.0248,0.523599,-0.324847,-0.250066
24.0498,0.523599,-0.369616,-0.949908
24.0748,0.523599,-0.413542,-1.59587
24.0998,0.523599,-0.456526,-2.15131
24.1248,0.523599,-0.49847,-2.58473
24.1498,0.523599,-0.539277,-2.87154
24.1748,0.523599,-0.578855,-2.99547
24.1998,0.523599,-0.617114,-2.94949
24.2248,0.523599,-0.653967,-2.73622
24.2498,0.523599,-0.689328,-2.36774
24.2748,0.523599,-0.723119,-1.86496
24.2998,0.523599,-0.755261,-1.2564
24.3248,0.523599,-0.785683,-0.576576
24.3498,0.523599,-0.814313,0.135954
24.3748,0.523599,-0.841087,0.840772
24.3998,0.523599,-0.865945,1.4979
24.4248,0.523599,-0.888828,2.07007
24.4498,0.523599,-0.909686,2.52482
24.4748,0.523599,-0.92847,2.83635
24.4998,0.523599,-0.945139,2.98701
24.5248,0.523599,-0.959653,2.96824
24.5498,0.523599,-0.97198,2.78111
24.5748,0.523599,-0.982091,2.43623
24.5998,0.523599,-0.989964,1.95316
24.6248,0.523599,-0.995581,1.35931
24.6498,0.523599,-0.998928,0.688354
24.6748,0.523599,-0.999999,-0.0216444
24.6998,0.523599,-0.998791,-0.730415
24.7248,0.523599,-0.995306,-1.39776
24.7498,0.523599,-0.989552,-1.98581
24.7748,0.523599,-0.981543,-2.46123
24.7998,0.523599,-0.971297,-2.79705
24.8248,0.523599,-0.958837,-2.97421
24.8498,0.523599,-0.944192,-2.98268
24.8748,0.523599,-0.927395,-2.82196
24.8998,0.523599,-0.908484,-2.50117
24.9248,0.523599,-0.887502,-2.03852
24.9498,0.523599,-0.864498,-1.46024
24.9748,0.523599,-0.839523,-0.799132
24.9998,0.523599,-0.812634,-0.0926965
25.0248,0.523599,-0.783894,0.618997
25.0498,0.523599,-0.753367,1.29558
25.0748,0.523599,-0.721123,1.89868
25.0998,0.523599,-0.687235,2.39408
25.1248,0.523599,-0.65178,2.75368
25.1498,0.523599,-0.614841,2.95709
25.1748,0.523599,-0.5765,2.99278
25.1998,0.523599,-0.536845,2.85871
25.2248,0.523599,-0.495966,2.56249
25.2498,0.523599,-0.453957,2.12092
25.2748,0.523599,-0.410913,1.55905
25.2998,0.523599,-0.366933,0.908749
25.3248,0.523599,-0.322116,0.206903
25.3498,0.523599,-0.276565,-0.506679
25.3748,0.523599,-0.230384,-1.19152
25.3998,0.523599,-0.183678,-1.80878
25.4248,0.523599,-0.136553,-2.32344
25.4498,0.523599,-0.0891166,-2.70631
25.4748,0.523599,-0.0414773,-2.93568
25.4998,0.523599,0.0062565,-2.99853
25.5248,0.523599,0.053976,-2.8913
25.5498,0.523599,0.101573,-2.62008
25.5748,0.523599,0.148938,-2.20024
25.5998,0.523599,0.195963,-1.65559
25.6248,0.523599,0.242542,-1.01705
25.6498,0.523599,0.288568,-0.320808
25.6748,0.523599,0.333937,0.393625
25.6998,0.523599,0.378544,1.08573
25.7248,0.523599,0.422288,1.71625
25.7498,0.523599,0.46507,2.24943
25.7747,0.523599,0.506792,2.65501
25.7997,0.523599,0.547359,2.91
25.8247,0.523599,0.586679,2.99993
25.8497,0.523599,0.624661,2.9197
25.8747,0.523599,0.661219,2.67386
25.8997,0.523599,0.696271,2.27636
25.9247,0.523599,0.729735,1.74973
25.9497,0.523599,0.761536,1.12386
25.9747,0.523599,0.791602,0.434248
25.9997,0.523599,0.819863,-0.279999
26.0247,0.523599,0.846256,-0.978365
26.0497,0.523599,0.870719,-1.62124
26.0747,0.523599,0.893199,-2.17215
26.0997,0.523599,0.913642,-2.59985
26.1247,0.523599,0.932003,-2.88009
26.1497,0.523599,0.94824,-2.99697
26.1747,0.523599,0.962315,-2.94385
26.1997,0.523599,0.974198,-2.72376
26.2247,0.523599,0.983859,-2.34917
26.2497,0.523599,0.991279,-1.84133
26.2747,0.523599,0.996439,-1.22905
26.2997,0.523599,0.999328,-0.547057
26.3247,0.523599,0.999939,0.165967
26.3497,0.523599,0.998271,0.869576
26.3747,0.523599,0.994328,1.52386
26.3997,0.523599,0.988118,2.09171
26.4247,0.523599,0.979657,2.54092
26.4497,0.523599,0.968962,2.846
26.4747,0.523599,0.956059,2.98965
26.4997,0.523599,0.940977,2.96373
26.5247,0.523599,0.923751,2.7697
26.5497,0.523599,0.904418,2.41857
26.5747,0.523599,0.883025,1.93025
26.5997,0.523599,0.859619,1.33245
26.6247,0.523599,0.834253,0.65907
26.6497,0.523599,0.806986,-0.0516932
26.6747,0.523599,0.77788,-0.759525
26.6997,0.523599,0.747001,-1.42428
26.7247,0.523599,0.714419,-2.00824
26.7497,0.523599,0.68021,-2.47829
26.7747,0.523599,0.644449,-2.80777
26.7997,0.523599,0.60722,-2.978
26.8247,0.523599,0.568607,-2.9793
26.8497,0.523599,0.528698,-2.81162
26.8747,0.523599,0.487583,-2.48445
26.8997,0.523599,0.445358,-2.01637
26.9247,0.523599,0.402117,-1.43392
26.9497,0.523599,0.35796,-0.770127
26.9747,0.523599,0.312987,-0.0626556
26.9997,0.523599,0.267301,0.64837
27.0247,0.523599,0.221005,1.32262
27.0497,0.523599,0.174206,1.92185
27.0747,0.523599,0.12701,2.41207
27.0997,0.523599,0.0795238,2.76547
27.1247,0.523599,0.0318567,2.96201
27.1497,0.523599,-0.015883,2.99054
27.1747,0.523599,-0.0635865,2.84945
27.1997,0.523599,-0.111145,2.54673
27.2247,0.523599,-0.15845,2.09956
27.2497,0.523599,-0.205394,1.5333
27.2747,0.523599,-0.25187,0.880064
27.2997,0.523599,-0.297772,0.176913
27.3247,0.523599,-0.342995,-0.536272
27.3497,0.523599,-0.387437,-1.21904
27.3747,0.523599,-0.430995,-1.83266
27.3997,0.523599,-0.473571,-2.34233
27.4247,0.523599,-0.515068,-2.71914
27.4497,0.523599,-0.555391,-2.94172
27.4747,0.523599,-0.594448,-2.99744
27.4997,0.523599,-0.63215,-2.88314
27.5247,0.523599,-0.668411,-2.60531
27.5497,0.523599,-0.703148,-2.1797
27.5747,0.523599,-0.736283,-1.63045
27.5997,0.523599,-0.76774,-0.988723
27.6247,0.523599,-0.797448,-0.290914
27.6497,0.523599,-0.825337,0.423396
27.6747,0.523599,-0.851345,1.11369
27.6997,0.523599,-0.875413,1.74082
27.7247,0.523599,-0.897486,2.2692
27.7497,0.523599,-0.917513,2.66887
27.7747,0.523599,-0.935449,2.91716
27.7997,0.523599,-0.951253,2.99998
27.8247,0.523599,-0.964889,2.91265
27.8497,0.523599,-0.976325,2.6601
27.8747,0.523599,-0.985536,2.25667
27.8997,0.523599,-0.992501,1.72524
27.9247,0.523599,-0.997204,1.09595
27.9497,0.523599,-0.999634,0.404492
27.9747,0.523599,-0.999786,-0.309905
27.9997,0.523599,-0.997659,-1.00672
28.0247,0.523599,-0.993258,-1.64644
28.0497,0.523599,-0.986593,-2.19277
28.0747,0.523599,-0.977679,-2.61472
28.0997,0.523599,-0.966537,-2.88836
28.1247,0.523599,-0.953193,-2.99817
28.1497,0.523599,-0.937675,-2.93792
28.1747,0.523599,-0.920021,-2.71103
28.1997,0.523599,-0.900269,-2.33036
28.2247,0.523599,-0.878466,-1.81751
28.2497,0.523599,-0.85466,-1.20158
28.2747,0.523599,-0.828906,-0.517482
28.2997,0.523599,-0.801264,0.195963
28.3247,0.523599,-0.771795,0.898293
28.3497,0.523599,-0.740566,1.54967
28.3747,0.523599,-0.70765,2.11315
28.3997,0.523599,-0.673121,2.55677
28.4247,0.523599,-0.637058,2.85536
28.4497,0.523599,-0.599543,2.992
28.4747,0.523599,-0.560661,2.95892
28.4997,0.523599,-0.520502,2.75801
28.5247,0.523599,-0.479156,2.40067
28.5497,0.523599,-0.436718,1.90715
28.5747,0.523599,-0.393284,1.30546
28.5997,0.523599,-0.348954,0.629721
28.6247,0.523599,-0.303829,-0.0817368
28.6497,0.523599,-0.258012,-0.788558
28.6747,0.523599,-0.211606,-1.45065
28.6997,0.523599,-0.164718,-2.03046
28.7247,0.523599,-0.117455,-2.4951
28.7497,0.523599,-0.0699236,-2.81822
28.7747,0.523599,-0.0222331,-2.98148
28.7997,0.523599,0.025508,-2.97563
28.8247,0.523599,0.0731911,-2.801
28.8497,0.523599,0.120707,-2.46749
28.8747,0.523599,0.167948,-1.99402
28.8997,0.523599,0.214807,-1.40745
28.9247,0.523599,0.261175,-0.741045
28.9497,0.523599,0.306949,-0.0326083
28.9747,0.523599,0.352023,0.677678
28.9997,0.523599,0.396294,1.34952
29.0247,0.523599,0.439662,1.94482
29.0497,0.523599,0.482028,2.42981
29.0747,0.523599,0.523296,2.77698
29.0997,0.523599,0.563371,2.96663
29.1247,0.523599,0.602161,2.98801
29.1497,0.523599,0.63958,2.83991
29.1747,0.523599,0.67554,2.53072
29.1997,0.523599,0.709961,2.07799
29.2247,0.523599,0.742764,1.50739
29.2497,0.523599,0.773873,0.851292
29.2747,0.523599,0.803219,0.146906
29.2997,0.523599,0.830735,-0.565812
29.3247,0.523599,0.856356,-1.24644
29.3497,0.523599,0.880026,-1.85636
29.3747,0.523599,0.90169,-2.36099
29.3997,0.523599,0.921299,-2.7317
29.4247,0.523599,0.938809,-2.94747
29.4497,0.523599,0.954178,-2.99605
29.4747,0.523599,0.967373,-2.87469
29.4997,0.523599,0.978362,-2.59028
29.5247,0.523599,0.987122,-2.15894
29.5497,0.523599,0.993632,-1.60514
29.5747,0.523599,0.997877,-0.960302
29.5997,0.523599,0.999848,-0.26099
29.6247,0.523599,0.99954,0.453125
29.6497,0.523599,0.996954,1.14154
29.6747,0.523599,0.992096,1.7652
29.6997,0.523599,0.984976,2.28874
29.7247,0.523599,0.975611,2.68246
29.7497,0.523599,0.964023,2.92403
29.7747,0.523599,0.950238,2.99974
29.7997,0.523599,0.934286,2.9053
29.8247,0.523599,0.916205,2.64607
29.8497,0.523599,0.896036,2.23675
29.8747,0.523599,0.873825,1.70056
29.8997,0.523599,0.849622,1.06792
29.9247,0.523599,0.823483,0.374695
29.9497,0.523599,0.795467,-0.339779
29.9747,0.523599,0.765637,-1.03498
29.9997,0.523599,0.734063,-1.67148
30.0247,0.523599,0.700815,-2.21317
30.0497,0.523599,0.665971,-2.62932
30.0747,0.523599,0.629608,-2.89634
30.0997,0.523599,0.59181,-2.99907
30.1247,0.523599,0.552664,-2.93169
30.1497,0.523599,0.512257,-2.69802
30.1747,0.523599,0.470684,-2.31132
30.1997,0.523599,0.428037,-1.79351
30.2247,0.523599,0.384415,-1.17398
30.2497,0.523599,0.339916,-0.487856
30.2747,0.523599,0.294643,0.22594
30.2997,0.523599,0.248699,0.92692
30.3247,0.523599,0.202187,1.57532
30.3497,0.523599,0.155215,2.13437
30.3747,0.523599,0.107889,2.57236
30.3997,0.523599,0.0603169,2.86444
30.4247,0.523599,0.0126075,2.99404
30.4497,0.523599,-0.0351307,2.95382
30.4747,0.523599,-0.0827888,2.74605
30.4997,0.523599,-0.130258,2.38253
30.5247,0.523599,-0.177431,1.88386
30.5497,0.523599,-0.224199,1.27834
30.5747,0.523599,-0.270456,0.600308
30.5997,0.523599,-0.316097,-0.111772
30.6247,0.523599,-0.361017,-0.817513
30.6497,0.523599,-0.405114,-1.47688
30.6747,0.523599,-0.448288,-2.05248
30.6997,0.523599,-0.490441,-2.51166
30.7247,0.523599,-0.531475,-2.82838
30.7497,0.523599,-0.571298,-2.98466
30.7747,0.523599,-0.609819,-2.97166
30.7997,0.523599,-0.646951,-2.79009
30.8247,0.523599,-0.682607,-2.45027
30.8497,0.523599,-0.716708,-1.97147
30.8747,0.523599,-0.749175,-1.38084
30.8997,0.523599,-0.779935,-0.711888
30.9247,0.523599,-0.808917,-0.00255779
30.9497,0.523599,-0.836055,0.706917
30.9747,0.523599,-0.861288,1.3763
30.9997,0.523599,-0.884558,1.96761
31.0247,0.523599,-0.905811,2.44732
31.0497,0.523599,-0.925,2.78821
31.0747,0.523599,-0.942081,2.97095
31.0997,0.523599,-0.957015,2.98518
31.1247,0.523599,-0.969767,2.83008
31.1497,0.523599,-0.980309,2.51446
31.1747,0.523599,-0.988616,2.05621
31.1997,0.523599,-0.994671,1.48133
31.2247,0.523599,-0.998458,0.822433
31.2497,0.523599,-0.99997,0.116884
31.2747,0.523599,-0.999202,-0.595295
31.2997,0.523599,-0.996157,-1.27371
31.3247,0.523599,-0.990842,-1.87988
31.3497,0.523599,-0.983268,-2.37941
31.3747,0.523599,-0.973453,-2.74399
31.3997,0.523599,-0.961419,-2.95292
31.4247,0.523599,-0.947194,-2.99436
31.4497,0.523599,-0.930811,-2.86595
31.4747,0.523599,-0.912305,-2.57499
31.4997,0.523599,-0.891721,-2.13797
31.5247,0.523599,-0.869104,-1.57968
31.5497,0.523599,-0.844506,-0.931784
31.5747,0.523599,-0.817983,-0.231041
31.5997,0.523599,-0.789596,0.482808
31.6247,0.523599,-0.759409,1.16927
31.6497,0.523599,-0.727491,1.78941
31.6747,0.523599,-0.693916,2.30805
31.6997,0.523599,-0.658758,2.69578
31.7247,0.523599,-0.622099,2.9306
31.7497,0.523599,-0.584023,2.99919
31.7747,0.523599,-0.544615,2.89767
31.7997,0.523599,-0.503966,2.63178
31.8247,0.523599,-0.462168,2.21662
31.8497,0.523599,-0.419317,1.67572
31.8747,0.523599,-0.37551,1.03978
31.8997,0.523599,-0.330847,0.344861
31.9247,0.523599,-0.28543,-0.369619
31.9497,0.523599,-0.239363,-1.06313
31.9747,0.523599,-0.19275,-1.69635
31.9997,0.523599,-0.145697,-2.23334
32.0247,0.523599,-0.0983131,-2.64366
32.0497,0.523599,-0.050701,-2.90404
32.0747,0.523599,-0.00297339,-2.99967
32.0997,0.523599,0.044761,-2.92513
32.1247,0.523599,0.0923934,-2.68465
32.1497,0.523599,0.139815,-2.29187
32.1747,0.523599,0.186918,-1.76907
32.1997,0.523599,0.233595,-1.14591
32.2247,0.523599,0.27974,-0.457749
32.2497,0.523599,0.325247,0.256384
32.2747,0.523599,0.370012,0.955972
32.2997,0.523599,0.413934,1.60133
32.3247,0.523599,0.456912,2.15584
32.3497,0.523599,0.498849,2.58805
32.3747,0.523599,0.539648,2.87345
32.3997,0.523599,0.579218,2.99583
32.4247,0.523599,0.617467,2.94826
32.4497,0.523599,0.654308,2.73343
32.4747,0.523599,0.689658,2.36354
32.4997,0.523599,0.723436,1.85956
32.5247,0.523599,0.755565,1.25009
32.5497,0.523599,0.785971,0.569709
32.5747,0.523599,0.814586,-0.142997
32.5997,0.523599,0.841343,-0.847591
32.6247,0.523599,0.866183,-1.5041
32.6497,0.523599,0.889049,-2.07528
32.6747,0.523599,0.909887,-2.52873
32.6997,0.523599,0.928652,-2.83873
32.7247,0.523599,0.945299,-2.98769
32.7497,0.523599,0.959792,-2.96715
32.7747,0.523599,0.972097,-2.77829
32.7997,0.523599,0.982186,-2.43182
32.8247,0.523599,0.990035,-1.94739
32.8497,0.523599,0.995628,-1.35248
32.8747,0.523599,0.998952,-0.680851
32.8997,0.523599,0.999998,0.0294054
32.9247,0.523599,0.998765,0.737993
32.9497,0.523599,0.995255,1.40471
32.9747,0.523599,0.989476,1.99175
32.9997,0.523599,0.981441,2.46579
33.0247,0.523599,0.97117,2.79994
33.0497,0.523599,0.958684,2.97526
33.0747,0.523599,0.944013,2.98179
33.0997,0.523599,0.92719,2.81916
33.1247,0.523599,0.908254,2.49661
33.1497,0.523599,0.887247,2.03242
33.1747,0.523599,0.864217,1.45293
33.1997,0.523599,0.839218,0.791016
33.2247,0.523599,0.812305,0.0842286
33.2497,0.523599,0.783541,-0.627337
33.2747,0.523599,0.752991,-1.30331
33.2997,0.523599,0.720724,-1.90535
33.3247,0.523599,0.686814,-2.3993
33.3497,0.523599,0.651338,-2.75714
33.3747,0.523599,0.614378,-2.95857
33.3997,0.523599,0.576017,-2.99215
33.4247,0.523599,0.536343,-2.85599
33.4497,0.523599,0.495447,-2.55781
33.4747,0.523599,0.453421,-2.11453
33.4997,0.523599,0.410361,-1.55129
