time,phi_deg,theta_deg,psi_deg
0,0,0,0
0.0125,0.376086,0.715564,0.130433
0.025,0.75864,1.427328,0.519989
0.0375,1.153885,2.131469,1.163459
0.05,1.567567,2.824145,2.05222
0.0625,2.004729,3.501504,3.174332
0.075,2.469513,4.159736,4.514663
0.0875,2.964996,4.795159,6.055063
0.1,3.49306,5.404342,7.774574
0.1125,4.054313,5.984258,9.64969
0.125,4.648063,6.532464,11.654648
0.1375,5.272355,7.047289,13.761784
0.15,5.924053,7.528012,15.941915
0.1625,6.598989,7.975026,18.164772
0.175,7.29214,8.389953,20.399457
0.1875,7.997842,8.775715,22.61493
0.2,8.710009,9.136535,24.780497
0.2125,9.422344,9.477878,26.866301
0.225,10.128528,9.806321,28.843789
0.2375,10.822367,10.129365,30.686145
0.25,11.497889,10.455193,32.368689
0.2625,12.149397,10.792397,33.869208
0.275,12.771468,11.149674,35.168246
0.2875,13.358914,11.535505,36.24932
0.3,13.90672,11.957848,37.099077
0.3125,14.409976,12.42383,37.707401
0.325,14.863808,12.939463,38.067449
0.3375,15.263347,13.509389,38.175646
0.35,15.603729,14.136664,38.031636
0.3625,15.880149,14.822588,37.638194
0.375,16.087975,15.566583,37.001118
0.3875,16.222917,16.366139,36.129102
0.4,16.281262,17.21683,35.033614
0.4125,16.260144,18.112403,33.728774
0.425,16.157859,19.044951,32.23125
0.4375,15.974196,20.005163,30.56017
0.45,15.710756,20.982655,28.737047
0.4625,15.37125,21.966354,26.785701
0.475,14.961731,22.944944,24.732174
0.4875,14.49075,23.90732,22.604597
0.5,13.969398,24.843039,20.433008
0.5125,13.411222,25.742732,18.249077
0.525,12.832007,26.598438,16.085735
0.5375,12.249426,27.40383,13.976702
0.55,11.68257,28.154322,11.955911
0.5625,11.151388,28.847019,10.056862
0.575,10.676073,29.48054,8.311919
0.5875,10.276435,30.054707,6.751609
0.6,9.971287,30.570134,5.40392
0.6125,9.777874,31.027761,4.293672
0.625,9.711366,31.428362,3.441931
0.6375,9.78441,31.772088,2.865514
0.65,10.006734,32.058087,2.576562
0.6625,10.384808,32.284229,2.582179
0.675,10.921542,32.446991,2.88415
0.6875,11.616046,32.541503,3.478732
0.7,12.463452,32.56177,4.356546
0.7125,13.45485,32.501076,5.502587
0.725,14.577362,32.352527,6.896413
0.7375,15.814418,32.109717,8.512516
0.75,17.146238,31.767439,10.32093
0.7625,18.550546,31.322396,12.288056
0.775,20.003477,30.773833,14.377676
0.7875,21.480616,30.124022,16.552091
0.8,22.958081,29.378557,18.773295
0.8125,24.413541,28.546436,21.004084
0.825,25.827084,27.63991,23.209007
0.8375,27.181852,26.674142,25.355107
0.85,28.464419,25.666698,27.412407
0.8625,29.664897,24.636928,29.35417
0.875,30.776811,23.6053,31.156955
0.8875,31.796772,22.592705,32.800524
0.9,32.72403,21.61981,34.267664
0.9125,33.55993,20.706458,35.543974
0.925,34.307339,19.871143,36.617659
0.9375,34.970085,19.130572,37.479347
0.95,35.552424,18.499302,38.121956
0.9625,36.058575,17.989463,38.540602
0.975,36.492332,17.61054,38.732535
0.9875,36.856766,17.369223,38.697104
1,37.154035,17.269305,38.435717
1.0125,37.385294,17.31163,37.951815
1.025,37.550714,17.494085,37.250817
1.0375,37.649606,17.811636,36.340067
1.05,37.680637,18.256414,35.228769
1.0625,37.642132,18.817851,33.927924
1.075,37.532438,19.482881,32.450288
1.0875,37.350348,20.236198,30.810344
1.1,37.095538,21.060588,29.024312
1.1125,36.769019,21.937325,27.110192
1.125,36.373566,22.846622,25.087824
1.1375,35.914087,23.768139,22.978959
1.15,35.397912,24.681511,20.8073
1.1625,34.834962,25.56689,18.598489
1.175,34.237769,26.40545,16.379988
1.1875,33.621307,27.179849,14.180833
1.2,33.002642,27.874588,12.031216
1.2125,32.400384,28.476257,9.961902
1.225,31.833968,28.973644,8.003485
1.2375,31.322813,29.357707,6.185518
1.25,30.885408,29.621408,4.535576
1.2625,30.538404,29.759453,3.07831
1.275,30.295779,29.767966,1.834572
1.2875,30.168131,29.644147,0.820669
1.3,30.16216,29.385971,0.047792
1.3125,30.280362,28.991962,-0.478327
1.325,30.520949,28.46109,-0.75754
1.3375,30.878003,27.792777,-0.795163
1.35,31.341835,26.987049,-0.601634
1.3625,31.899539,26.044781,-0.191983
1.375,32.535692,24.968019,0.414863
1.3875,33.233166,23.760326,1.196876
1.4,33.973984,22.427117,2.129782
1.4125,34.740178,20.975924,3.187902
1.425,35.514595,19.416579,4.344932
1.4375,36.28159,17.761265,5.574616
1.45,37.027597,16.024452,6.85127
1.4625,37.741543,14.222705,8.150164
1.475,38.415107,12.374389,9.447743
1.4875,39.042834,10.499292,10.721731
1.5,39.622116,8.618184,11.951128
1.5125,40.153065,6.752358,13.116158
1.525,40.638285,4.923165,14.198189
1.5375,41.08257,3.151564,15.179677
1.55,41.492529,1.457726,16.044146
1.5625,41.876163,-0.139316,16.776246
1.575,42.242388,-1.621963,17.361876
1.5875,42.600524,-2.974268,17.788397
1.6,42.959766,-4.182112,18.0449
1.6125,43.328655,-5.233326,18.12253
1.625,43.714575,-6.117783,18.014811
1.6375,44.12331,-6.827467,17.71796
1.65,44.558686,-7.356544,17.231143
1.6625,45.022339,-7.701438,16.556631
1.675,45.513609,-7.860918,15.699843
1.6875,46.029607,-7.836201,14.669254
1.7,46.565417,-7.631051,13.476171
1.7125,47.114447,-7.251873,12.134384
1.725,47.668887,-6.707769,10.65974
1.7375,48.220233,-6.010551,9.069656
1.75,48.759854,-5.174681,7.382626
1.7625,49.279529,-4.217136,5.617769
1.775,49.771953,-3.157188,3.794433
1.7875,50.231148,-2.016105,1.931889
1.8,50.652796,-0.816775,0.049118
1.8125,51.034448,0.416721,-1.835319
1.825,51.37564,1.65958,-3.703347
1.8375,51.677897,2.886765,-5.537392
1.85,51.944632,4.073487,-7.320402
1.8625,52.180957,5.195669,-9.035874
1.875,52.393398,6.230375,-10.667934
1.8875,52.589537,7.156181,-12.201479
1.9,52.777579,7.953497,-13.622389
1.9125,52.965882,8.604814,-14.917799
1.925,53.162453,9.094908,-16.076427
1.9375,53.374459,9.410975,-17.088917
1.95,53.607781,9.542738,-17.948165
1.9625,53.86665,9.482515,-18.649592
1.975,54.153387,9.225275,-19.191333
1.9875,54.468284,8.768681,-19.574304
2,54.80963,8.11313,-19.802148
2.0125,55.173876,7.261791,-19.881051
2.025,55.555919,6.220631,-19.819453
2.0375,55.949493,4.998415,-19.627677
2.05,56.347608,3.606681,-19.317521
2.0625,56.743021,2.059669,-18.901844
2.075,57.128689,0.374189,-18.394186
2.0875,57.498196,-1.43056,-17.808449
2.1,57.846116,-3.333243,-17.158662
2.1125,58.168318,-5.310688,-16.458824
2.125,58.462201,-7.33825,-15.722838
2.1375,58.726863,-9.390207,-14.96451
2.15,58.963206,-11.440184,-14.197598
2.1625,59.173976,-13.461596,-13.43588
2.175,59.363731,-15.428089,-12.693221
2.1875,59.538741,-17.313966,-11.983595
2.2,59.706788,-19.094584,-11.321037
2.2125,59.876879,-20.746719,-10.719501
2.225,60.058847,-22.248877,-10.192605
2.2375,60.262843,-23.581562,-9.753254
2.25,60.498747,-24.727487,-9.413152
2.2625,60.775515,-25.671749,-9.182253
2.275,61.100523,-26.401965,-9.068175
2.2875,61.478968,-26.908389,-9.07567
2.3,61.913408,-27.184018,-9.206207
2.3125,62.403489,-27.224694,-9.457752
2.325,62.94592,-27.02922,-9.824771
2.3375,63.534699,-26.599457,-10.298487
2.35,64.161575,-25.940418,-10.867364
2.3625,64.816677,-25.060329,-11.517758
2.375,65.489252,-23.970638,-12.234663
2.3875,66.168408,-22.685958,-13.002455
2.4,66.843794,-21.223939,-13.805572
2.4125,67.50616,-19.60506,-14.62906
2.425,68.147758,-17.852342,-15.458958
2.4375,68.762599,-15.990998,-16.282522
2.45,69.346546,-14.048032,-17.088306
2.4625,69.897303,-12.051792,-17.866123
2.475,70.414307,-10.031511,-18.606937
2.4875,70.898554,-8.016823,-19.302705
2.5,71.35239,-6.037297,-19.946224
2.5125,71.779268,-4.12197,-20.530995
2.525,72.183494,-2.298905,-21.05112
2.5375,72.569953,-0.594779,-21.501265
2.55,72.943828,0.965502,-21.876668
2.5625,73.310313,2.359151,-22.173212
2.575,73.674322,3.56581,-22.387535
2.5875,74.040213,4.567826,-22.517175
2.6,74.411533,5.350482,-22.560716
2.6125,74.790812,5.902197,-22.517917
2.625,75.179417,6.214687,-22.389803
2.6375,75.57748,6.283084,-22.178685
2.65,75.983917,6.106027,-21.888109
2.6625,76.396533,5.685693,-21.522731
2.675,76.812191,5.027803,-21.088111
2.6875,77.227052,4.141568,-20.590471
2.7,77.636832,3.039583,-20.036422
2.7125,78.037074,1.737673,-19.432688
2.725,78.423394,0.254678,-18.785865
2.7375,78.7917,-1.3878,-18.102223
2.75,79.138364,-3.165719,-17.387563
2.7625,79.460347,-5.052941,-16.647141
2.775,79.755281,-7.021626,-15.885648
2.7875,80.02152,-9.042645,-15.107248
2.8,80.258168,-11.086023,-14.315653
2.8125,80.465083,-13.121387,-13.514232
2.825,80.642883,-15.118424,-12.706142
2.8375,80.792935,-17.047334,-11.894458
2.85,80.917346,-18.879278,-11.082295
2.8625,81.018936,-20.586804,-10.272913
2.875,81.10119,-22.144253,-9.469777
2.8875,81.168184,-23.528141,-8.676578
2.9,81.224471,-24.717494,-7.897186
2.9125,81.274919,-25.694153,-7.135548
2.925,81.324516,-26.443031,-6.395522
2.9375,81.378136,-26.952323,-5.680669
2.95,81.440307,-27.21366,-4.994022
2.9625,81.514978,-27.222222,-4.33786
2.975,81.605353,-26.976793,-3.713519
2.9875,81.71377,-26.479768,-3.121266
3,81.84168,-25.737115,-2.560254
3.0125,81.989699,-24.758284,-2.028557
3.025,82.157738,-23.556079,-1.523278
3.0375,82.345176,-22.146479,-1.040714
3.05,82.551068,-20.548423,-0.576548
3.0625,82.774343,-18.783547,-0.126052
3.075,83.013985,-16.875895,0.315729
3.0875,83.269175,-14.851584,0.753811
3.1,83.53939,-12.738445,1.193131
3.1125,83.824456,-10.565639,1.638435
3.125,84.124549,-8.363253,2.09419
3.1375,84.440161,-6.161875,2.564501
3.15,84.772026,-3.992171,3.053036
3.1625,85.121016,-1.884453,3.562944
3.175,85.488007,0.131752,4.096772
3.1875,85.873735,2.028119,4.65637
3.2,86.278638,3.777931,5.242795
3.2125,86.702706,5.356468,5.856216
3.225,87.145346,6.741366,6.495839
3.2375,87.605284,7.912957,7.159868
3.25,88.080511,8.854559,7.845503
3.2625,88.568299,9.552742,8.549009
3.275,89.065275,9.997534,9.26584
3.2875,89.567565,10.182583,9.990839
3.3,90.070992,10.105259,10.71848
3.3125,90.571304,9.7667,11.443153
3.325,91.064416,9.171794,12.159446
3.3375,91.546623,8.329098,12.862417
3.35,92.014777,7.250707,13.547819
3.3625,92.466406,5.95206,14.212263
3.375,92.899756,4.451698,14.853316
3.3875,93.313782,2.770987,15.469543
3.4,93.708074,0.933793,16.060482
3.4125,94.082745,-1.033875,16.626587
3.425,94.438296,-3.104236,17.169146
3.4375,94.775462,-5.248144,17.690182
3.45,95.09507,-7.435502,18.192355
3.4625,95.397906,-9.635691,18.678871
3.475,95.684599,-11.817997,19.153394
3.4875,95.955538,-13.952046,19.619964
3.5,96.210823,-16.008226,20.082913
3.5125,96.450252,-17.958102,20.546782
3.525,96.673349,-19.774808,21.016207
3.5375,96.879441,-21.433422,21.495807
3.55,97.06777,-22.911307,21.990026
3.5625,97.23765,-24.188422,22.502973
3.575,97.388638,-25.247596,23.038236
3.5875,97.520725,-26.07477,23.598709
3.6,97.634498,-26.659181,24.186429
3.6125,97.731272,-26.993519,24.802471
3.625,97.813157,-27.074032,25.446892
3.6375,97.883054,-26.900578,26.11876
3.65,97.944574,-26.476643,26.816247
3.6625,98.001888,-25.809293,27.536794
3.675,98.059536,-24.909089,28.277309
3.6875,98.122209,-23.789939,29.034381
3.7,98.194536,-22.468911,29.804478
3.7125,98.280893,-20.96599,30.584111
3.725,98.385248,-19.303787,31.369938
3.7375,98.511048,-17.507221,32.158822
3.75,98.661135,-15.603144,32.947821
3.7625,98.837703,-13.619955,33.734138
3.775,99.04226,-11.587171,34.51503
3.7875,99.275618,-9.534997,35.287691
3.8,99.537879,-7.493869,36.049125
3.8125,99.828424,-5.494001,36.796016
3.825,100.145921,-3.564934,37.52462
3.8375,100.488328,-1.735087,38.230668
3.85,100.85293,-0.031338,38.90932
3.8625,101.2364,1.521381,39.55516
3.875,101.634898,2.900452,40.162248
3.8875,102.044222,4.085896,40.724238
3.9,102.459994,5.06066,41.234551
3.9125,102.8779,5.810846,41.686597
3.925,103.293943,6.325891,42.074044
3.9375,103.704709,6.598696,42.391086
3.95,104.107614,6.625694,42.632704
3.9625,104.501103,6.406877,42.794889
3.975,104.884784,5.945767,42.874802
3.9875,105.259482,5.249353,42.870855
4,105.627209,4.327983,42.782721
4.0125,105.991046,3.195211,42.611272
4.025,106.354967,1.867619,42.358467
4.0375,106.723603,0.364593,42.027209
4.05,107.10198,-1.291937,41.621198
4.0625,107.495237,-3.077796,41.144808
4.075,107.908343,-4.966893,40.602997
4.0875,108.345816,-6.931598,40.001268
4.1,108.811457,-8.943141,39.345691
4.1125,109.308088,-10.972041,38.642972
4.125,109.837314,-12.988565,37.900577
4.1375,110.3993,-14.96319,37.126876
4.15,110.992588,-16.867084,36.331298
4.1625,111.613957,-18.67257,35.524463
4.175,112.258374,-20.353579,34.718254
4.1875,112.919036,-21.886073,33.925788
4.2,113.587549,-23.248413,33.161262
4.2125,114.254263,-24.421681,32.439647
4.225,114.908751,-25.389915,31.776216
4.2375,115.540428,-26.140286,31.185933
4.25,116.139264,-26.663181,30.682746
4.2625,116.696504,-26.95223,30.278851
4.275,117.205345,-27.004271,29.984005
4.2875,117.661457,-26.819274,29.804981
4.3,118.063307,-26.400247,29.745224
4.3125,118.412229,-25.753124,29.804736
4.325,118.712264,-24.886667,29.980211
4.3375,118.96977,-23.812344,30.265366
4.35,119.192893,-22.544224,30.651416
4.3625,119.390936,-21.098834,31.127633
4.375,119.573721,-19.495,31.681895
4.3875,119.750981,-17.753638,32.301194
4.4,119.931827,-15.897508,32.972039
4.4125,120.124319,-13.950911,33.680755
4.425,120.335139,-11.939345,34.413659
4.4375,120.569361,-9.889113,35.157141
4.45,120.83031,-7.826911,35.897661
4.4625,121.119506,-5.779387,36.621697
4.475,121.436674,-3.772701,37.315679
4.4875,121.779815,-1.832092,37.965928
4.5,122.14535,0.018533,38.558639
4.5125,122.528321,1.756972,39.079921
4.525,122.922669,3.363052,39.515921
4.5375,123.321572,4.818908,39.853029
4.55,123.717846,6.109186,40.078172
4.5625,124.104387,7.221199,40.179175
4.575,124.474644,8.14502,40.145163
4.5875,124.823073,8.873527,39.966983
4.6,125.14555,9.402416,39.637593
4.6125,125.439701,9.73018,39.152386
4.625,125.705115,9.858083,38.509417
4.6375,125.943424,9.790121,37.709504
4.65,126.158237,9.532979,36.756202
4.6625,126.354925,9.095986,35.655655
4.675,126.540297,8.491047,34.416349
4.6875,126.722176,7.732559,33.048792
4.7,126.908918,6.837282,31.565172
4.7125,127.108912,5.824165,29.979017
4.725,127.330094,4.714109,28.304899
4.7375,127.579498,3.529679,26.558197
4.75,127.862871,2.294741,24.754935
4.7625,128.184357,1.03406,22.91168
4.775,128.546275,-0.227157,21.045508
4.7875,128.948984,-1.463741,19.17399
4.8,129.390843,-2.651049,17.315188
4.8125,129.86828,-3.765448,15.487617
4.825,130.375963,-4.784764,13.710157
4.8375,130.907084,-5.688682,12.00188
4.85,131.453729,-6.459084,10.381787
4.8625,132.007356,-7.080299,8.868453
4.875,132.559313,-7.539286,7.479597
4.8875,133.101407,-7.825716,6.231598
4.9,133.626442,-7.931998,5.139005
4.9125,134.128718,-7.85324,4.214078
4.925,134.60443,-7.587168,3.466399
4.9375,135.051934,-7.134029,2.902594
4.95,135.471874,-6.496487,2.526185
4.9625,135.867146,-5.679533,2.337576
4.975,136.242717,-4.690397,2.334164
4.9875,136.605315,-3.538476,2.510564
5,136.963015,-2.235264,2.858899
5.0125,137.324759,-0.794265,3.369128
5.025,137.699831,0.769119,4.029373
5.0375,138.097329,2.43774,4.826218
5.05,138.525646,4.192912,5.744937
5.0625,138.991977,6.014676,6.769661
5.075,139.501872,7.88213,7.883454
5.0875,140.058849,9.773809,9.068321
5.1,140.664051,11.668118,10.305162
5.1125,141.315997,13.54379,11.573689
5.125,142.010402,15.380353,12.85236
5.1375,142.740117,17.158583,14.118337
5.15,143.495176,18.860906,15.347548
5.1625,144.262999,20.471736,16.514843
5.175,145.028742,21.977707,17.594315
5.1875,145.775799,23.3678,18.559759
5.2,146.486459,24.633335,19.385294
5.2125,147.142672,25.767847,20.046103
5.225,147.7269,26.766857,20.519267
5.2375,148.222991,27.627566,20.784631
5.25,148.617026,28.348513,20.825633
5.2625,148.898078,28.929247,20.630061
5.275,149.058833,29.37005,20.190657
5.2875,149.096035,29.671758,19.505541
5.3,149.010715,29.835699,18.578409
5.3125,148.808193,29.863753,17.418504
5.325,148.497845,29.758547,16.040334
5.3375,148.092638,29.523718,14.463175
5.35,147.608474,29.164251,12.710361
5.3625,147.063376,28.686801,10.80844
5.375,146.476582,28.099981,8.78623
5.3875,145.867621,27.414547,6.673872
5.4,145.255428,26.643474,4.501923
5.4125,144.657582,25.801882,2.30057
5.425,144.089701,24.90683,0.099001
5.4375,143.565026,23.976982,-2.07506
5.45,143.094204,23.032181,-4.195642
5.4625,142.68525,22.092946,-6.238672
5.475,142.343678,21.179938,-8.18201
5.4875,142.072754,20.313427,-10.005413
5.5,141.873851,19.512774,-11.690465
5.5125,141.746859,18.795961,-13.220507
5.525,141.690633,18.179171,-14.580586
5.5375,141.703442,17.676444,-15.757437
5.55,141.783402,17.299391,-16.739497
5.5625,141.928864,17.056976,-17.516952
5.575,142.138743,16.955358,-18.0818
5.5875,142.412766,16.997793,-18.427916
5.6,142.751642,17.18458,-18.551116
5.6125,143.157111,17.513052,-18.449212
5.625,143.63191,17.977618,-18.122051
5.6375,144.179613,18.569837,-17.571543
5.65,144.804382,19.278554,-16.801691
5.6625,145.510612,20.090083,-15.818641
5.675,146.302497,20.988458,-14.630752
5.6875,147.183522,21.955758,-13.248705
5.7,148.155913,22.97251,-11.685666
5.7125,149.220064,24.018172,-9.957479
5.725,150.37397,25.0717,-8.082881
5.7375,151.612734,26.112173,-6.083707
5.75,152.928169,27.119469,-3.985033
5.7625,154.308578,28.074948,-1.815199
5.775,155.738735,28.962093,0.394338
5.7875,157.200138,29.767076,2.609376
5.8,158.671522,30.479181,4.793588
5.8125,160.129622,31.091043,6.909371
5.825,161.550132,31.598675,8.918893
5.8375,162.908778,32.001273,10.785252
5.85,164.182397,32.300813,12.47364
5.8625,165.349923,32.501481,13.952442
5.875,166.393213,32.608999,15.194163
5.8875,167.297652,32.629905,16.176147
5.9,168.052534,32.570869,16.88107
5.9125,168.651239,32.438093,17.297213
5.925,169.091231,32.236848,17.418559
5.9375,169.373931,31.971185,17.244732
5.95,169.504502,31.643808,16.780824
5.9625,169.491555,31.256139,16.037133
5.975,169.346817,30.808529,15.028822
5.9875,169.084735,30.300604,13.775499
6,168.722028,29.731695,12.300727
6.0125,168.277176,29.10132,10.631458
6.025,167.769852,28.40966,8.797393
6.0375,167.2203,27.657988,6.830295
6.05,166.648699,26.849011,4.763272
6.0625,166.074525,25.987091,2.630071
6.075,165.515972,25.07833,0.464404
6.0875,164.989443,24.130508,-1.700641
6.1,164.509168,23.152891,-3.833106
6.1125,164.086943,22.155924,-5.902553
6.125,163.732011,21.150841,-7.880359
6.1375,163.451074,20.149216,-9.739918
6.15,163.248422,19.162512,-11.456775
6.1625,163.126149,18.201624,-13.008719
6.175,163.084438,17.276476,-14.375857
6.1875,163.121887,16.39567,-15.540687
6.2,163.235841,15.56621,-16.488177
6.2125,163.422719,14.793307,-17.205872
6.225,163.678312,14.080257,-17.684005
6.2375,163.998031,13.428406,-17.915635
6.25,164.377106,12.837179,-17.896766
6.2625,164.810721,12.304178,-17.626477
6.275,165.294091,11.825334,-17.107017
6.2875,165.822479,11.395104,-16.343872
6.3,166.391173,11.006709,-15.345797
6.3125,166.995424,10.652403,-14.124791
6.325,167.630366,10.323765,-12.696022
6.3375,168.290945,10.012008,-11.077699
6.35,168.97185,9.70829,-9.290871
6.3625,169.667493,9.40402,-7.359183
6.375,170.37202,9.091147,-5.308554
6.3875,171.07938,8.762418,-3.166814
6.4,171.783446,8.411589,-0.963288
6.4125,172.478171,8.03359,1.271659
6.425,173.157793,7.624614,3.5071
6.4375,173.817046,7.182155,5.712039
6.45,174.451381,6.704971,7.855899
6.4625,175.057161,6.192994,9.908999
6.475,175.631833,5.647195,11.843
6.4875,176.174044,5.069417,13.631312
6.5,176.683711,4.462192,15.249469
6.5125,177.162028,3.828563,16.675448
6.525,177.611423,3.171917,17.889946
6.5375,178.03546,2.495854,18.876613
6.55,178.438695,1.804082,19.622237
6.5625,178.826499,1.100356,20.116891
6.575,179.204851,0.388441,20.354036
6.5875,179.580111,-0.327884,20.33059
6.6,179.958779,-1.044817,20.046953
6.6125,-179.652747,-1.758508,19.507003
6.625,-179.248413,-2.465054,18.718048
6.6375,-178.822747,-3.160493,17.690749
6.65,-178.371071,-3.840849,16.438998
6.6625,-177.889689,-4.502197,14.979769
6.675,-177.376047,-5.14077,13.332916
6.6875,-176.82884,-5.753103,11.520945
6.7,-176.248072,-6.336209,9.568731
6.7125,-175.635061,-6.887763,7.503194
6.725,-174.99238,-7.406298,5.352939
6.7375,-174.323746,-7.891383,3.147838
6.75,-173.633858,-8.343768,0.918595
6.7625,-172.928203,-8.765481,-1.303734
6.775,-172.21283,-9.159874,-3.488223
6.7875,-171.494137,-9.531589,-5.604575
6.8,-170.778658,-9.88647,-7.623593
6.8125,-170.072894,-10.2314,-9.51764
6.825,-169.383177,-10.574082,-11.261052
6.8375,-168.715594,-10.922778,-12.830503
6.85,-168.075952,-11.286016,-14.205317
6.8625,-167.469789,-11.672266,-15.367715
6.875,-166.902419,-12.08963,-16.303
6.8875,-166.378994,-12.545519,-16.999686
6.9,-165.904564,-13.04636,-17.449564
6.9125,-165.484118,-13.597323,-17.647713
6.925,-165.1226,-14.202087,-17.592472
6.9375,-164.824869,-14.862645,-17.285364
6.95,-164.595613,-15.579167,-16.731005
6.9625,-164.439196,-16.34992,-15.93698
6.975,-164.35946,-17.171257,-14.913725
6.9875,-164.359458,-18.037684,-13.674411
7,-164.441169,-18.942002,-12.234831
7.0125,-164.605169,-19.875537,-10.613309
7.025,-164.850316,-20.828443,-8.830625
7.0375,-165.173447,-21.790072,-6.909931
7.05,-165.569129,-22.749406,-4.876667
7.0625,-166.029483,-23.695503,-2.758439
7.075,-166.544112,-24.617961,-0.584848
7.0875,-167.10015,-25.507335,1.612768
7.1,-167.682441,-26.355504,3.801679
7.1125,-168.273857,-27.155929,5.948216
7.125,-168.855729,-27.903794,8.018318
7.1375,-169.408382,-28.596005,9.978162
7.15,-169.911732,-29.231048,11.794851
7.1625,-170.345894,-29.808713,13.437116
7.175,-170.6918,-30.329713,14.876004
7.1875,-170.931758,-30.795218,16.08553
7.2,-171.049963,-31.206373,17.043254
7.2125,-171.032946,-31.563816,17.730792
7.225,-170.869966,-31.867258,18.134255
7.2375,-170.553349,-32.115174,18.244613
7.25,-170.078796,-32.304613,18.057998
7.2625,-169.44564,-32.431185,17.57594
7.275,-168.657055,-32.489212,16.805517
7.2875,-167.720182,-32.47206,15.759404
7.3,-166.646128,-32.372632,14.455778
7.3125,-165.449805,-32.183991,12.918044
7.325,-164.149558,-31.900063,11.174345
7.3375,-162.766572,-31.51636,9.256852
7.35,-161.324061,-31.030665,7.200841
7.3625,-159.846295,-30.443589,5.04361
7.375,-158.35753,-29.758964,2.823314
7.3875,-156.880952,-28.984026,0.577817
7.4,-155.437729,-28.129369,-1.656345
7.4125,-154.046257,-27.208684,-3.844815
7.425,-152.721659,-26.238324,-5.956026
7.4375,-151.47555,-25.236726,-7.961574
7.45,-150.316055,-24.223756,-9.836365
7.4625,-149.248043,-23.220018,-11.558593
7.475,-148.273529,-22.246181,-13.109601
7.4875,-147.392177,-21.322353,-14.473677
7.5,-146.601859,-20.467514,-15.637843
7.5125,-145.899233,-19.699044,-16.591656
7.525,-145.280286,-19.03232,-17.327056
7.5375,-144.74083,-18.480404,-17.838241
7.55,-144.276928,-18.053799,-18.1216
7.5625,-143.885226,-17.760272,-18.17565
7.575,-143.563189,-17.604733,-18.001009
7.5875,-143.309233,-17.589161,-17.600351
7.6,-143.122746,-17.712587,-16.978371
7.6125,-143.004008,-17.971105,-16.141728
7.625,-142.954007,-18.357951,-15.098989
7.6375,-142.974171,-18.863617,-13.860569
7.65,-143.066025,-19.476029,-12.438686
7.6625,-143.23079,-20.180793,-10.847325
7.675,-143.468949,-20.961499,-9.102246
7.6875,-143.779796,-21.800098,-7.221011
7.7,-144.161001,-22.677336,-5.223041
7.7125,-144.608223,-23.573247,-3.12968
7.725,-145.114786,-24.467674,-0.964245
7.7375,-145.671479,-25.340813,1.247975
7.75,-146.266485,-26.173731,3.479809
7.7625,-146.885494,-26.948839,5.702418
7.775,-147.511996,-27.650292,7.885661
7.7875,-148.127768,-28.264262,9.998637
7.8,-148.713547,-28.779093,12.010381
7.8125,-149.249824,-29.18531,13.890699
7.825,-149.717745,-29.475485,15.61109
7.8375,-150.100005,-29.644005,17.145683
7.85,-150.381714,-29.686746,18.472137
7.8625,-150.551128,-29.600732,19.572425
7.875,-150.600228,-29.38381,20.433454
7.8875,-150.52509,-29.034384,21.047489
7.9,-150.326035,-28.551271,21.412344
7.9125,-150.007562,-27.933663,21.531352
7.925,-149.57806,-27.181232,21.413103
7.9375,-149.049332,-26.294349,21.070993
7.95,-148.435954,-25.274382,20.522588
7.9625,-147.754515,-24.124052,19.788879
7.975,-147.022779,-22.847777,18.893448
7.9875,-146.258831,-21.451984,17.861625
8,-145.480254,-19.945324,16.719685
8.0125,-144.70339,-18.33879,15.494125
8.025,-143.942717,-16.645702,14.211086
8.0375,-143.21037,-14.881563,12.895907
8.05,-142.515822,-13.063813,11.572834
8.0625,-141.865707,-11.211475,10.264874
8.075,-141.263781,-9.344744,8.993751
8.0875,-140.711014,-7.484528,7.779933
8.1,-140.205771,-5.651983,6.642707
8.1125,-139.74409,-3.868055,5.600241
8.125,-139.320023,-2.153063,4.66962
8.1375,-138.926048,-0.526329,3.866816
8.15,-138.553522,0.994139,3.206591
8.1625,-138.193186,2.391893,2.702319
8.175,-137.835685,3.652232,2.365736
8.1875,-137.4721,4.762345,2.206639
8.2,-137.09447,5.711404,2.232554
8.2125,-136.696258,6.490642,2.448417
8.225,-136.272749,7.093418,2.856287
8.2375,-135.821336,7.515282,3.455153
8.25,-135.341683,7.754065,4.240834
8.2625,-134.835725,7.809966,5.206018
8.275,-134.307529,7.685661,6.340433
8.2875,-133.762999,7.386398,7.63114
8.3,-133.209461,6.920078,9.062933
8.3125,-132.655166,6.297285,10.618808
8.325,-132.108731,5.531265,12.28045
8.3375,-131.578591,4.637825,14.028713
8.35,-131.072469,3.635153,15.844043
8.3625,-130.596928,2.543548,17.706829
8.375,-130.156996,1.385085,19.597657
8.3875,-129.755909,0.183203,21.49748
8.4,-129.394953,-1.037744,23.387715
8.4125,-129.073416,-2.252972,25.250287
8.425,-128.788649,-3.437747,27.067647
8.4375,-128.53622,-4.567863,28.822804
8.45,-128.310166,-5.620079,30.499387
8.4625,-128.103324,-6.572513,32.08177
8.475,-127.907744,-7.404984,33.555251
8.4875,-127.715141,-8.099282,34.906315
8.5,-127.517398,-8.639391,36.122933
8.5125,-127.307053,-9.011644,37.194902
8.525,-127.077775,-9.204842,38.114182
