Time,Value_1,Value_2,Value_3,Value_4,Value_5,Value_6,Value_7,Value_8,Value_9
6.2,0.523599,0.748336,1.39766,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
6.4,0.523599,0.941658,-2.96827,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
6.6,0.523599,0.999251,0.576841,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
6.8,0.523599,0.912816,2.58455,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
7,0.523599,0.69481,-2.29609,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
7.2,0.523599,0.376657,-1.05718,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
7.4,0.523599,0.00421326,2.99933,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
7.6,0.523599,-0.368838,-0.937988,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
7.8,0.523599,-0.688726,-2.37538,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
8,0.523599,-0.909343,2.5181,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
8.2,0.523599,-0.99889,0.700319,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
8.4,0.523599,-0.94446,-2.98396,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
8.6,0.523599,-0.753899,1.28462,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
8.8,0.523599,-0.454673,2.12943,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
9,0.523599,-0.0899114,-2.70113,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
9.2,0.523599,0.287809,-0.332627,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
9.4,0.523599,0.624046,2.92239,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
9.6,0.523599,0.870335,-1.61136,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
9.8,0.523599,0.991176,-1.85051,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
10,0.523599,0.969152,2.84232,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
10.2,0.523599,0.807438,-0.0402155,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
10.4,0.523599,0.529342,-2.81557,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
10.6,0.523599,0.174949,1.91314,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
10.8,0.523599,-0.204661,1.54294,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
11,0.523599,-0.554772,-2.93951,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
11.2,0.523599,-0.82492,0.412435,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
11.4,0.523599,-0.976166,2.66516,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
11.6,0.523599,-0.986711,-2.18531,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
11.8,0.523599,-0.855034,-1.21149,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
12,0.523599,-0.600116,2.99119,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
12.2,0.523599,-0.258698,-0.778269,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
12.4,0.523599,0.120007,-2.47349,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
12.6,0.523599,0.481415,2.42364,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
12.8,0.523599,0.773434,0.861272,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
13,0.523599,0.953972,-2.99656,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
13.2,0.523599,0.997007,1.13205,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
13.4,0.523599,0.896337,2.24352,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
13.6,0.523599,0.666472,-2.62445,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
13.8,0.523599,0.340544,-0.497724,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
14,0.523599,-0.0344697,2.95554,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
14.2,0.523599,-0.404515,-1.46831,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
14.4,0.523599,-0.716254,-1.97881,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
14.6,0.523599,-0.924755,2.78462,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
14.8,0.523599,-0.999964,0.12647,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
15,0.523599,-0.931042,-2.86875,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
15.2,0.523599,-0.727922,1.78183,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
15.4,0.523599,-0.419882,1.68347,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
15.6,0.523599,-0.0513216,-2.90168,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
15.8,0.523599,0.324636,0.246742,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
16,0.523599,0.653802,2.73755,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
16.2,0.523599,0.888731,-2.06777,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
16.4,0.523599,0.995561,-1.36204,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
16.6,0.523599,0.958893,2.97383,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
16.8,0.523599,0.784012,-0.616214,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
17,0.523599,0.496124,-2.56391,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
17.2,0.523599,0.136726,2.32178,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
17.4,0.523599,-0.242379,1.01941,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
17.6,0.523599,-0.586549,-2.99991,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
17.8,0.523599,-0.846174,0.976193,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
18,0.523599,-0.983833,2.35053,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
18.2,0.523599,-0.979684,-2.53981,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
18.4,0.523599,-0.834326,-0.660991,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
18.6,0.523599,-0.568709,2.97952,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
18.8,0.523599,-0.221119,-1.32105,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
19,0.523599,0.158342,-2.10073,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
19.2,0.523599,0.51498,2.7185,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
19.4,0.523599,0.79739,0.29233,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
19.6,0.523599,0.964866,-2.91296,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
19.8,0.523599,0.993267,1.64543,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
20,0.523599,0.878501,1.81839,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
20.2,0.523599,0.637109,-2.85506,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
20.4,0.523599,0.303885,0.0808607,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
20.6,0.523599,-0.0731401,2.80127,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
20.8,0.523599,-0.439623,-1.94432,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
21,0.523599,-0.742739,-1.50787,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
21.2,0.523599,-0.938798,2.94739,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
21.4,0.523599,-0.999541,-0.452799,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
21.6,0.523599,-0.916211,-2.64618,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
21.8,0.523599,-0.700821,2.21309,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
22,0.523599,-0.384415,1.17398,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
22.2,0.523599,-0.0126003,-2.99405,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
22.4,0.523599,0.36103,0.817721,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
22.6,0.523599,0.682623,2.45008,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
22.8,0.523599,0.905823,-2.44757,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
23,0.523599,0.99846,-0.82191,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
23.2,0.523599,0.94718,2.99432,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
23.4,0.523599,0.759376,-1.16997,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
23.6,0.523599,0.462116,-2.21603,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
23.8,0.523599,0.098248,2.64412,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
24,0.523599,-0.279782,0.457103,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
24.2,0.523599,-0.617484,-2.9482,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
24.4,0.523599,-0.866183,1.5041,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
24.6,0.523599,-0.990032,1.94764,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
24.8,0.523599,-0.97118,-2.79971,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
25,0.523599,-0.812344,-0.0852139,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
25.2,0.523599,-0.536417,2.85639,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
25.4,0.523599,-0.183173,-1.81492,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
25.6,0.523599,0.196474,-1.64907,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
25.8,0.523599,0.547801,2.91192,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
26,0.523599,0.820169,-0.287996,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
26.2,0.523599,0.97432,-2.72034,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
26.4,0.523599,0.988034,2.09762,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
26.6,0.523599,0.859334,1.32496,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
26.8,0.523599,0.606771,-2.97901,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
27,0.523599,0.26675,0.656743,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
27.2,0.523599,-0.111721,2.54213,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
27.4,0.523599,-0.474088,-2.34782,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
27.6,0.523599,-0.768121,-0.98031,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
27.8,0.523599,-0.951438,2.99994,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
28,0.523599,-0.997617,-1.01531,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
28.2,0.523599,-0.900001,-2.32453,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
28.4,0.523599,-0.67266,2.56164,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
28.6,0.523599,-0.348364,0.620475,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
28.8,0.523599,0.0261453,-2.9744,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
29,0.523599,0.396886,1.35816,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
29.2,0.523599,0.71042,2.07092,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
29.4,0.523599,0.921556,-2.73578,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
29.6,0.523599,0.99986,-0.251027,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
29.8,0.523599,0.934046,2.90277,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
30,0.523599,0.7336,-1.67995,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
30.2,0.523599,0.427415,-1.78523,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
30.4,0.523599,0.0596224,2.86752,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
30.6,0.523599,-0.316764,-0.12231,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
30.8,0.523599,-0.647492,-2.78616,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
31,0.523599,-0.884892,1.97572,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
31.2,0.523599,-0.994745,1.47187,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
31.4,0.523599,-0.961218,-2.95484,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
31.6,0.523599,-0.789142,0.493752,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
31.8,0.523599,-0.503321,2.62638,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
32,0.523599,-0.144951,-2.24088,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
32.2001,0.523599,0.234311,-1.13571,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
32.4001,0.523599,0.5798,2.99637,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
32.6001,0.523599,0.841717,-0.857544,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
32.8001,0.523599,0.982311,-2.42592,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
33.0001,0.523599,0.981317,2.47131,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
33.2001,0.523599,0.838877,0.781946,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
33.4001,0.523599,0.575523,-2.99148,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
33.6001,0.523599,0.229214,1.20805,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
33.8001,0.523599,-0.150134,2.18786,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
34.0001,0.523599,-0.507841,-2.66346,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
34.2001,0.523599,-0.792349,-0.416072,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
34.4001,0.523599,-0.962649,2.94024,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
34.6001,0.523599,-0.994195,-1.53984,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
34.8001,0.523599,-0.882439,-1.91591,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
35.0001,0.523599,-0.64349,2.81434,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
35.2001,0.523599,-0.31179,0.0437504,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
35.4001,0.523599,0.0648517,-2.84344,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
35.6001,0.523599,0.432146,1.84777,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
35.8001,0.523599,0.737151,1.61427,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
36.0001,0.523599,0.935904,-2.92161,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
36.2001,0.523599,0.999758,0.329249,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
36.4001,0.523599,0.919509,2.70259,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
36.6001,0.523599,0.706723,-2.12707,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
36.8001,0.523599,0.392071,-1.28762,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
37.0001,0.523599,0.0209073,2.98362,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
37.2001,0.523599,-0.35327,-0.697146,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
37.4001,0.523599,-0.676528,-2.51986,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
37.6001,0.523599,-0.902272,2.37341,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
37.8001,0.523599,-0.997965,0.941021,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
38.0001,0.523599,-0.949812,-2.9994,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
38.2001,0.523599,-0.764755,1.05424,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
38.4001,0.523599,-0.469468,2.2981,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
38.6001,0.523599,-0.106512,-2.58298,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
38.8001,0.523599,0.271796,-0.579841,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
39.0001,0.523599,0.610928,2.96871,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
39.2001,0.523599,0.862002,-1.395,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
39.4001,0.523599,0.988828,-2.04072,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
39.6001,0.523599,0.973127,2.75253,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
39.8001,0.523599,0.817161,0.209677,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
40.0001,0.523599,0.54341,-2.89201,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
40.2001,0.523599,0.191334,1.71415,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
40.4001,0.523599,-0.188321,1.75173,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
40.6001,0.523599,-0.540832,-2.87944,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
40.8001,0.523599,-0.815388,0.163736,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
41.0001,0.523599,-0.972416,2.77052,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
41.2001,0.523599,-0.989281,-2.00674,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
41.4001,0.523599,-0.863553,-1.43559,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
41.6001,0.523599,-0.613354,2.96172,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
41.8001,0.523599,-0.274748,-0.534612,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
42.0001,0.523599,0.103461,-2.60609,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
42.2001,0.523599,0.466756,2.26824,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
42.4001,0.523599,0.762775,1.09721,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
42.6001,0.523599,0.948848,-2.99813,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
42.8001,0.523599,0.998156,0.897204,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
43.0001,0.523599,0.903591,2.40129,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
43.2001,0.523599,0.678785,-2.49459,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
43.4001,0.523599,0.356139,-0.741833,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
43.6001,0.523599,-0.0178392,2.98807,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
43.8001,0.523599,-0.389247,-1.2459,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
44.0001,0.523599,-0.704549,-2.15928,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
44.2001,0.523599,-0.918298,2.68229,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
44.4001,0.523599,-0.999686,0.374961,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
44.6001,0.523599,-0.936981,-2.93172,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
