Time,Value_1,Value_2,Value_3,Value_4,Value_5,Value_6,Value_7,Value_8,Value_9
1.525,0.709272,0.0859273,0.247804,101.269,0,0,134.65,56.2454,-28.7225
1.55,0.724181,0.0254437,0.280023,101.269,0,0,136.636,57.7195,-28.23
1.575,0.737269,-0.0283074,0.303022,101.269,0,0,138.518,59.3004,-27.67
1.6,0.74979,-0.0729908,0.314943,101.269,0,0,140.311,60.9588,-27.0432
1.625,0.762963,-0.106775,0.314418,101.269,0,0,142.035,62.6632,-26.3507
1.65,0.777696,-0.128396,0.300741,101.269,0,0,143.718,64.3823,-25.5932
1.675,0.794362,-0.1372,0.274015,101.269,0,0,145.386,66.085,-24.7715
1.7,0.81272,-0.133188,0.235205,101.269,0,0,147.069,67.7412,-23.886
1.725,0.831979,-0.117074,0.18605,101.269,0,0,148.789,69.3215,-22.9371
1.75,0.85102,-0.0903171,0.128853,101.269,0,0,150.564,70.7987,-21.925
1.775,0.868685,-0.0551055,0.0662276,101.269,0,0,152.402,72.1484,-20.8501
1.8,0.884058,-0.0142576,0.000859611,101.269,0,0,154.304,73.3514,-19.7131
1.825,0.896675,0.0289631,-0.0646333,101.269,0,0,156.261,74.3957,-18.5153
1.85,0.906605,0.0710939,-0.127763,101.269,0,0,158.261,75.2777,-17.2583
1.875,0.914438,0.108739,-0.186189,101.269,0,0,160.287,76.0037,-15.9443
1.9,0.921143,0.138814,-0.237754,101.269,0,0,162.322,76.5894,-14.5758
1.925,0.92786,0.158736,-0.280586,101.269,0,0,164.352,77.0583,-13.1554
1.95,0.935633,0.166553,-0.313254,101.269,0,0,166.365,77.4402,-11.6861
1.975,0.945155,0.161013,-0.334952,101.269,0,0,168.353,77.7687,-10.1703
2,0.956609,0.141603,-0.345614,101.269,0,0,170.31,78.0784,-8.61058
2.025,0.969634,0.108573,-0.345916,101.269,0,0,172.231,78.4031,-7.00898
2.05,0.983452,0.0629516,-0.337156,101.269,0,0,174.108,78.7729,-5.36735
2.075,0.997084,0.0065344,-0.321041,101.269,0,0,175.937,79.2127,-3.68728
2.1,1.00961,-0.0581723,-0.299478,101.269,0,0,177.706,79.7406,-1.97025
2.125,1.02036,-0.128073,-0.274418,101.269,0,0,179.407,80.3667,-0.217652
2.15,1.0291,-0.199665,-0.247797,101.269,0,0,181.031,81.0928,1.5691
2.175,1.03609,-0.269267,-0.221541,101.269,0,0,182.572,81.9127,3.38854
2.2,1.04208,-0.33326,-0.197592,101.269,0,0,184.029,82.8138,5.23912
2.225,1.04823,-0.388313,-0.177897,101.269,0,0,185.404,83.7785,7.11925
2.25,1.0559,-0.431574,-0.164293,101.269,0,0,186.709,84.7863,9.02727
2.275,1.06641,-0.460799,-0.158272,101.269,0,0,187.958,85.8151,10.9615
2.3,1.08059,-0.474449,-0.160681,101.269,0,0,189.169,86.8427,12.9203
2.325,1.09861,-0.471747,-0.171477,101.269,0,0,190.362,87.8471,14.9018
2.35,1.11983,-0.452744,-0.189673,101.269,0,0,191.557,88.8067,16.9042
2.375,1.143,-0.418365,-0.213537,101.269,0,0,192.771,89.7009,18.9254
2.4,1.16665,-0.370426,-0.240955,101.269,0,0,194.016,90.5102,20.9632
2.425,1.1894,-0.31158,-0.269812,101.269,0,0,195.3,91.2172,23.015
2.45,1.21033,-0.245182,-0.298249,101.269,0,0,196.624,91.8077,25.0779
2.475,1.22896,-0.175081,-0.324755,101.269,0,0,197.985,92.2723,27.1488
2.5,1.24533,-0.105369,-0.348129,101.269,0,0,199.377,92.6072,29.2245
2.525,1.25984,-0.0401213,-0.367413,101.269,0,0,200.791,92.8152,31.3015
2.55,1.27311,0.0168531,-0.381822,101.269,0,0,202.221,92.9056,33.3766
2.575,1.28586,0.0622368,-0.390738,101.269,0,0,203.66,92.8933,35.4465
2.6,1.29873,0.0933848,-0.39376,101.269,0,0,205.109,92.7983,37.5083
2.625,1.31213,0.108467,-0.390777,101.269,0,0,206.568,92.6438,39.5594
2.65,1.32617,0.10657,-0.382021,101.269,0,0,208.041,92.4555,41.5973
2.675,1.34063,0.087751,-0.368058,101.269,0,0,209.534,92.2596,43.62
2.7,1.35502,0.0530493,-0.349702,101.269,0,0,211.052,92.0825,45.6257
2.725,1.36875,0.00444287,-0.327876,101.269,0,0,212.599,91.9484,47.6129
2.75,1.38123,-0.0552549,-0.30347,101.269,0,0,214.174,91.8791,49.5802
2.775,1.39199,-0.122554,-0.277257,101.269,0,0,215.777,91.8914,51.5268
2.8,1.40077,-0.193491,-0.249855,101.269,0,0,217.402,91.9963,53.4518
2.825,1.40748,-0.263869,-0.221764,101.269,0,0,219.045,92.1981,55.3545
2.85,1.41227,-0.329508,-0.193422,101.269,0,0,220.699,92.4937,57.2345
2.875,1.41548,-0.386492,-0.165279,101.269,0,0,222.362,92.8727,59.0913
2.9,1.41763,-0.431403,-0.137832,101.269,0,0,224.036,93.3186,60.9241
2.925,1.41938,-0.461518,-0.111623,101.269,0,0,225.723,93.8095,62.7323
2.95,1.4214,-0.474966,-0.0871622,101.269,0,0,227.433,94.3194,64.5145
2.975,1.42428,-0.470831,-0.0648133,101.269,0,0,229.174,94.8194,66.269
3,1.42841,-0.449193,-0.0446852,101.269,0,0,230.955,95.2789,67.9935
3.025,1.43392,-0.411125,-0.0265866,101.269,0,0,232.784,95.6667,69.6852
3.05,1.44079,-0.35863,-0.0100632,101.269,0,0,234.664,95.9529,71.3408
3.075,1.44887,-0.294531,0.00550985,101.269,0,0,236.593,96.1106,72.9566
3.1,1.45804,-0.222318,0.0208234,101.269,0,0,238.564,96.1184,74.5289
3.125,1.46825,-0.145956,0.0365499,101.269,0,0,240.566,95.9618,76.0537
3.15,1.47955,-0.0696669,0.053285,101.269,0,0,242.585,95.6355,77.5275
3.175,1.49205,0.00230849,0.0715018,101.269,0,0,244.61,95.1434,78.9472
3.2,1.50585,0.0659451,0.091504,101.269,0,0,246.631,94.4987,80.3101
3.225,1.52098,0.117665,0.113374,101.269,0,0,248.644,93.7225,81.614
3.25,1.5373,0.154545,0.13693,101.269,0,0,250.654,92.8426,82.8571
3.275,1.55448,0.174492,0.16172,101.269,0,0,252.668,91.891,84.0381
3.3,1.57204,0.176369,0.187074,101.269,0,0,254.701,90.9031,85.1558
3.325,1.58938,0.160075,0.212223,101.269,0,0,256.769,89.9158,86.2094
3.35,1.60596,0.126543,0.236455,101.269,0,0,258.885,88.9667,87.1981
3.375,1.62141,0.077689,0.25924,101.269,0,0,261.062,88.0923,88.1215
3.4,1.63552,0.0162882,0.280309,101.269,0,0,263.306,87.3261,88.9796
3.425,1.64826,-0.0541898,0.299659,101.269,0,0,265.615,86.6968,89.773
3.45,1.65972,-0.129785,0.317517,101.269,0,0,267.982,86.2254,90.5026
3.475,1.67001,-0.206274,0.33429,101.269,0,0,270.394,85.923,91.1701
3.5,1.6792,-0.279407,0.350513,101.269,0,0,272.837,85.7902,91.7779
3.525,1.68727,-0.345144,0.366802,101.269,0,0,275.297,85.8157,92.3285
3.55,1.69415,-0.399884,0.383799,101.269,0,0,277.764,85.978,92.8249
3.575,1.69975,-0.440658,0.402094,101.269,0,0,280.231,86.2466,93.2699
3.6,1.70404,-0.465291,0.422134,101.269,0,0,282.699,86.5847,93.6663
3.625,1.70716,-0.472528,0.444134,101.269,0,0,285.169,86.9508,94.016
3.65,1.70946,-0.462099,0.468034,101.269,0,0,287.647,87.3018,94.321
3.675,1.71146,-0.434737,0.493534,101.269,0,0,290.138,87.5947,94.5822
3.70001,1.71382,-0.392145,0.520189,101.269,0,0,292.643,87.7892,94.8003
3.72501,1.71715,-0.3369,0.547511,101.269,0,0,295.157,87.85,94.9757
3.75001,1.72196,-0.27231,0.575051,101.269,0,0,297.673,87.7494,95.1085
3.77501,1.72861,-0.202218,0.602403,101.269,0,0,300.176,87.4694,95.1988
3.80001,1.73727,-0.130776,0.629178,101.269,0,0,302.654,87.003,95.2467
3.82501,1.74788,-0.0622043,0.65493,101.269,0,0,305.09,86.3551,95.2528
3.85001,1.76022,-0.000533257,0.679097,101.269,0,0,307.476,85.5414,95.2179
3.87501,1.77387,0.0506335,0.700965,101.269,0,0,309.808,84.5867,95.1431
3.90001,1.78827,0.0883329,0.719679,101.269,0,0,312.092,83.5227,95.0297
3.92501,1.80282,0.110412,0.73433,101.269,0,0,314.337,82.3859,94.8796
3.95001,1.81702,0.11564,0.744079,101.269,0,0,316.563,81.2151,94.6948
3.97501,1.83059,0.103769,0.748303,101.269,0,0,318.789,80.0504,94.4777
4.00001,1.84355,0.0755295,0.746695,101.269,0,0,321.035,78.9316,94.2311
4.02501,1.85625,0.0325847,0.739289,101.269,0,0,323.319,77.897,93.9583
4.05001,1.86928,-0.0225626,0.72642,101.269,0,0,325.65,76.9819,93.6632
4.07501,1.88336,-0.0867046,0.708648,101.269,0,0,328.031,76.2165,93.3501
4.10001,1.89912,-0.156104,0.686703,101.269,0,0,330.46,75.6237,93.0237
4.12501,1.91703,-0.22671,0.66148,101.269,0,0,332.925,75.2166,92.6894
4.15001,1.93719,-0.294402,0.63409,101.269,0,0,335.414,74.9976,92.3525
4.17501,1.95928,-0.35525,0.605938,101.269,0,0,337.913,74.9573,92.0185
4.20001,1.98248,-0.405772,0.578763,101.269,0,0,340.41,75.0754,91.6924
4.22501,2.00554,-0.443144,0.554591,101.269,0,0,342.9,75.3223,91.3791
4.25001,2.02702,-0.465362,0.535508,101.269,0,0,345.381,75.6614,91.0829
4.27501,2.04562,-0.471311,0.523315,101.269,0,0,347.857,76.0511,90.8077
4.30001,2.0606,-0.460764,0.519149,101.269,0,0,350.335,76.4475,90.5566
4.32501,2.07192,-0.434343,0.523253,101.269,0,0,352.821,76.8062,90.3323
4.35001,2.08031,-0.393455,0.53497,101.269,0,0,355.319,77.0852,90.1367
4.37501,2.08695,-0.340233,0.552956,101.269,0,0,357.83,77.2461,89.9716
4.40001,2.0932,-0.277443,0.575475,101.269,0,0,360.347,77.2577,89.8378
4.42501,2.10024,-0.208358,0.600636,101.269,0,0,362.861,77.0974,89.7359
4.45001,2.10889,-0.136582,0.626537,101.269,0,0,365.358,76.7534,89.666
4.47501,2.11947,-0.0658236,0.651285,101.269,0,0,367.823,76.2255,89.6276
4.50001,2.13184,0.00034406,0.672977,101.269,0,0,370.245,75.5247,89.6202
4.52501,2.14541,0.0587141,0.689683,101.269,0,0,372.617,74.6722,89.643
4.55001,2.15929,0.10664,0.699494,101.269,0,0,374.942,73.6969,89.6954
4.57501,2.17249,0.142167,0.70066,101.269,0,0,377.227,72.6332,89.7771
4.60001,2.1842,0.164108,0.691797,101.269,0,0,379.486,71.519,89.8885
4.62501,2.19397,0.172057,0.672103,101.269,0,0,381.738,70.3939,90.0303
4.65001,2.20188,0.166378,0.6415,101.269,0,0,384.003,69.2974,90.2044
4.67501,2.20854,0.148189,0.600659,101.269,0,0,386.295,68.2681,90.4132
4.70001,2.21498,0.119322,0.550894,101.269,0,0,388.627,67.3418,90.66
4.72501,2.22233,0.0822627,0.493989,101.269,0,0,391.003,66.5496,90.9485
4.75001,2.23163,0.0400352,0.432029,101.269,0,0,393.42,65.9159,91.2829
4.77501,2.24356,-0.00398045,0.367287,101.269,0,0,395.869,65.4558,91.6672
4.80001,2.2583,-0.0462844,0.302181,101.269,0,0,398.336,65.1737,92.1052
4.82501,2.27549,-0.0835226,0.239263,101.269,0,0,400.805,65.0625,92.6004
4.85001,2.2943,-0.112742,0.181174,101.269,0,0,403.264,65.1038,93.1554
4.87501,2.3136,-0.131591,0.130524,101.269,0,0,405.704,65.27,93.7723
4.90001,2.33222,-0.13844,0.0896772,101.269,0,0,408.118,65.5256,94.4522
4.92501,2.34929,-0.132417,0.0604892,101.269,0,0,410.508,65.8305,95.1957
4.95001,2.36443,-0.113376,0.0440843,101.269,0,0,412.877,66.1419,96.0028
4.97501,2.37789,-0.0818494,0.0407377,101.269,0,0,415.228,66.4168,96.8727
5.00001,2.39046,-0.038995,0.0499006,101.269,0,0,417.562,66.6145,97.8041
5.02501,2.40332,0.0134448,0.0703332,101.269,0,0,419.879,66.6984,98.7952
5.05001,2.41773,0.0732038,0.100279,101.269,0,0,422.172,66.6385,99.8431
5.07501,2.43477,0.137594,0.137605,101.269,0,0,424.428,66.4131,100.945
5.10001,2.45506,0.203673,0.179873,101.269,0,0,426.635,66.0108,102.096
5.12501,2.47856,0.268462,0.22433,101.269,0,0,428.776,65.4308,103.293
5.15001,2.50447,0.329208,0.267878,101.269,0,0,430.842,64.6824,104.53
5.17501,2.53124,0.383603,0.307089,101.269,0,0,432.824,63.7837,105.802
5.20001,2.55668,0.429949,0.338343,101.269,0,0,434.724,62.7594,107.106
5.22501,2.57832,0.467182,0.358129,101.269,0,0,436.549,61.6382,108.436
5.25001,2.59386,0.494783,0.363469,101.269,0,0,438.315,60.4508,109.789
5.27501,2.60156,0.512608,0.35238,101.269,0,0,440.041,59.2283,111.162
5.30001,2.60072,0.520731,0.324233,101.269,0,0,441.749,58.0014,112.554
5.32501,2.59177,0.51938,0.279929,101.269,0,0,443.461,56.7994,113.962
5.35001,2.57624,0.509004,0.221804,101.269,0,0,445.195,55.6499,115.386
5.37501,2.55648,0.490425,0.153312,101.269,0,0,446.965,54.5776,116.827
5.40001,2.53517,0.465001,0.0785345,101.269,0,0,448.778,53.6031,118.284
5.42501,2.51483,0.434689,0.00168915,101.269,0,0,450.633,52.7415,119.757
5.45001,2.49745,0.401969,-0.0732647,101.269,0,0,452.527,52.0003,121.248
5.47501,2.48436,0.369642,-0.142837,101.269,0,0,454.449,51.3789,122.757
5.50001,2.47616,0.340547,-0.204066,101.269,0,0,456.39,50.8678,124.283
5.52501,2.47297,0.317274,-0.254503,101.269,0,0,458.34,50.4491,125.826
5.55001,2.47459,0.301923,-0.292176,101.269,0,0,460.291,50.0979,127.385
5.57501,2.48079,0.295923,-0.315597,101.269,0,0,462.237,49.7839,128.958
5.60001,2.49149,0.299929,-0.32378,101.269,0,0,464.173,49.4738,130.544
5.62501,2.50686,0.313774,-0.316284,101.269,0,0,466.095,49.1329,132.139
5.65001,2.52732,0.336484,-0.293232,101.269,0,0,467.999,48.7279,133.742
5.67501,2.55347,0.366331,-0.255335,101.269,0,0,469.877,48.2285,135.349
5.70001,2.58582,0.400961,-0.203928,101.269,0,0,471.719,47.6099,136.956
5.72501,2.62454,0.437599,-0.141042,101.269,0,0,473.513,46.8544,138.558
5.75001,2.66912,0.473338,-0.0695182,101.269,0,0,475.246,45.9526,140.153
5.77501,2.71817,0.505496,0.00691745,101.269,0,0,476.905,44.9036,141.735
5.80001,2.76936,0.531971,0.0836976,101.269,0,0,478.483,43.7149,143.301
5.82501,2.8196,0.551507,0.155694,101.269,0,0,479.978,42.4004,144.848
5.85001,2.86554,0.563758,0.217729,101.269,0,0,481.397,40.9789,146.372
5.87501,2.90412,0.569134,0.265203,101.269,0,0,482.754,39.472,147.871
5.90001,2.93308,0.568465,0.294635,101.269,0,0,484.07,37.9026,149.343
5.92501,2.9512,0.562633,0.304005,101.269,0,0,485.371,36.2939,150.784
5.95001,2.95841,0.55228,0.292864,101.269,0,0,486.686,34.6697,152.195
5.97501,2.95565,0.537699,0.262276,101.269,0,0,488.047,33.0539,153.572
6.00001,2.94474,0.518903,0.214653,101.269,0,0,489.48,31.4712,154.914
6.02501,2.92812,0.495826,0.153502,101.269,0,0,491.006,29.9463,156.219
6.05001,2.90855,0.468585,0.08309,101.269,0,0,492.64,28.5031,157.485
6.07501,2.88878,0.437679,0.00805952,101.269,0,0,494.389,27.1624,158.711
6.10001,2.87121,0.404072,-0.0669447,101.269,0,0,496.249,25.94,159.894
6.12501,2.85765,0.369129,-0.137579,101.269,0,0,498.214,24.8439,161.032
6.15001,2.84922,0.334426,-0.199993,101.269,0,0,500.268,23.873,162.125
6.17501,2.84636,0.30151,-0.250933,101.269,0,0,502.397,23.0162,163.17
6.20001,2.849,0.271662,-0.287792,101.269,0,0,504.584,22.2526,164.166
6.22501,2.85673,0.24573,-0.308653,101.269,0,0,506.814,21.5529,165.111
6.25001,2.86893,0.224036,-0.312356,101.269,0,0,509.075,20.8819,166.003
6.27501,2.88493,0.206379,-0.298562,101.269,0,0,511.354,20.2008,166.841
6.30001,2.90408,0.192093,-0.267814,101.269,0,0,513.638,19.4699,167.622
6.32502,2.92571,0.180174,-0.221558,101.269,0,0,515.911,18.6521,168.343
6.35002,2.94913,0.169433,-0.162119,101.269,0,0,518.157,17.7154,169.003
6.37502,2.97356,0.158662,-0.0926098,101.269,0,0,520.356,16.6357,169.6
6.40002,2.9982,0.146801,-0.0167679,101.269,0,0,522.487,15.3987,170.132
6.42502,3.02218,0.133064,0.0612552,101.269,0,0,524.533,14.0009,170.597
6.45002,3.04476,0.117012,0.137154,101.269,0,0,526.479,12.449,170.995
6.47502,3.06536,0.0985496,0.206737,101.269,0,0,528.32,10.7585,171.326
6.50002,3.08372,0.0778664,0.266184,101.269,0,0,530.059,8.95167,171.59
6.52502,3.09991,0.055346,0.31226,101.269,0,0,531.708,7.05446,171.788
6.55002,3.11435,0.0314723,0.342484,101.269,0,0,533.289,5.09481,171.92
6.57502,3.12772,0.00676431,0.355245,101.269,0,0,534.832,3.10115,171.988
6.60002,3.14088,-0.0182509,0.349874,101.269,0,0,536.368,1.10184,171.992
6.62502,3.15471,-0.0430385,0.326669,101.269,0,0,537.933,-0.874771,171.93
6.65002,3.17003,-0.0670503,0.286882,101.269,0,0,539.556,-2.80022,171.804
6.67502,3.1874,-0.0897375,0.232662,101.269,0,0,541.262,-4.64618,171.611
6.70002,3.20708,-0.110601,0.166959,101.269,0,0,543.069,-6.38556,171.352
6.72502,3.229,-0.129276,0.0933755,101.269,0,0,544.982,-7.99434,171.026
6.75002,3.25271,-0.145637,0.0159805,101.269,0,0,547,-9.45405,170.632
6.77502,3.27752,-0.15988,-0.0609313,101.269,0,0,549.11,-10.7543,170.171
6.80002,3.30255,-0.172561,-0.133103,101.269,0,0,551.296,-11.8945,169.644
6.82502,3.3269,-0.184563,-0.196581,101.269,0,0,553.538,-12.8851,169.053
6.85002,3.34972,-0.196989,-0.247959,101.269,0,0,555.816,-13.7466,168.399
6.87502,3.3702,-0.211016,-0.28456,101.269,0,0,558.111,-14.5083,167.685
6.90002,3.38761,-0.227717,-0.30456,101.269,0,0,560.408,-15.2061,166.913
6.92502,3.40125,-0.247891,-0.307042,101.269,0,0,562.692,-15.8792,166.086
6.95002,3.41045,-0.271928,-0.291994,101.269,0,0,564.952,-16.5673,165.204
6.97502,3.41457,-0.299717,-0.260266,101.269,0,0,567.175,-17.3077,164.27
7.00002,3.41314,-0.330624,-0.2135,101.269,0,0,569.345,-18.1325,163.286
7.02502,3.40599,-0.363549,-0.154077,101.269,0,0,571.447,-19.0661,162.254
7.05002,3.39344,-0.397076,-0.0850619,101.269,0,0,573.465,-20.1236,161.174
7.07502,3.37642,-0.429687,-0.0101526,101.269,0,0,575.384,-21.3101,160.05
7.10002,3.35655,-0.46001,0.0664066,101.269,0,0,577.194,-22.6208,158.881
7.12502,3.33608,-0.48703,0.139997,101.269,0,0,578.888,-24.0425,157.671
7.15002,3.31765,-0.510192,0.205903,101.269,0,0,580.47,-25.5558,156.421
7.17502,3.30404,-0.529364,0.25967,101.269,0,0,581.952,-27.1376,155.132
7.20002,3.29779,-0.544662,0.297483,101.269,0,0,583.353,-28.7631,153.808
7.22502,3.30094,-0.556193,0.31651,101.269,0,0,584.698,-30.4072,152.449
7.25002,3.31476,-0.563824,0.315164,101.269,0,0,586.017,-32.0453,151.058
7.27502,3.33958,-0.567042,0.293289,101.269,0,0,587.34,-33.6535,149.636
7.30002,3.37468,-0.565003,0.252265,101.269,0,0,588.696,-35.208,148.185
7.32502,3.41826,-0.556751,0.194983,101.269,0,0,590.107,-36.6854,146.708
7.35002,3.46758,-0.541572,0.125625,101.269,0,0,591.592,-38.0631,145.206
7.37502,3.51936,-0.519372,0.0492186,101.269,0,0,593.16,-39.3209,143.684
7.40002,3.57032,-0.490927,-0.0289659,101.269,0,0,594.811,-40.4424,142.144
7.42502,3.61772,-0.45792,-0.104006,101.269,0,0,596.541,-41.4175,140.59
7.45002,3.6597,-0.422758,-0.171724,101.269,0,0,598.338,-42.2436,139.026
7.47502,3.69534,-0.388245,-0.228844,101.269,0,0,600.189,-42.927,137.457
7.50002,3.72451,-0.357206,-0.27296,101.269,0,0,602.081,-43.4826,135.886
7.52502,3.74757,-0.332162,-0.30243,101.269,0,0,604.003,-43.933,134.317
7.55002,3.76508,-0.315091,-0.316286,101.269,0,0,605.946,-44.3071,132.754
7.57502,3.77754,-0.307261,-0.314168,101.269,0,0,607.905,-44.6377,131.2
7.60002,3.78522,-0.30915,-0.296308,101.269,0,0,609.874,-44.9597,129.658
7.62502,3.78816,-0.320421,-0.263495,101.269,0,0,611.849,-45.3077,128.13
7.65002,3.7862,-0.339941,-0.217053,101.269,0,0,613.825,-45.7138,126.617
7.67502,3.77916,-0.365871,-0.158813,101.269,0,0,615.794,-46.2054,125.121
7.70002,3.76708,-0.39582,-0.091101,101.269,0,0,617.747,-46.8033,123.642
7.72502,3.75043,-0.427066,-0.0167667,101.269,0,0,619.672,-47.5204,122.18
7.75002,3.73033,-0.45684,0.0607981,101.269,0,0,621.561,-48.3607,120.736
7.77502,3.70859,-0.482606,0.137693,101.269,0,0,623.405,-49.3193,119.309
7.80002,3.68762,-0.502301,0.209677,101.269,0,0,625.204,-50.3836,117.899
7.82502,3.6701,-0.514449,0.272512,101.269,0,0,626.961,-51.5346,116.504
7.85002,3.65851,-0.518128,0.322435,101.269,0,0,628.689,-52.7488,115.125
7.87502,3.65471,-0.512833,0.356653,101.269,0,0,630.403,-53.9993,113.763
7.90002,3.6595,-0.498295,0.373723,101.269,0,0,632.126,-55.2571,112.418
7.92502,3.67256,-0.474375,0.373722,101.269,0,0,633.879,-56.492,111.092
7.95002,3.6925,-0.441087,0.358168,101.269,0,0,635.685,-57.6728,109.787
7.97502,3.71717,-0.398727,0.329724,101.269,0,0,637.562,-58.7685,108.508
8.00002,3.74409,-0.348064,0.291778,101.269,0,0,639.519,-59.7491,107.257
8.02502,3.77093,-0.29047,0.247991,101.269,0,0,641.561,-60.588,106.04
8.05002,3.79583,-0.227951,0.201943,101.269,0,0,643.684,-61.2644,104.861
8.07502,3.81768,-0.163041,0.156932,101.269,0,0,645.879,-61.7652,103.725
8.10002,3.83614,-0.0985914,0.115902,101.269,0,0,648.13,-62.087,102.638
